@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
1,6.324555,18.411953,26,168,14.414213,11.585787,0.785398,2704,4,1.074257,5.875814,17.431406,24.597141,150.123871,13.802547,10.794594,0.560786,2737.04126,4.52389,1.282624,3.676229,10.874355,14.878792,51.375061,10.257037,4.621755,0.156577,3515.091309,15.878201,-0.208366,1.462335,1.883336,2.637184,3.280726,1.880761,2.91318,0.367547,0.121511,34.873989,3.240124,-0.388078,-0.179712,1.580225,1.450635,0.957957,1.135325,0.16115,1.135272,0.000053,0.292029,0.830559,0.644362,-0.505968,-0.297601,-0.11789,1.66367,1.070602,0.140254,0.012811,-0.00991,0.147479,-0.134668,0.089104,0.000007,0.039804,-0.589413,-0.381046,-0.201335,-0.083445,1.679386,2.026316,1.472222,16.793861,0.200004,1.674708,'class 2'
1,4,14.525839,2,-108,15.764823,-13.764823,0.145728,1744,436,1.155038,3.881539,13.402418,1.028102,-92.78511,14.15585,-13.127748,0.138944,393.410248,372.197388,1.725729,3.115876,7.440565,-1.397763,-26.998848,6.715602,-8.113365,0.073483,214.812256,109.949135,-0.570692,1.772647,1.94589,1.929767,0.475333,-1.935781,2.233796,-1.758463,-0.223902,1.800546,7.969068,-0.617609,-0.046917,1.826895,1.468168,0.866149,0.699197,-0.162979,1.104844,-0.405647,0.248051,0.557706,1.140791,-0.671857,-0.101166,-0.054248,1.836325,1.048843,0.255587,-0.174148,-0.019315,0.144861,-0.319008,0.188169,0.003263,0.107587,-0.681287,-0.110596,-0.063678,-0.00943,1.896784,2.222222,1.684211,18.967838,0.168902,1.855263,'class 2'
3,4.24264,11.83216,-12,-16,4.198039,-16.198038,1.079399,29952,208,2.809474,3.701529,10.146376,-11.098417,-0.273291,2.333304,-13.431722,1.092093,15306.697266,124.268021,2.208252,2.08482,4.617829,-6.22763,7.832844,-1.18353,-5.0441,-0.688102,289.013702,7.452001,0.601222,2.103896,1.982996,2.225808,-2.130773,-1.375381,1.175341,-3.306114,-0.652313,45.591335,10.041718,0.705578,0.104356,2.077486,1.434546,0.755894,0.049963,-0.336372,0.845952,-0.795989,0.29428,0.003365,1.347985,0.731988,0.130767,0.02641,2.004362,1.001602,0.389731,-0.357704,-0.017114,0.134524,-0.492228,0.237756,0.025131,0.196409,0.805111,0.20389,0.099534,0.073123,2.134649,2.388889,1.894737,21.346493,0.155794,2.108187,'class 2'
1,1.414214,25.039968,26,24,30.029387,-4.029387,0.041571,392080,580,1.264789,1.033283,21.194969,21.974558,16.655125,25.414001,-3.439444,0.028771,201004.453125,416.260681,2.082932,1.877794,3.671069,3.490726,-0.846281,4.535551,-1.044824,-0.163369,189.726715,15.570295,-0.818143,2.205007,2.047329,1.34338,-1.552085,0.280548,0.026073,-1.578158,-1.383192,3.09981,1.286779,-0.940218,-0.122075,2.175861,1.419271,0.673062,-0.373973,-0.238518,0.552583,-0.926556,0.442647,0.152992,1.093927,-0.911072,-0.092929,0.029146,2.052914,0.989346,0.426794,-0.444127,0.002143,0.085081,-0.529208,0.249583,0.037216,0.188676,-0.788125,0.030018,0.152093,0.122947,2.21769,2.526316,1.921053,22.176903,0.172823,2.188596,'class 2'
3,4,21.447611,-24,8,4.492423,-28.492422,1.055608,313344,544,2.999996,3.731339,20.078199,-23.237049,33.042595,2.660658,-25.897707,1.078537,220190.53125,407.7901,2.971762,2.544163,13.19778,-17.525661,64.30574,-3.766542,-13.75912,1.254799,15334.652344,49.925808,0.028235,2.750235,1.502736,5.140633,-7.201564,12.487319,-2.622711,-4.578853,0.878897,99.225815,1.913247,0.249761,0.221526,2.534684,1.112806,1.265129,-1.42598,0.005726,0.289635,-1.715615,0.578566,4.088216,2.010514,0.465312,0.437078,0.215551,2.310156,0.840524,0.607642,-0.66303,0.021043,0.090051,-0.753081,0.29978,0.156253,0.355436,0.68984,0.661605,0.440079,0.224528,2.566666,2.75,2.194444,25.666664,0.199987,2.648392,'class 2'
3,2,12.649111,-16,48,-2.343146,-13.656855,1.570796,16384,64,2.962881,2.039176,11.967318,-15.724177,51.942032,-3.419025,-12.305152,1.509209,9761.823242,39.481628,2.875397,2.349948,7.578337,-10.077671,20.286766,-1.844123,-8.233548,0.493716,2073.06958,20.412374,0.087483,2.758363,1.291515,3.818451,-3.497305,-3.010058,1.734979,-5.232284,0.445563,296.86673,24.271378,0.204518,0.117034,2.611075,0.998752,1.40453,-1.611172,0.026284,0.310376,-1.921547,0.638698,6.465648,2.49074,0.351806,0.264323,0.147288,2.352468,0.815465,0.63929,-0.734966,0.051509,0.041258,-0.776224,0.311667,0.180493,0.334139,0.610413,0.522929,0.405895,0.258607,2.587135,3,2.25,25.871346,0.24751,2.592836,'class 2'
2,3.162278,30.380915,14,-376,36.154758,-22.15476,-0.122489,333200,1700,2.153395,3.077394,28.503345,13.811587,-317.477325,33.930496,-20.11891,-0.095916,278637.1875,1460.669189,2.656361,2.178518,16.528168,8.877922,-98.683273,19.826466,-10.948543,0.079983,37324.070313,473.550537,-0.502966,2.761725,1.035185,4.566258,-0.392988,-13.97073,5.096774,-5.489761,0.401285,8.654373,56.037357,-0.60833,-0.105364,2.678184,0.87219,1.46941,-1.704248,0.078637,0.285837,-1.990085,0.63146,7.5223,2.589912,-0.524789,-0.021822,0.083541,2.392671,0.788178,0.670898,-0.799774,0.080577,-0.001558,-0.798216,0.320573,0.202977,0.317331,-0.239276,0.26369,0.369054,0.285513,2.615789,3.027778,2.236842,26.157894,0.260935,2.527047,'class 2'
3,5.830952,20.976177,4,-284,26,-22,0.392699,18432,1152,2.961238,5.253575,19.065281,4.561271,-232.392227,24.07942,-19.518148,0.399661,19772.712891,950.374023,2.813269,2.628623,10.033669,3.733556,-63.604877,13.450364,-9.716808,0.444719,3740.772705,268.358948,0.147968,2.828229,0.89406,4.008768,-1.28915,-11.749697,4.288005,-5.577156,0.522045,80.869621,48.660698,0.133009,-0.014959,2.735886,0.750923,1.48483,-1.773689,0.245254,0.153578,-1.927267,0.574776,6.810905,2.164959,0.225352,0.077384,0.092343,2.430106,0.759301,0.700048,-0.854195,0.105752,-0.035535,-0.818661,0.325018,0.223742,0.306643,0.531132,0.383163,0.398123,0.30578,2.686696,3.138889,2.368421,26.866959,0.227352,2.694444,'class 2'
4,1.414214,30.248966,-18,-476,24.376638,-42.37664,1.102911,721872,2228,3.772349,1.333903,28.15093,-17.895657,-385.264038,21.558817,-39.454472,1.106591,596093.1875,1861.310791,3.086734,1.284063,15.502501,-13.547646,-69.904175,8.443854,-21.991501,1.06587,85006.9375,463.155396,0.685615,2.925153,0.642207,3.874986,-3.770936,-3.925728,1.982533,-5.75347,0.665089,425.502106,29.922873,0.847197,0.161582,2.784675,0.647334,1.503345,-1.859534,0.473194,-0.045151,-1.814383,0.465002,5.411874,1.565091,0.987674,0.302059,0.140478,2.464253,0.729617,0.72469,-0.895973,0.124997,-0.058898,-0.837076,0.324144,0.243063,0.302781,1.308096,0.622481,0.4609,0.320422,2.779678,3.194444,2.447368,27.796782,0.237566,2.785088,'class 2'
2,5.09902,16.340136,-6,-176,16.235384,-22.235384,1.099796,26640,740,2.264785,4.489119,14.576138,-6.820011,-136.977036,13.829784,-20.649796,1.06041,27648.023438,594.420715,3.040773,1.842187,8.907639,-8.33931,-27.159086,5.269106,-13.608417,0.772666,12391.395508,178.180435,-0.775988,2.988946,0.451505,3.718768,-4.12324,0.634743,0.627445,-4.750685,0.405791,245.872482,14.462141,-0.724161,0.051827,2.824935,0.567056,1.5582,-1.961191,0.658493,-0.20204,-1.759151,0.308213,4.66282,1.212297,-0.56015,0.215838,0.164011,2.494761,0.699934,0.743492,-0.923929,0.136943,-0.070893,-0.853036,0.318003,0.261107,0.305874,-0.229975,0.546012,0.494185,0.330174,2.779532,3.194444,2.472222,27.795321,0.247151,2.736842,'class 2'
3,6,33.166248,16,-424,39.240997,-23.240999,0.04533,499712,1952,3,5.407362,31.083794,14.051345,-386.790039,36.560402,-22.509056,0.05265,344454.40625,1744.600342,3.015472,2.606228,18.041607,2.942127,-159.722794,19.464775,-16.522648,0.063562,5605.242188,647.547302,-0.015472,3.040406,0.563976,4.67076,-4.210063,-2.086105,1.505305,-5.715368,-0.055802,462.064331,26.069054,-0.040406,-0.024934,2.856819,0.509636,1.637117,-2.055214,0.755453,-0.252335,-1.80288,0.168477,5.077535,1.202095,0.143182,0.158653,0.183588,2.521458,0.670962,0.755927,-0.937984,0.141057,-0.071761,-0.866222,0.307568,0.277655,0.315584,0.478542,0.494014,0.518948,0.335361,2.873392,3.222222,2.447368,28.733917,0.258999,2.861111,'class 2'
4,7.211102,34.799427,-22,-364,20.144823,-42.144821,-0.022712,938960,1940,3.814361,6.804122,31.891758,-20.966059,-289.462982,17.778498,-38.744556,-0.029805,702190.3125,1597.427734,3.338059,3.850044,17.85561,-15.37081,-43.000679,6.602081,-21.972891,-0.092321,96457.304688,408.264526,0.476302,3.120628,0.560071,6.022943,-7.037248,5.995097,0.055062,-7.09231,-0.22983,1264.935913,25.542467,0.693733,0.217431,2.880448,0.469756,1.703741,-2.118717,0.786035,-0.239352,-1.879364,0.10333,6.036843,1.34482,0.933914,0.457611,0.24018,2.544346,0.643226,0.762098,-0.938856,0.137562,-0.062487,-0.876369,0.294362,0.291938,0.331202,1.270015,0.793713,0.576282,0.336102,2.893129,3.157895,2.578947,28.931286,0.187618,2.916667,'class 2'
4,6.324555,59.699245,-84,1728,-33.514717,-50.485283,0.785398,1016064,144,4.064449,5.8177,54.95718,-77.42746,1475.971069,-31.963629,-45.463833,0.791812,546311.8125,91.127731,3.816252,2.909749,29.446301,-41.639046,433.346985,-20.360224,-21.278822,0.288178,731.512756,0.421911,0.248198,3.179155,0.141634,7.076275,-9.627457,21.19025,-2.822885,-6.804572,-0.17529,734.729492,7.926918,0.885294,0.637097,2.895976,0.439787,1.729743,-2.139492,0.785651,-0.222745,-1.916747,0.099828,6.567784,1.434821,1.168473,0.920276,0.283179,2.563575,0.617032,0.762544,-0.927871,0.127324,-0.044623,-0.883248,0.280109,0.302748,0.351646,1.500875,1.252677,0.615581,0.332401,2.897661,3.131579,2.611111,28.976608,0.17778,2.91886,'class 2'
4,6.324555,78.255989,-92,1008,1.074409,-93.074409,0.285669,37512448,4432,3.996705,5.779867,71.413368,-83.854706,829.495789,1.16342,-85.018127,0.286419,26112800,3713.629395,3.731828,3.192201,36.358368,-42.357147,200.206879,1.107075,-43.464222,0.283825,1782107.75,993.300293,0.264877,3.096707,0.994342,7.978977,-8.0494,-1.513247,1.927015,-9.976416,0.252818,4590.303223,70.845833,0.899998,0.635121,2.838472,0.642443,1.947629,-2.325088,0.78633,-0.099362,-2.225726,0.134835,12.221493,2.260713,1.158233,0.893356,0.258235,2.501114,0.684305,0.747173,-0.895307,0.109822,-0.022043,-0.873263,0.268256,0.2904,0.362287,1.495591,1.230714,0.595593,0.337358,2.794444,3.25,2.305556,27.944443,0.265538,2.795322,'class 2'
4,6.324555,34.058773,-16,-964,37.343136,-53.343136,0.754189,1052672,4112,3.838441,5.985922,30.825615,-13.379915,-809.859253,34.65287,-48.032787,0.743131,611979.8125,3418.458984,3.055882,3.752273,16.138073,-1.826706,-241.588623,21.105858,-22.932564,0.654058,3235.719727,969.691345,0.782559,2.919699,1.392469,4.949429,-2.501521,-14.757833,4.462773,-6.964294,0.490615,408.552582,65.28894,0.918741,0.136182,2.750204,0.850065,1.982051,-2.326849,0.678936,-0.001857,-2.324992,0.22518,14.610183,2.69848,1.088237,0.305678,0.169495,2.429357,0.75062,0.713387,-0.834286,0.081458,0.013089,-0.847375,0.268348,0.257671,0.370199,1.409083,0.626524,0.490342,0.320847,2.701608,3.083333,2.368421,27.016083,0.246255,2.652778,'class 2'
4,1.414214,35.482391,-22,-412,21.649656,-43.649654,0.154026,1031888,2132,3.809462,1.574802,31.039288,-19.196121,-319.828369,19.105637,-38.301758,0.167857,607201.25,1647.804443,3.169608,1.888328,11.699407,-7.635406,-51.582672,7.685125,-15.320532,0.327807,15427.786133,264.630127,0.639854,2.991856,1.001069,4.785163,-5.444634,1.392742,0.747054,-6.191689,0.473142,713.623413,24.073078,0.817606,0.177753,2.750763,0.797307,1.924102,-2.315769,0.736157,-0.058304,-2.257466,0.29605,12.96806,2.418157,1.058699,0.418845,0.241092,2.444594,0.727911,0.710245,-0.804708,0.058273,0.052872,-0.857581,0.265448,0.268388,0.414463,1.364868,0.725014,0.547262,0.30617,2.739181,3.055556,2.368421,27.391813,0.205607,2.758041,'class 2'
4,5.830952,37.986839,-42,-20,9.364453,-51.364452,-0.543159,3252816,1844,3.917578,5.303943,33.487,-37.613079,12.000671,7.334816,-44.947895,-0.546362,1933588.25,1366.740967,3.409794,2.459622,14.260594,-18.686546,61.88797,-2.214628,-16.471918,-0.599244,35489.679688,101.635162,0.507783,3.050066,0.712107,6.449263,-9.057894,20.0469,-3.565143,-5.492751,0.536604,152.427094,1.857838,0.867511,0.359728,2.742439,0.743254,1.789783,-2.160764,0.619322,-0.033574,-2.127189,0.349579,10.232418,2.191612,1.175139,0.667355,0.307627,2.457849,0.705101,0.705018,-0.770705,0.033929,0.093329,-0.864034,0.263996,0.272207,0.458272,1.459729,0.951946,0.592218,0.28459,2.736403,3.194444,2.394737,27.364035,0.213858,2.680556,'class 2'
3,4.472136,40.336086,30,-376,49.669872,-19.669872,-1.468099,2163600,2404,2.962879,3.884427,35.543949,25.266354,-324.725861,43.756256,-18.489902,-1.457445,1236745.25,1937.292114,2.915662,1.659629,12.692937,0.928718,-87.698441,13.72438,-12.795662,-1.356767,303.309326,351.656311,0.047217,2.922181,1.219949,5.705814,-7.985042,15.538651,-3.096339,-4.888703,-1.271812,102.418175,1.606285,0.040698,-0.00652,2.636657,0.952142,1.822036,-2.106407,0.363842,0.167776,-2.274182,0.403939,13.229115,2.981579,0.326222,0.279005,0.285525,2.365229,0.790276,0.664746,-0.720706,0.024046,0.099666,-0.820372,0.277811,0.219835,0.423234,0.59765,0.550432,0.556952,0.271428,2.642544,3.166667,2.277778,26.425438,0.265336,2.605263,'class 2'
3,5.830952,12.961481,-12,-44,6.649111,-18.649111,-0.553574,46080,320,2.998371,4.883157,13.018886,-12.526241,-37.814041,6.149834,-18.676075,-0.565228,48352.824219,308.162872,2.937354,0.923302,11.755429,-13.426567,-0.602871,2.844022,-16.27059,-0.670176,32932.972656,182.684189,0.061017,2.744495,1.646127,5.238539,-7.114115,10.570483,-1.516383,-5.597732,-0.866873,421.520905,8.328702,0.253877,0.192859,2.503764,1.154181,1.640753,-1.79519,0.025169,0.351811,-2.147001,0.450907,10.061388,3.12203,0.494607,0.43359,0.240731,2.26256,0.869147,0.603249,-0.647772,0.013955,0.102604,-0.750376,0.292835,0.152648,0.363787,0.735812,0.674794,0.481935,0.241204,2.525877,2.868421,2.263158,25.25877,0.201036,2.472222,'class 2'
2,7.071068,19.899748,-24,40,2.422205,-26.422205,0.6867,239616,416,2.146872,6.631951,17.75811,-20.745838,14.238792,3.291534,-24.037373,0.648794,160722.4375,373.43457,2.42099,4.209171,8.847867,-2.805267,-54.439278,9.218728,-12.023994,0.485782,1775.57373,225.626633,-0.274117,2.378157,1.912277,4.615043,2.602419,-12.043385,6.542685,-3.940265,0.493405,372.12738,54.946125,-0.231284,0.042833,2.378382,1.110506,1.476826,-1.276882,-0.67661,0.834119,-2.111001,0.518027,7.070944,4.336865,-0.23151,0.042607,-0.000226,2.190412,0.895813,0.551987,-0.527011,-0.029606,0.181559,-0.70857,0.303708,0.110031,0.396165,-0.04354,0.230578,0.187745,0.18797,2.288158,2.657895,1.947368,22.88158,0.259934,2.25,'class 2'
2,5.09902,44.090816,48,108,54.594116,-6.594117,1.276795,4313088,1872,1.890269,4.720871,40.370968,44.11636,94.933167,50.044964,-5.928605,1.268456,3048845,1566.520264,1.76058,2.824614,20.582207,24.495127,60.695648,25.61223,-1.117103,1.119682,214341.203125,357.228638,0.129689,2.12701,1.755342,5.934987,6.87677,0.9962,8.091619,-1.214849,0.651974,2047.89978,43.305164,-0.236741,-0.366431,2.230664,1.25613,1.225996,-0.981432,-0.597224,0.803909,-1.785341,0.541966,3.228776,3.352106,-0.340394,-0.470084,-0.103653,2.075989,0.959242,0.467277,-0.433034,-0.028655,0.172159,-0.605193,0.31683,0.056657,0.302139,-0.185719,-0.315409,0.051022,0.154675,2.118129,2.710526,1.736842,21.181286,0.291802,2.026316,'class 2'
2,3.162278,31.032242,38,156,39.248455,-1.248457,1.001602,1184080,820,1.998364,2.947505,29.354887,36.341026,158.291656,36.711056,-0.370031,0.998973,907965.4375,687.50354,1.973585,2.160558,17.485434,22.374268,74.517609,21.25037,1.123898,0.941921,101391.828125,202.53743,0.024779,2.223125,1.57165,4.236194,4.356555,-3.663072,6.279001,-1.922446,0.747749,638.318481,33.631863,-0.224761,-0.24954,2.258048,1.149678,1.341228,-1.140087,-0.585656,0.779479,-1.919566,0.516844,4.734416,3.642424,-0.259684,-0.284463,-0.034923,2.0983,0.938802,0.490518,-0.433022,-0.041268,0.203357,-0.636379,0.308062,0.066111,0.352579,-0.099936,-0.124715,0.124825,0.159748,2.256287,2.842105,1.921053,22.562866,0.280792,2.17617,'class 2'
2,5.09902,20.099751,20,-4,24.422205,-4.422205,-0.098698,166400,416,1.930641,4.608229,18.436651,19.291737,15.378502,22.108955,-2.817218,-0.069807,115617.570313,310.657043,1.923919,2.49356,9.958817,12.98732,33.093849,10.753654,2.233666,0.323939,6121.910645,36.295094,0.006722,2.099072,1.560533,2.5029,2.729839,-0.665043,3.613496,-0.883657,0.817564,75.35627,10.112193,-0.168432,-0.175154,2.108476,1.288044,1.08115,-0.964263,-0.325084,0.573837,-1.5381,0.516343,2.073589,2.230139,-0.177836,-0.184558,-0.009404,1.979471,0.993784,0.396207,-0.33328,-0.033769,0.184181,-0.517461,0.317336,0.027341,0.246151,-0.04883,-0.055552,0.119602,0.129006,2.11652,2.421053,1.842105,21.165205,0.213277,2.065789,'class 2'
3,7.615773,17.663521,-24,124,-5.675445,-18.324554,0.553574,46080,80,2.917596,6.874423,17.143925,-23.508072,123.830833,-6.401183,-17.10689,0.53623,31669.025391,57.306076,2.473642,3.502888,12.719457,-17.987587,80.881805,-8.879609,-9.107978,-1.027408,8.43704,0.026076,0.443954,2.196713,1.451841,5.49434,-7.467423,12.317087,-1.93176,-5.535663,-1.138295,362.124176,6.494056,0.720884,0.276929,1.991766,1.342891,0.98981,-1.047907,-0.023586,0.248203,-1.29611,0.420431,1.309442,1.192452,0.92583,0.481876,0.204946,1.882377,1.02242,0.322934,-0.242254,-0.030174,0.178358,-0.420612,0.305369,0.010527,0.179382,1.03522,0.591265,0.314336,0.10939,2.014035,2.194444,1.805556,20.14035,0.149462,2.013889,'class 2'
2,7.071068,16.583124,-14,-64,8.033297,-22.033297,-1.211381,88592,452,2.042016,6.458428,16.006935,-15.566463,-28.316158,5.550549,-21.117012,-1.187787,86162.148438,355.579407,2.265904,3.532034,15.204878,-20.455803,83.697922,-3.760745,-16.695057,-0.898741,35001.75,83.648216,-0.223888,2.047077,1.791632,6.68119,-9.094704,17.403591,-1.988125,-7.106578,-0.807963,1083.489136,13.09928,-0.005061,0.218827,1.822507,1.447396,0.673527,-0.774266,0.056652,0.044655,-0.818921,0.316071,0.223538,0.372882,0.219509,0.443397,0.22457,1.755296,1.054695,0.209582,-0.127144,-0.017505,0.144016,-0.27116,0.309432,0.001393,0.086185,0.28672,0.510608,0.291781,0.067211,1.942982,2.111111,1.684211,19.429825,0.128398,1.945906,'class 2'
4,5.830952,47.275787,-62,792,-12.615224,-49.384777,-1.373401,2598544,676,3.685033,5.435979,42.875507,-56.093651,645.170044,-11.226932,-44.866718,-1.389224,1780343.875,565.817627,2.330866,4.073992,20.590443,-26.406298,136.154205,-4.465996,-21.940302,-1.488781,106459.625,152.67569,1.354167,1.830565,2.334685,4.290274,-5.956913,8.536533,-2.160325,-3.796588,-1.507729,47.502708,1.338677,1.854468,0.500301,1.691726,1.50751,0.482385,-0.481454,-0.001159,0.1031,-0.584555,0.077835,0.054805,0.236435,1.993307,0.63914,0.138839,1.656424,1.067813,0.132285,-0.039959,-0.009104,0.117881,-0.15784,0.257458,0.000061,0.038011,2.028609,0.674442,0.174141,0.035302,1.740205,1.972222,1.526316,17.402046,0.144067,1.736842,'class 2'
2,9.486833,30.265491,-12,-484,26.249031,-38.249031,1.240275,299520,2080,1.92085,8.589153,27.317513,-10.626781,-392.572113,23.697098,-34.323879,1.248629,190083.09375,1683.216797,1.576639,4.538868,12.620556,-3.689014,-84.88726,11.443793,-15.132808,1.295898,4806.063965,353.157837,0.344211,1.501714,2.411905,1.722754,-0.18399,-1.610994,1.707703,-1.891693,1.353149,0.21929,6.477828,0.419136,0.074925,1.505178,1.538403,0.153873,0.049796,-0.018972,0.222846,-0.17305,-0.58991,0.000194,0.078367,0.415672,0.071461,-0.003464,1.525874,1.074051,0.068415,0.082146,0.001004,0.078028,0.004119,0.149243,0.000018,0.002731,0.394976,0.050765,-0.02416,-0.020696,1.516667,1.666667,1.388889,15.166666,0.095188,1.513158,'class 2'
1,2,14.422205,12,-64,20.142136,-8.142136,1.107149,57600,400,1.003257,1.485,13.904385,11.986278,-55.196518,19.492342,-7.506064,1.093201,52361.839844,364.45694,1.10001,0.933134,9.625628,9.251665,-21.576435,13.896729,-4.645064,0.991241,14713.408203,171.899048,-0.096753,1.225314,1.871861,3.649143,4.785753,3.861369,4.323933,0.46182,0.783159,170.812805,7.457956,-0.222057,-0.125304,1.363948,1.541492,0.4649,0.584563,0.041637,0.588226,-0.003663,-0.877962,0.059857,0.175166,-0.360692,-0.263939,-0.138634,1.427951,1.070266,0.12382,0.167396,0.005881,0.131116,0.03628,-1.0011,0.000126,0.004497,-0.424694,-0.327941,-0.202637,-0.064003,1.398246,1.611111,1.131579,13.982456,0.150398,1.368421,'class 2'
1,2,18.330303,-24,112,-4,-20,0.392699,73728,128,1.037119,1.781017,15.752034,-20.278042,73.767952,-2.519074,-17.758966,0.410291,47751.371094,116.127167,1.082427,1.410924,4.211014,-2.524372,-9.661784,3.482263,-6.006635,0.499711,286.885315,45.019592,-0.045309,1.019513,1.617095,3.144237,4.403728,4.706324,2.73456,1.669168,0.475274,11.006003,0.56753,0.017605,0.062914,1.17985,1.461165,0.900552,1.080741,0.130293,1.109067,-0.028326,-1.129659,0.7555,0.646831,-0.142732,-0.097423,-0.160337,1.299013,1.049594,0.234986,0.284652,0.010707,0.280525,0.004126,-1.198055,0.003095,0.038198,-0.261894,-0.216586,-0.279499,-0.119162,1.228801,1.416667,0.947368,12.288012,0.13376,1.216374,'class 2'
1,3.162278,4.89898,-4,-12,3.656854,-7.656854,0.785398,1024,64,0.961244,3.105578,4.296184,-3.418142,-9.207745,3.216103,-6.634244,0.684558,566.830566,48.514671,0.82293,2.458346,4.194829,0.625435,-8.883218,4.55088,-3.925445,0.126306,14.052385,35.924042,0.138314,0.838473,1.449113,3.041703,4.200583,4.09373,2.897152,1.30343,-0.467403,22.408583,1.269976,0.122771,-0.015543,1.009002,1.328519,1.216808,1.41602,0.196156,1.489192,-0.073172,-1.211596,2.447221,1.22049,-0.047759,-0.186073,-0.17053,1.173466,1.014279,0.34158,0.39073,0.013262,0.41855,-0.02782,-1.238572,0.015209,0.099623,-0.212222,-0.350536,-0.334993,-0.164463,1.073246,1.315789,0.815789,10.732456,0.149227,1.053363,'class 2'
