@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,NotSpot}

@data
0,1.140627,1,0.666667,1.27405,0.133423,1.151515,1.382576,1.460844,0.320217,0.186794,1.27234,1.771668,1.476608,0.335981,0.202558,0.015764,1.432397,1.751473,NotSpot
1,0.962751,0.571429,0.619048,1.206828,0.244077,0.878788,0.797348,1.421351,0.4586,0.214523,1.187234,1.46052,1.463302,0.500551,0.256474,0.041951,1.403658,1.706235,NotSpot
2,1.108455,1,0.666667,1.171833,0.063378,1,1.5625,1.387473,0.279018,0.21564,1.153191,1.326859,1.449446,0.340991,0.277613,0.061973,1.378184,1.66538,NotSpot
0,1.257665,1.714286,4.238095,1.160187,-0.097478,1.272727,1.642045,1.359375,0.10171,0.199188,1.042553,1.228951,1.435404,0.177739,0.275217,0.076029,1.337688,1.591121,NotSpot
0,1.218946,1.142857,1.142857,1.163124,-0.055822,1.333333,1.541667,1.337405,0.118459,0.174281,1.13617,1.323259,1.421383,0.202437,0.258259,0.083978,1.30307,1.551226,NotSpot
1,1.138841,1.142857,1.47619,1.180426,0.041585,1.060606,1.058712,1.320732,0.181892,0.140307,1.174468,1.35832,1.407561,0.26872,0.227135,0.086828,1.26388,1.470191,NotSpot
2,1.165549,0.857143,1.47619,1.214078,0.048529,1.272727,1.392045,1.30871,0.143161,0.094632,1.234043,1.385161,1.394191,0.228642,0.180113,0.085481,1.252776,1.441291,NotSpot
1,1.304127,1.285714,0.904762,1.264093,-0.040034,1.424242,1.689394,1.46338,0.159252,0.199286,1.229787,1.664921,1.477588,0.17346,0.213494,0.014208,1.436969,1.804358,NotSpot
0,1.029208,0.428571,0.619048,1.186409,0.157201,1.060606,0.996212,1.418212,0.389004,0.231802,1.13617,1.391635,1.463387,0.434179,0.276978,0.045176,1.401698,1.700625,NotSpot
0,1.003119,1,1.333333,1.136341,0.133222,1.090909,1.272727,1.379485,0.376366,0.243144,1.157447,1.415275,1.448642,0.445523,0.312301,0.069157,1.394513,1.674323,NotSpot
1,1.123548,1.142857,0.47619,1.115104,-0.008444,1.090909,0.960227,1.347947,0.224399,0.232843,1.068085,1.285943,1.433522,0.309975,0.318418,0.085576,1.344219,1.591893,NotSpot
1,1.141333,0.857143,0.47619,1.113696,-0.027637,1.424242,1.626894,1.3232,0.181867,0.209504,1.029787,1.148682,1.418387,0.277054,0.304691,0.095188,1.310908,1.530724,NotSpot
1,1.122155,1,1,1.126245,0.00409,1.090909,0.835227,1.305144,0.182989,0.178899,1.07234,1.187052,1.40345,0.281295,0.277205,0.098306,1.273677,1.445967,NotSpot
3,1.105375,1,1,1.153875,0.048499,1.090909,0.960227,1.292487,0.187112,0.138613,1.195745,1.337589,1.388869,0.283494,0.234995,0.096382,1.248204,1.399793,NotSpot
0,1.113228,1.142857,1.142857,1.198138,0.08491,1.060606,1.058712,1.284202,0.170974,0.086064,1.208511,1.353773,1.37491,0.261681,0.176771,0.090708,1.233834,1.396266,NotSpot
3,1.061032,0.857143,1.47619,1.081437,0.020405,1.060606,1.308712,1.342035,0.281004,0.260599,1.093617,1.281797,1.432932,0.3719,0.351496,0.090897,1.350751,1.567743,NotSpot
2,1.175993,1.571429,2.285714,1.072643,-0.10335,1.151515,1.007576,1.313545,0.137552,0.240902,0.970213,1.131588,1.416746,0.240753,0.344103,0.103201,1.318093,1.520319,NotSpot
0,1.114242,1.142857,0.47619,1.07943,-0.034812,1.151515,1.007576,1.292453,0.178211,0.213023,0.995745,1.158101,1.400708,0.286466,0.321278,0.108255,1.277596,1.480406,NotSpot
1,1.089769,1,0.666667,1.098705,0.008935,1.121212,0.797348,1.278239,0.18847,0.179535,1.029787,1.080305,1.385035,0.295265,0.28633,0.106796,1.241019,1.398735,NotSpot
1,1.102019,1.428571,0.952381,1.132974,0.030955,1,0.875,1.269238,0.167219,0.136264,1.123404,1.151373,1.369868,0.267849,0.236894,0.100629,1.203135,1.30969,NotSpot
1,1.150939,0.857143,0.809524,1.183062,0.032124,1.272727,0.829545,1.264112,0.113174,0.08105,1.13617,1.17796,1.355475,0.204536,0.172413,0.091362,1.197257,1.347992,NotSpot
1,1.149929,1.285714,0.571429,1.0477,-0.10223,1.272727,1.267045,1.284748,0.134819,0.237049,0.931915,1.03808,1.399316,0.249387,0.351616,0.114567,1.275637,1.476916,NotSpot
1,1.102337,0.571429,0.285714,1.061128,-0.041209,1.212121,0.984848,1.267238,0.164902,0.206111,0.982979,1.076632,1.382573,0.280236,0.321445,0.115334,1.253429,1.4573,NotSpot
0,1.085604,1.285714,1.238095,1.085326,-0.000279,1.121212,0.672348,1.256409,0.170805,0.171083,1.004255,0.944426,1.366354,0.280749,0.281028,0.109945,1.22273,1.369313,NotSpot
2,1.106316,0.857143,0.47619,1.122888,0.016572,1.212121,0.797348,1.250346,0.14403,0.127458,1.06383,1.03437,1.350778,0.244462,0.22789,0.100432,1.193991,1.312016,NotSpot
1,1.094242,1.428571,0.285714,1.066769,-0.027473,1.030303,0.780303,1.247012,0.15277,0.180243,0.974468,1.050627,1.364254,0.270011,0.297485,0.117241,1.216852,1.371245,NotSpot
2,1.082484,1.142857,0.47619,1.094477,0.011994,1.030303,0.655303,1.238963,0.156479,0.144486,1.051064,1.117039,1.347685,0.265202,0.253208,0.108722,1.201176,1.316365,NotSpot
1,1.087879,1.428571,0.619048,1.1309,0.043021,1.090909,0.772727,1.235046,0.147167,0.104146,1.123404,1.142826,1.331883,0.244004,0.200983,0.096837,1.179621,1.291245,NotSpot
1,1.098167,1.142857,0.809524,1.130023,0.031856,1.121212,0.797348,1.225084,0.126916,0.095061,1.097872,1.1485,1.328999,0.230832,0.198976,0.103916,1.203135,1.32799,NotSpot
2,1.126322,1,0.333333,1.159496,0.033174,1.121212,0.859848,1.222509,0.096187,0.063013,1.178723,1.190144,1.313143,0.186821,0.153647,0.090635,1.178968,1.284289,NotSpot
3,1.68526,1.428571,1.619048,1.51061,-0.17465,1.666667,2.166667,1.491551,-0.193709,-0.019059,1.408511,1.977705,1.488791,-0.196469,-0.021819,-0.00276,1.400392,1.73566,NotSpot
1,1.953682,1.857143,1.809524,1.633011,-0.320671,2.212121,1.734848,1.560265,-0.393417,-0.072746,1.485106,1.968794,1.520573,-0.433109,-0.112438,-0.039692,1.471587,1.848048,NotSpot
2,2.022184,2.428571,0.952381,1.696686,-0.325498,2.030303,1.717803,1.605842,-0.416342,-0.090844,1.582979,2.047572,1.541959,-0.480225,-0.154727,-0.063883,1.514043,1.936241,NotSpot
4,2.066015,2.571429,1.952381,1.688662,-0.377353,2.181818,1.903409,1.625545,-0.44047,-0.063117,1.544681,2.018294,1.550184,-0.515832,-0.138478,-0.075362,1.523841,1.943712,NotSpot
2,1.924222,2.428571,2.285714,1.663628,-0.260594,2.030303,1.842803,1.645562,-0.27866,-0.018065,1.582979,2.115948,1.558144,-0.366078,-0.105484,-0.087418,1.56499,1.949205,NotSpot
2,1.931037,1.571429,0.619048,1.733528,-0.197509,2.060606,1.371212,1.647997,-0.28304,-0.085531,1.642553,2.05972,1.562169,-0.368868,-0.171359,-0.085828,1.557152,2.03513,NotSpot
0,1.887393,1.857143,1.809524,1.733248,-0.154145,2,1.0625,1.666302,-0.221091,-0.066946,1.655319,2.064448,1.569707,-0.317687,-0.163541,-0.096596,1.581319,2.051389,NotSpot
1,1.83072,1.714286,1.238095,1.716266,-0.114454,1.878788,1.422348,1.684698,-0.146022,-0.031568,1.629787,2.046118,1.576904,-0.253816,-0.139363,-0.107794,1.601568,2.038533,NotSpot
3,1.803065,2.142857,2.142857,1.709017,-0.094049,1.787879,1.547348,1.703086,-0.09998,-0.005931,1.629787,2.054664,1.583775,-0.21929,-0.125241,-0.119311,1.614631,2.033093,NotSpot
3,1.928055,1.857143,0.809524,1.767453,-0.160602,1.939394,1.183712,1.702563,-0.225492,-0.06489,1.629787,1.986288,1.587713,-0.340342,-0.17974,-0.11485,1.639451,2.105214,NotSpot
2,1.881848,1.714286,0.904762,1.766075,-0.115773,1.939394,1.121212,1.719314,-0.162534,-0.046761,1.685106,2.028623,1.594135,-0.287713,-0.17194,-0.125179,1.638798,2.094938,NotSpot
1,1.889171,2,0.333333,1.771432,-0.117739,2.121212,1.672348,1.735767,-0.153403,-0.035664,1.731915,2.154319,1.60017,-0.289,-0.171261,-0.135597,1.636839,2.073256,NotSpot
2,1.922313,2.428571,1.952381,1.803725,-0.118588,1.878788,1.672348,1.751854,-0.170459,-0.051871,1.714894,2.204692,1.605471,-0.316843,-0.198254,-0.146384,1.653821,2.03433,NotSpot
2,2.10203,2,1.333333,1.793526,-0.308504,2.212121,1.422348,1.733981,-0.368048,-0.059545,1.655319,1.927696,1.604045,-0.497985,-0.189481,-0.129937,1.655127,2.133273,NotSpot
1,2.036536,2.285714,0.904762,1.808925,-0.227611,2.090909,1.272727,1.748897,-0.287639,-0.060028,1.702128,1.902346,1.609709,-0.426827,-0.199216,-0.139188,1.663619,2.154094,NotSpot
2,2.002936,2.142857,1.142857,1.826365,-0.176571,2.060606,1.246212,1.763266,-0.23967,-0.063099,1.787234,2.330606,1.614921,-0.388016,-0.211445,-0.148345,1.653821,2.08531,NotSpot
2,1.982843,1.714286,0.904762,1.866485,-0.116358,2,1.625,1.776958,-0.205885,-0.089528,1.795745,2.385452,1.619352,-0.363491,-0.247134,-0.157606,1.665578,2.055409,NotSpot
2,2.128473,2.571429,1.619048,1.813594,-0.314879,2.212121,1.797348,1.760153,-0.36832,-0.053441,1.689362,1.881724,1.618403,-0.51007,-0.195191,-0.14175,1.679948,2.128872,NotSpot
3,2.035861,1.857143,0.809524,1.840884,-0.194976,2.121212,1.547348,1.772972,-0.262889,-0.067913,1.748936,2.052082,1.623339,-0.412521,-0.217545,-0.149632,1.691052,2.153508,NotSpot
3,1.969564,2.285714,0.571429,1.866058,-0.103507,1.848485,1.320076,1.78504,-0.184525,-0.081018,1.791489,2.293944,1.627753,-0.341812,-0.238305,-0.157287,1.676029,2.13419,NotSpot
2,1.944682,1.571429,0.952381,1.90929,-0.035391,2.121212,1.672348,1.796183,-0.148498,-0.113107,1.838298,2.409638,1.631338,-0.313343,-0.277952,-0.164845,1.667538,2.070442,NotSpot
0,2.122234,1.857143,2.142857,1.971091,-0.151143,2.393939,3.246212,1.80637,-0.315864,-0.164721,1.923404,2.70351,1.634103,-0.488131,-0.336988,-0.172267,1.669497,2.061938,NotSpot
1,1.884421,1.857143,1.142857,1.862882,-0.021538,1.878788,1.234848,1.791788,-0.092633,-0.071095,1.834043,2.344135,1.634957,-0.249464,-0.227926,-0.156831,1.719791,2.163915,NotSpot
2,1.909689,1.571429,1.285714,1.888817,-0.020872,1.848485,1.320076,1.801371,-0.108318,-0.087446,1.851064,2.366612,1.638601,-0.271088,-0.250216,-0.16277,1.715219,2.151526,NotSpot
1,2.069141,2,2.333333,1.928155,-0.140986,2.242424,3.439394,1.809874,-0.259267,-0.118282,1.902128,2.524568,1.641365,-0.427776,-0.28679,-0.168508,1.700196,2.134242,NotSpot
2,2.308535,3.142857,8.142858,1.980296,-0.328238,2.090909,3.272727,1.817251,-0.491283,-0.163045,1.880851,2.678051,1.643281,-0.665254,-0.337015,-0.173971,1.685826,2.074433,NotSpot
0,1.833695,1.142857,0.809524,1.882198,0.048503,2.121212,1.797348,1.805619,-0.028076,-0.076579,1.817021,2.329623,1.644394,-0.189301,-0.237804,-0.161225,1.718485,2.156645,NotSpot
1,1.983408,2,2.666667,1.90047,-0.082938,2.121212,3.234848,1.81251,-0.170897,-0.087959,1.902128,2.533115,1.647318,-0.33609,-0.253152,-0.165192,1.715219,2.159369,NotSpot
5,2.270733,3,8,1.926995,-0.343738,2.212121,3.047348,1.818241,-0.452492,-0.108755,1.855319,2.543081,1.649306,-0.621427,-0.277689,-0.168935,1.702809,2.150182,NotSpot
8,2.437078,3,7.333333,1.960245,-0.476833,2.151515,3.195076,1.822797,-0.614281,-0.137448,1.838298,2.563484,1.650411,-0.786667,-0.309834,-0.172386,1.687133,2.12754,NotSpot
3,2.446593,3.428571,7.285714,1.986138,-0.460455,2.606061,3.683712,1.825944,-0.620649,-0.160194,1.855319,2.722568,1.650458,-0.796135,-0.33568,-0.175487,1.699543,2.100516,NotSpot
1,2.044434,2,3.333333,1.905191,-0.139243,2.151515,2.445076,1.819078,-0.225357,-0.086114,1.817021,2.432188,1.653883,-0.390551,-0.251308,-0.165195,1.719791,2.183523,NotSpot
0,2.186796,2.142857,3.142857,1.91139,-0.275407,2.30303,3.280303,1.822129,-0.364667,-0.089261,1.795745,2.556392,1.655128,-0.531668,-0.256262,-0.167001,1.7113,2.168885,NotSpot
1,2.276987,2.571429,6.619048,1.918711,-0.358276,2.393939,2.933712,1.824062,-0.452925,-0.094649,1.72766,2.50671,1.655449,-0.621538,-0.263262,-0.168613,1.713259,2.131452,NotSpot
2,2.298917,2.142857,0.809524,1.921861,-0.377056,2.454545,4.130682,1.824722,-0.474195,-0.097139,1.778723,2.566212,1.654697,-0.64422,-0.267164,-0.170025,1.708034,2.14019,NotSpot
1,2.026687,1.571429,2.285714,1.906994,-0.119694,2.151515,3.132576,1.821922,-0.204765,-0.085071,1.795745,2.436734,1.65824,-0.368448,-0.248754,-0.163683,1.699543,2.178947,NotSpot
2,2.046017,1.571429,2.952381,1.891065,-0.154952,2.30303,2.530303,1.822608,-0.22341,-0.068458,1.748936,2.513621,1.658796,-0.387221,-0.232269,-0.163812,1.704115,2.135271,NotSpot
2,2.106835,2.285714,0.571429,1.871542,-0.235292,2.242424,3.064394,1.822301,-0.284534,-0.049241,1.723404,2.585561,1.658378,-0.448456,-0.213164,-0.163923,1.723057,2.149396,NotSpot
3,2.063733,2.142857,3.142857,1.85217,-0.211564,2.242424,2.376894,1.820923,-0.24281,-0.031246,1.761702,2.592544,1.656866,-0.406867,-0.195303,-0.164057,1.710647,2.13256,NotSpot
0,1.997458,2.142857,1.142857,1.836623,-0.160835,2.030303,3.092803,1.818718,-0.17874,-0.017905,1.757447,2.663139,1.654207,-0.343251,-0.182416,-0.164511,1.718485,2.131809,NotSpot
0,2.094563,1.857143,4.476191,1.907841,-0.186721,2.272727,2.704545,1.821214,-0.273349,-0.086627,1.859574,2.463102,1.660305,-0.434258,-0.247536,-0.160909,1.708034,2.200321,NotSpot
0,2.05798,1.714286,2.238095,1.876768,-0.181212,2.060606,2.558712,1.819993,-0.237988,-0.056775,1.8,2.605128,1.660222,-0.397758,-0.216546,-0.159771,1.713259,2.158902,NotSpot
3,1.958191,2,2,1.839104,-0.119087,2.090909,2.335227,1.81795,-0.140241,-0.021154,1.723404,2.551373,1.659107,-0.299084,-0.179997,-0.158843,1.723057,2.163775,NotSpot
0,1.733827,1.714286,1.904762,1.805116,0.071289,1.757576,1.689394,1.815063,0.081236,0.009947,1.757447,2.714421,1.656866,-0.07696,-0.148249,-0.158196,1.7113,2.179343,NotSpot
3,1.680856,1.142857,2.142857,1.782645,0.101789,1.757576,2.251894,1.811519,0.130663,0.028874,1.651064,2.467467,1.653476,-0.027381,-0.129169,-0.158043,1.7113,2.179343,NotSpot
3,1.79339,2.142857,1.47619,1.773428,-0.019963,1.848485,1.820076,1.807167,0.013777,0.03374,1.655319,2.525986,1.648876,-0.144515,-0.124552,-0.158292,1.72175,2.206187,NotSpot
2,2.121255,2.714286,3.571429,1.874941,-0.246314,2.181818,1.778409,1.815578,-0.305677,-0.059363,1.795745,2.470922,1.659525,-0.46173,-0.215416,-0.156053,1.703462,2.204818,NotSpot
3,1.868919,1.857143,0.809524,1.836339,-0.03258,1.878788,2.547348,1.812377,-0.056543,-0.023962,1.846809,2.728569,1.657743,-0.211177,-0.178597,-0.154634,1.718485,2.188018,NotSpot
1,1.661537,0.857143,1.142857,1.802995,0.141458,1.757576,2.376894,1.808541,0.147004,0.005546,1.770213,2.485434,1.654796,-0.006741,-0.148199,-0.153745,1.708687,2.158219,NotSpot
0,1.742204,2.285714,3.904762,1.7817,0.039496,1.757576,2.564394,1.804106,0.061902,0.022406,1.765957,2.718494,1.650686,-0.091518,-0.131015,-0.15342,1.704768,2.209513,NotSpot
3,1.85682,2.285714,1.238095,1.770539,-0.086282,1.666667,1.854167,1.798876,-0.057944,0.028337,1.676596,2.484706,1.645378,-0.211443,-0.125161,-0.153499,1.706074,2.203747,NotSpot
1,1.958738,1.571429,0.952381,1.855435,-0.103303,2.181818,2.653409,1.804807,-0.153932,-0.050628,1.748936,2.402509,1.65442,-0.304318,-0.201015,-0.150387,1.721097,2.218241,NotSpot
1,1.9676,2.857143,5.142857,1.838851,-0.128749,1.878788,2.797348,1.800404,-0.167195,-0.038447,1.787234,2.330606,1.650789,-0.31681,-0.188062,-0.149615,1.705421,2.183101,NotSpot
6,2.103237,2,4,1.828947,-0.27429,2.090909,2.585227,1.795379,-0.307858,-0.033568,1.774468,2.551482,1.645972,-0.457265,-0.182975,-0.149407,1.685826,2.18293,NotSpot
3,2.156634,3,2.666667,1.819866,-0.336768,2.242424,2.439394,1.7895,-0.367134,-0.030366,1.774468,2.58567,1.63996,-0.516674,-0.179906,-0.14954,1.691052,2.160044,NotSpot
2,1.897829,1.857143,0.47619,1.801698,-0.096131,2.212121,3.609848,1.782729,-0.1151,-0.018968,1.757447,2.534934,1.632852,-0.264978,-0.168846,-0.149878,1.702809,2.182861,NotSpot
3,2.180654,2.428571,1.952381,1.868835,-0.311819,2.333333,2.916667,1.795351,-0.385303,-0.073484,1.812766,2.349409,1.649023,-0.531631,-0.219812,-0.146328,1.715219,2.226036,NotSpot
3,2.278371,2.285714,1.904762,1.876937,-0.401434,2.333333,3.229167,1.790526,-0.487845,-0.086411,1.817021,2.338171,1.644734,-0.633637,-0.232203,-0.145792,1.69889,2.176594,NotSpot
2,2.28074,2.571429,3.619048,1.884605,-0.396135,2.454545,3.130682,1.78498,-0.49576,-0.099625,1.73617,2.511293,1.639225,-0.641515,-0.24538,-0.145755,1.689092,2.168633,NotSpot
1,2.304908,2.571429,1.619048,1.88391,-0.420997,2.30303,1.842803,1.778463,-0.526444,-0.105447,1.697872,2.545081,1.632517,-0.672391,-0.251394,-0.145947,1.689745,2.157928,NotSpot
2,2.241833,2.571429,1.285714,1.864775,-0.377058,2.212121,2.672348,1.770757,-0.471076,-0.094018,1.740426,2.44088,1.624755,-0.617078,-0.24002,-0.146002,1.693664,2.140738,NotSpot
1,2.318711,2.571429,2.285714,1.907531,-0.411181,2.606061,2.433712,1.771752,-0.54696,-0.135779,1.765957,2.487725,1.630642,-0.688069,-0.276889,-0.14111,1.67015,2.114004,NotSpot
2,2.342853,2,1,1.918378,-0.424474,2.606061,1.621212,1.764391,-0.578462,-0.153988,1.770213,2.716203,1.623229,-0.719624,-0.295149,-0.141162,1.662312,2.12184,NotSpot
4,2.421527,2.714286,0.904762,1.906829,-0.514698,2.545455,2.443182,1.75557,-0.665957,-0.151259,1.706383,2.439062,1.614797,-0.80673,-0.292032,-0.140773,1.666884,2.066739,NotSpot
4,2.362338,2.571429,1.285714,1.872846,-0.489492,2.515152,2.882576,1.744927,-0.617411,-0.127919,1.770213,2.545263,1.605449,-0.756889,-0.267397,-0.139478,1.683867,2.073851,NotSpot
2,2.275819,3,2,1.903846,-0.371974,2.333333,1.604167,1.745783,-0.530036,-0.158063,1.8,2.664957,1.612278,-0.663542,-0.291568,-0.133505,1.631613,2.099497,NotSpot
3,2.339153,2.714286,1.238095,1.903733,-0.43542,2.454545,1.943182,1.735357,-0.603796,-0.168376,1.834043,2.660375,1.603175,-0.735977,-0.300557,-0.132182,1.634226,2.068736,NotSpot
3,2.361362,3.285714,1.571429,1.881139,-0.480223,2.272727,1.829545,1.722988,-0.638374,-0.158151,1.740426,2.449427,1.593204,-0.768158,-0.287935,-0.129784,1.630307,2.03448,NotSpot
5,2.327968,2.857143,1.142857,1.839843,-0.488124,2.212121,2.047348,1.70807,-0.619898,-0.131774,1.761702,2.464339,1.582259,-0.745709,-0.257584,-0.125811,1.625082,2.009671,NotSpot
1,2.073445,2.285714,1.238095,1.861472,-0.211973,2.121212,1.859848,1.709322,-0.364123,-0.15215,1.812766,2.537443,1.59004,-0.483405,-0.271432,-0.119282,1.585892,1.986572,NotSpot
4,2.137439,2,2,1.851587,-0.285853,2.30303,1.780303,1.694933,-0.442506,-0.156653,1.765957,2.35952,1.57943,-0.55801,-0.272157,-0.115504,1.587198,1.986346,NotSpot
3,2.11175,2.428571,3.619048,1.821875,-0.289874,2.030303,2.217803,1.678057,-0.433693,-0.143818,1.757447,2.51784,1.567915,-0.543835,-0.253961,-0.110142,1.587851,2.011068,NotSpot
0,2.010494,2.285714,3.571429,1.775317,-0.235178,2.121212,2.547348,1.641054,-0.36944,-0.134262,1.714894,2.358538,1.552055,-0.45844,-0.223262,-0.089,1.542129,1.971263,NotSpot
0,1.81256,0.857143,0.809524,1.73749,-0.07507,1.939394,1.871212,1.620114,-0.192446,-0.117376,1.655319,2.218294,1.539435,-0.273125,-0.198055,-0.080679,1.532332,1.932778,NotSpot
2,1.858744,1.714286,2.904762,1.668309,-0.190435,2.060606,2.246212,1.57541,-0.283334,-0.092899,1.582979,2.201418,1.522072,-0.336672,-0.146237,-0.053338,1.491835,1.881469,NotSpot
2,1.780456,2,1.333333,1.619445,-0.161011,1.969697,2.780303,1.551609,-0.228847,-0.067837,1.557447,2.093908,1.508731,-0.271725,-0.110714,-0.042878,1.483344,1.826356,NotSpot
1,1.652497,1.142857,0.47619,1.523784,-0.128713,1.818182,1.653409,1.501875,-0.150621,-0.021909,1.506383,1.951882,1.489986,-0.162511,-0.033798,-0.01189,1.428478,1.8006,NotSpot
1,1.389145,1,0.666667,1.364978,-0.024167,1.515152,1.382576,1.426632,0.037487,0.061654,1.323404,1.698382,1.45642,0.067276,0.091443,0.029789,1.387329,1.732885,NotSpot
2,1.190734,1.285714,0.571429,1.230451,0.039717,1.121212,0.797348,1.355916,0.165182,0.125465,1.255319,1.438807,1.422432,0.231698,0.191981,0.066516,1.314827,1.610623,NotSpot
1,1.994632,1.714286,2.571429,1.969995,-0.024637,2.060606,3.121212,1.732302,-0.26233,-0.237694,2.101167,2.1616,1.52378,-0.470852,-0.446215,-0.208522,1.725937,1.89292,NotSpot
0,1.824346,1.428571,1.952381,2.006347,0.182,1.848485,1.882576,1.7548,-0.069546,-0.251547,2.070039,2.049763,1.531358,-0.292988,-0.474989,-0.223442,1.734549,1.936596,NotSpot
1,2.236548,2.714286,6.904762,1.976058,-0.26049,2.30303,3.092803,1.714372,-0.522176,-0.261686,1.949416,2.063838,1.513492,-0.723056,-0.462566,-0.20088,1.694529,1.85849,NotSpot
4,2.031418,1.857143,2.809524,2.016381,-0.015037,1.909091,2.585227,1.736715,-0.294703,-0.279666,2.058366,2.016111,1.520458,-0.51096,-0.495923,-0.216257,1.711753,1.926501,NotSpot
0,2.092718,1.857143,1.47619,2.053601,-0.039117,2.242424,1.939394,1.746917,-0.345801,-0.306684,2.097276,2.017844,1.524309,-0.568409,-0.529292,-0.222607,1.723404,1.98225,NotSpot
1,2.240212,2,2.333333,1.964874,-0.275338,2.393939,2.996212,1.694294,-0.545918,-0.27058,1.92607,2.045294,1.503492,-0.73672,-0.461382,-0.190802,1.694022,1.891125,NotSpot
2,2.121401,2,1.666667,2.015977,-0.105423,2.151515,1.757576,1.716201,-0.4052,-0.299776,2.058366,2.109861,1.509781,-0.61162,-0.506197,-0.20642,1.701115,1.902513,NotSpot
2,2.237495,1.857143,1.142857,2.053898,-0.183597,2.333333,1.854167,1.725782,-0.511713,-0.328117,2.085603,2.055144,1.512959,-0.724536,-0.54094,-0.212823,1.70618,1.955187,NotSpot
3,2.462088,2.857143,2.809524,2.067241,-0.394847,2.545455,1.818182,1.722045,-0.740043,-0.345196,2.085603,1.812956,1.513024,-0.949064,-0.554217,-0.209021,1.701621,1.968198,NotSpot
2,2.413357,2.571429,2.952381,2.036647,-0.37671,2.575758,1.876894,1.705632,-0.707725,-0.331015,2.015564,1.718507,1.509929,-0.903428,-0.526718,-0.195703,1.679331,1.985817,NotSpot
1,2.108007,2,2.666667,1.926188,-0.181819,2.30303,2.530303,1.672804,-0.435203,-0.253384,1.914397,2.047331,1.493903,-0.614104,-0.432286,-0.178902,1.663121,1.849455,NotSpot
0,2.031027,1.714286,1.571429,1.989603,-0.041425,2.121212,1.984848,1.694015,-0.337012,-0.295587,1.964981,2.065175,1.499454,-0.531573,-0.490148,-0.194561,1.688956,1.898134,NotSpot
2,2.089625,1.714286,2.238095,2.030184,-0.059441,2.090909,2.085227,1.702819,-0.386805,-0.327365,2.128405,2.042042,1.501912,-0.587713,-0.528273,-0.200908,1.682371,1.943156,NotSpot
1,2.235252,2.142857,0.47619,2.037018,-0.198234,2.272727,2.079545,1.698236,-0.537016,-0.338782,2.070039,1.799763,1.501279,-0.733973,-0.53574,-0.196957,1.681864,1.981861,NotSpot
1,1.780553,1.714286,1.904762,1.775618,-0.004935,1.757576,2.376894,1.620739,-0.159814,-0.154879,1.817121,1.907831,1.476942,-0.303611,-0.298676,-0.143797,1.597771,1.762103,NotSpot
4,2.012887,2.285714,2.571429,1.870254,-0.142633,1.939394,1.996212,1.651276,-0.361611,-0.218978,1.891051,2.019334,1.484892,-0.527995,-0.385362,-0.166385,1.641337,1.80642,NotSpot
1,2.000386,1.571429,2.952381,1.943943,-0.056443,2.121212,2.109848,1.671502,-0.328884,-0.272441,2.007782,2.070252,1.489649,-0.510737,-0.454294,-0.181853,1.673759,1.875266,NotSpot
0,1.980222,1.428571,1.285714,1.988977,0.008755,2.181818,2.153409,1.679345,-0.300876,-0.309631,2.023346,1.96039,1.491341,-0.488881,-0.497636,-0.188005,1.658055,1.916973,NotSpot
1,1.639204,1.571429,1.619048,1.721499,0.082295,1.757576,2.064394,1.601946,-0.037258,-0.119553,1.731518,1.947167,1.469562,-0.169641,-0.251937,-0.132383,1.597264,1.759161,NotSpot
2,1.955579,2,2,1.819434,-0.136144,1.818182,1.965909,1.630926,-0.324652,-0.188508,1.793774,1.875274,1.476651,-0.478928,-0.342784,-0.154276,1.608409,1.768018,NotSpot
3,2.113911,2.571429,1.285714,1.900078,-0.213833,2,2.125,1.649805,-0.464106,-0.250273,1.961089,1.990668,1.480567,-0.633344,-0.419511,-0.169238,1.621581,1.810603,NotSpot
2,1.705684,2,1.666667,1.690675,-0.015009,1.484848,1.507576,1.586011,-0.119673,-0.104664,1.727626,1.79271,1.463087,-0.242597,-0.227588,-0.122924,1.584093,1.729113,NotSpot
3,1.920594,2.142857,1.809524,1.787663,-0.132931,2.121212,1.734848,1.612946,-0.307648,-0.174717,1.801556,1.933123,1.469263,-0.45133,-0.3184,-0.143683,1.590679,1.748235,NotSpot
1,1.377771,1,1.333333,1.308146,-0.069625,1.424242,2.001894,1.239649,-0.138121,-0.068497,1.315175,1.27137,1.256532,-0.121239,-0.051614,0.016883,1.254813,1.568591,NotSpot
