@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,NotSpot}

@data
1,1.589681,1.857143,1.47619,1.375141,-0.21454,1.545455,1.380682,1.286195,-0.303486,-0.088946,1.365759,1.381323,1.217386,-0.372295,-0.157755,-0.06881,1.281166,1.440882,NotSpot
3,1.565877,1.714286,1.904762,1.326857,-0.23902,1.606061,1.433712,1.275844,-0.290033,-0.051013,1.29572,1.201271,1.218069,-0.347807,-0.108787,-0.057775,1.262817,1.411991,NotSpot
1,1.300426,1.428571,1.619048,1.271849,-0.028577,1.272727,1.517045,1.264698,-0.035728,-0.007151,1.29572,1.271583,1.218174,-0.082253,-0.053676,-0.046524,1.25796,1.450699,NotSpot
4,1.344601,1.285714,2.238095,1.125985,-0.218616,1.333333,0.979167,0.990718,-0.353883,-0.135267,1.182879,1.157831,0.923425,-0.421176,-0.20256,-0.067293,0.960604,1.045423,NotSpot
0,1.145385,1.428571,1.952381,1.119005,-0.02638,1.181818,0.778409,0.981204,-0.164181,-0.137801,1.155642,1.131931,0.920498,-0.224886,-0.198507,-0.060706,0.948192,1.031872,NotSpot
1,1.028091,0.428571,0.285714,1.092914,0.064823,1.121212,0.859848,0.970116,-0.057975,-0.122798,1.155642,1.108493,0.917885,-0.110206,-0.175029,-0.052232,0.946033,1.030563,NotSpot
1,1.034486,0.857143,0.142857,1.04904,0.014554,0.969697,0.905303,0.958284,-0.076202,-0.090756,1.120623,1.090862,0.915527,-0.118959,-0.133513,-0.042757,0.937399,1.033876,NotSpot
1,0.964199,1.142857,0.809524,0.996348,0.03215,0.939394,0.808712,0.946621,-0.017577,-0.049727,1.077821,1.072045,0.913442,-0.050756,-0.082906,-0.033179,0.917431,0.983999,NotSpot
0,0.801706,0.428571,0.619048,0.95088,0.149173,0.848485,1.007576,0.936167,0.134461,-0.014712,1.003891,1.066391,0.911744,0.110038,-0.039136,-0.024423,0.899083,0.963352,NotSpot
0,0.771535,0.428571,0.619048,0.928028,0.156493,0.787879,0.922348,0.927532,0.155998,-0.000496,0.964981,0.92455,0.910404,0.138869,-0.017624,-0.017129,0.904479,0.975212,NotSpot
0,0.839564,1,1.666667,0.932956,0.093392,0.636364,0.926136,0.921338,0.081774,-0.011618,0.968872,1.030277,0.909503,0.06994,-0.023452,-0.011834,0.901241,0.982142,NotSpot
0,0.929797,0.714286,0.571429,0.956157,0.02636,0.969697,1.092803,0.917501,-0.012295,-0.038656,0.964981,0.971425,0.909074,-0.020723,-0.047083,-0.008428,0.890988,0.99135,NotSpot
1,1.072725,1.285714,0.571429,0.981621,-0.091104,1,1.125,0.915539,-0.157186,-0.066082,1.023346,1.061953,0.909046,-0.163679,-0.072575,-0.006493,0.88721,0.994291,NotSpot
1,1.067863,1.142857,1.142857,0.998647,-0.069216,1.030303,1.030303,0.91522,-0.152642,-0.083426,1.062257,1.097672,0.909397,-0.158466,-0.089249,-0.005823,0.88667,1.009828,NotSpot
1,1.004833,0.714286,0.238095,1.003809,-0.001024,1.030303,1.155303,0.915889,-0.088944,-0.08792,1.07393,1.131232,0.910137,-0.094696,-0.093672,-0.005752,0.881813,0.979005,NotSpot
0,1.066663,1,1,0.995924,-0.070738,1.090909,1.147727,0.917201,-0.149461,-0.078723,0.996109,0.988266,0.911328,-0.155335,-0.084596,-0.005873,0.894226,1.003924,NotSpot
1,1.074769,1,1.333333,0.972941,-0.101828,1.060606,1.246212,0.919003,-0.155766,-0.053938,0.972763,0.964099,0.912903,-0.161866,-0.060038,-0.0061,0.911495,1.010521,NotSpot
0,0.875344,0.714286,0.904762,0.938653,0.063309,0.818182,0.778409,0.921502,0.046158,-0.017151,0.949416,0.931025,0.91487,0.039526,-0.023783,-0.006632,0.91905,0.990204,NotSpot
0,0.762964,0.571429,0.619048,0.9066,0.143636,0.848485,0.820076,0.92454,0.161576,0.01794,0.949416,0.985713,0.917199,0.154235,0.010599,-0.007342,0.927145,1.006028,NotSpot
2,0.834633,1,1,0.891954,0.057322,0.787879,0.922348,0.927929,0.093297,0.035975,0.961089,1.053168,0.919845,0.085213,0.027891,-0.008084,0.933082,1.017118,NotSpot
2,0.864658,1,1,0.901357,0.036699,0.818182,0.903409,0.931727,0.067069,0.03037,0.929961,0.97945,0.922915,0.058257,0.021558,-0.008813,0.91959,1.023228,NotSpot
1,0.991378,1.285714,1.238095,0.928957,-0.062421,0.969697,0.842803,0.935491,-0.055887,0.006534,0.910506,0.972428,0.926286,-0.065091,-0.00267,-0.009204,0.916352,1.034576,NotSpot
3,1.244415,1.285714,1.238095,0.960117,-0.284298,1.333333,1.041667,0.939236,-0.305179,-0.020881,0.918288,0.833141,0.930065,-0.31435,-0.030052,-0.009171,0.928225,1.053701,NotSpot
1,1.303621,2.285714,1.238095,0.980239,-0.323382,1.242424,1.064394,0.942678,-0.360943,-0.037561,0.918288,0.848766,0.934227,-0.369394,-0.046012,-0.008451,0.939018,1.055134,NotSpot
1,1.141638,1,0.333333,0.984259,-0.157379,1.212121,0.984848,0.945687,-0.195951,-0.038572,0.984436,0.937257,0.938798,-0.20284,-0.045461,-0.006889,0.929843,1.030713,NotSpot
1,1.027319,1,1,0.978639,-0.04868,1,0.75,0.948656,-0.078663,-0.029983,1,0.929688,0.943882,-0.083437,-0.034757,-0.004774,0.929843,1.027473,NotSpot
1,1.012828,0.857143,0.47619,0.976249,-0.036579,0.969697,0.967803,0.951816,-0.061012,-0.024433,0.992218,1.046814,0.949466,-0.063362,-0.026783,-0.00235,0.927145,1.029786,NotSpot
0,1.039253,1.285714,1.238095,0.985615,-0.053637,1.060606,0.871212,0.955615,-0.083637,-0.03,1.007782,1.007752,0.955649,-0.083604,-0.029967,0.000033,0.942795,1.039922,NotSpot
1,1.036476,1,0.666667,1.004942,-0.031534,0.969697,0.905303,0.960337,-0.076139,-0.044605,1.07393,1.068732,0.962464,-0.074011,-0.042477,0.002127,0.944954,1.017487,NotSpot
1,1.045063,0.714286,0.571429,1.023774,-0.021289,1.030303,0.842803,0.966388,-0.078675,-0.057386,1.027237,1.018786,0.969933,-0.07513,-0.053841,0.003545,0.954128,1.034072,NotSpot
0,1.051214,0.714286,0.571429,1.032744,-0.01847,1.121212,0.859848,0.974005,-0.077209,-0.058739,1.066148,1.046389,0.978021,-0.073193,-0.054723,0.004016,0.953589,1.041041,NotSpot
0,0.999045,0.714286,0.904762,1.033017,0.033971,1.181818,1.090909,0.983456,-0.015589,-0.04956,1.058366,1.102049,0.986859,-0.012186,-0.046158,0.003403,0.955208,1.03417,NotSpot
1,0.994184,0.714286,0.238095,1.034036,0.039852,0.969697,0.842803,0.994987,0.000803,-0.039049,1.070039,1.10445,0.996312,0.002128,-0.037724,0.001325,0.963842,1.048908,NotSpot
1,1.111354,1.428571,0.952381,1.044976,-0.066378,1.060606,0.871212,1.008691,-0.102663,-0.036285,1.066148,1.085451,1.00648,-0.104874,-0.038496,-0.002211,0.963842,1.044588,NotSpot
2,1.182038,1.428571,0.619048,1.064754,-0.117284,1.121212,1.422348,1.024576,-0.157462,-0.040178,1.097276,1.181907,1.017265,-0.164773,-0.047489,-0.007311,0.993524,1.076632,NotSpot
1,1.107079,0.714286,0.571429,1.087147,-0.019932,1.30303,0.967803,1.042577,-0.064502,-0.04457,1.093385,1.249058,1.028516,-0.078563,-0.058631,-0.014061,1.005936,1.079338,NotSpot
0,1.147785,1.285714,1.238095,1.107337,-0.040449,1.212121,0.734848,1.062555,-0.08523,-0.044781,1.11284,1.256749,1.040141,-0.107644,-0.067195,-0.022414,1.03238,1.095063,NotSpot
3,1.236345,1.571429,0.952381,1.127706,-0.108639,1.181818,0.653409,1.084081,-0.152263,-0.043624,1.124514,1.250061,1.052152,-0.184192,-0.075553,-0.031929,1.052887,1.13435,NotSpot
1,1.170789,1,1.333333,1.155226,-0.015563,1.212121,0.734848,1.106392,-0.064397,-0.048834,1.206226,1.179961,1.06438,-0.106409,-0.090845,-0.042012,1.077172,1.164128,NotSpot
2,1.162541,1.285714,0.904762,1.19404,0.031499,1.151515,1.007576,1.129256,-0.033284,-0.064783,1.272374,1.32396,1.07673,-0.085811,-0.117309,-0.052526,1.092283,1.183164,NotSpot
1,1.29476,1.142857,1.142857,1.239415,-0.055345,1.363636,1.051136,1.151716,-0.143044,-0.087699,1.280156,1.280581,1.089036,-0.205724,-0.150379,-0.06268,1.11279,1.215673,NotSpot
3,1.494497,1.571429,0.952381,1.277551,-0.216946,1.424242,1.501894,1.173117,-0.321381,-0.104435,1.241245,1.144699,1.101216,-0.393281,-0.176335,-0.071901,1.135456,1.284558,NotSpot
1,1.465626,1.714286,3.238095,1.297181,-0.168445,1.484848,1.382576,1.192806,-0.27282,-0.104375,1.303502,1.204402,1.113157,-0.352469,-0.184024,-0.079649,1.149487,1.297836,NotSpot
0,1.279418,1,0.333333,1.297858,0.01844,1.363636,1.426136,1.210826,-0.068592,-0.087032,1.330739,1.292528,1.124779,-0.154639,-0.173079,-0.086047,1.176471,1.324673,NotSpot
1,1.17028,0.714286,0.904762,1.289565,0.119284,1.212121,1.109848,1.226963,0.056683,-0.062601,1.400778,1.358281,1.135916,-0.034364,-0.153648,-0.091047,1.189423,1.326411,NotSpot
0,1.040005,0.857143,1.47619,1.286494,0.246489,1.060606,1.246212,1.24127,0.201265,-0.045224,1.389105,1.426131,1.14656,0.106555,-0.139934,-0.09471,1.213707,1.351713,NotSpot
0,0.958373,0.571429,0.952381,1.297697,0.339325,0.818182,0.840909,1.254144,0.295772,-0.043553,1.381323,1.455587,1.156589,0.198216,-0.141108,-0.097555,1.229358,1.40363,NotSpot
0,1.108972,0.857143,0.809524,1.323157,0.214185,0.969697,1.030303,1.265572,0.1566,-0.057585,1.400778,1.584843,1.165968,0.056996,-0.157188,-0.099604,1.232056,1.405084,NotSpot
1,1.318043,0.857143,1.47619,1.354226,0.036184,1.484848,1.507576,1.275866,-0.042177,-0.078361,1.377432,1.540582,1.174565,-0.143477,-0.179661,-0.101301,1.24123,1.414239,NotSpot
0,1.349307,1,1.333333,1.383767,0.03446,1.515152,1.445076,1.285265,-0.064042,-0.098502,1.431907,1.597884,1.182432,-0.166875,-0.201335,-0.102833,1.247706,1.411071,NotSpot
0,1.362462,1.285714,3.238095,1.410318,0.047856,1.424242,1.564394,1.29356,-0.068902,-0.116758,1.459144,1.514926,1.189472,-0.17299,-0.220846,-0.104088,1.254182,1.406739,NotSpot
5,1.54394,1.428571,3.952381,1.434407,-0.109534,1.363636,1.926136,1.300592,-0.243348,-0.133814,1.447471,1.529456,1.195825,-0.348116,-0.238582,-0.104768,1.275229,1.428528,NotSpot
2,1.641093,1.857143,3.809524,1.452478,-0.188615,1.515152,2.507576,1.306142,-0.334952,-0.146336,1.478599,1.477079,1.201272,-0.439821,-0.251206,-0.104869,1.280086,1.425289,NotSpot
0,1.604315,1.857143,4.142857,1.460727,-0.143588,1.666667,2.229167,1.310139,-0.294176,-0.150588,1.451362,1.397039,1.205911,-0.398403,-0.254816,-0.104228,1.267134,1.421581,NotSpot
2,1.653975,1.285714,0.904762,1.461901,-0.192074,1.727273,1.517045,1.31207,-0.341905,-0.149831,1.463035,1.491792,1.209778,-0.444197,-0.252123,-0.102292,1.287642,1.424237,NotSpot
2,1.731606,2.285714,0.571429,1.461159,-0.270447,1.69697,1.030303,1.311868,-0.419738,-0.149291,1.533074,1.538941,1.212928,-0.518678,-0.248231,-0.09894,1.299514,1.422662,NotSpot
2,1.659195,1.714286,0.238095,1.458923,-0.200272,1.727273,1.017045,1.309009,-0.350186,-0.149914,1.455253,1.366154,1.215307,-0.443888,-0.243616,-0.093701,1.277928,1.391937,NotSpot
1,1.616107,1.285714,1.238095,1.448332,-0.167775,1.69697,1.155303,1.303506,-0.3126,-0.144826,1.439689,1.372325,1.217038,-0.399069,-0.231294,-0.086468,1.285483,1.430874,NotSpot
3,1.704286,1.857143,1.47619,1.421678,-0.282608,1.787879,1.484848,1.295524,-0.408762,-0.126154,1.412451,1.399532,1.218173,-0.486113,-0.203504,-0.07735,1.286562,1.444296,NotSpot
4,1.665864,2.571429,1.285714,1.377633,-0.288231,1.545455,1.380682,1.285466,-0.380397,-0.092167,1.385214,1.339312,1.218643,-0.447221,-0.15899,-0.066823,1.27415,1.43992,NotSpot
3,1.421045,1.857143,1.809524,1.325019,-0.096026,1.333333,1.354167,1.274047,-0.146998,-0.050972,1.307393,1.299672,1.218514,-0.202531,-0.106505,-0.055533,1.253643,1.434551,NotSpot
2,1.186943,1.285714,1.238095,1.280058,0.093115,1.151515,0.945076,1.26237,0.075427,-0.017688,1.307393,1.346547,1.217911,0.030969,-0.062146,-0.044459,1.233675,1.40271,NotSpot
1,1.349901,1.714286,1.904762,1.134411,-0.21549,1.393939,1.058712,0.995116,-0.354785,-0.139295,1.159533,1.048669,0.926794,-0.423107,-0.207617,-0.068323,0.963842,1.058627,NotSpot
0,1.220811,0.714286,0.571429,1.134701,-0.08611,1.363636,1.051136,0.985901,-0.234909,-0.1488,1.175097,1.04344,0.924335,-0.296476,-0.210366,-0.061567,0.9347,1.022192,NotSpot
0,1.084762,0.714286,0.571429,1.108091,0.02333,1.212121,1.047348,0.975072,-0.10969,-0.133019,1.159533,1.064294,0.922177,-0.162584,-0.185914,-0.052895,0.950351,1.056929,NotSpot
1,1.023639,1,1.333333,1.05843,0.034791,0.939394,0.933712,0.963374,-0.060265,-0.095056,1.11284,1.069249,0.920261,-0.103379,-0.13817,-0.043113,0.948192,1.037271,NotSpot
3,0.97713,0.857143,1.142857,1.000199,0.023068,0.848485,0.695076,0.951732,-0.025398,-0.048467,1.07393,1.053107,0.918593,-0.058537,-0.081605,-0.033139,0.927145,1.003869,NotSpot
0,0.902465,1.142857,1.809524,0.952284,0.049819,0.878788,0.859848,0.941263,0.038799,-0.01102,1.011673,1.003769,0.917283,0.014818,-0.035001,-0.023981,0.92013,0.992537,NotSpot
0,0.830814,0.571429,1.285714,0.928589,0.097775,1.090909,1.272727,0.93262,0.101806,0.004031,0.929961,0.909138,0.916303,0.085488,-0.012287,-0.016317,0.926606,0.988131,NotSpot
0,0.807644,0.142857,0.142857,0.931788,0.124144,0.878788,1.047348,0.926394,0.11875,-0.005394,0.906615,0.88187,0.915738,0.108094,-0.01605,-0.010656,0.917971,0.995427,NotSpot
1,0.885385,0.428571,0.619048,0.951249,0.065865,0.969697,1.030303,0.922589,0.037204,-0.02866,0.996109,0.988266,0.915611,0.030227,-0.035638,-0.006978,0.889369,0.969936,NotSpot
2,1.007758,1.142857,1.142857,0.969974,-0.037783,1.030303,1.030303,0.92071,-0.087048,-0.049265,1.027237,1.073474,0.915849,-0.091909,-0.054125,-0.004861,0.889369,0.980735,NotSpot
0,0.959488,1.142857,1.142857,0.976922,0.017434,0.939394,0.871212,0.920515,-0.038973,-0.056406,1.042801,1.095817,0.91643,-0.043058,-0.060491,-0.004085,0.890988,0.999989,NotSpot
1,0.825067,0.571429,0.285714,0.970695,0.145628,0.787879,0.734848,0.921404,0.096337,-0.049291,1.050584,1.024775,0.917366,0.092299,-0.053329,-0.004038,0.893686,0.994631,NotSpot
1,0.818651,0.428571,0.285714,0.95586,0.137209,0.909091,0.897727,0.923001,0.104349,-0.032859,0.988327,0.956894,0.918721,0.100069,-0.037139,-0.00428,0.895845,1.000485,NotSpot
1,0.911892,1,0.333333,0.93532,0.023427,0.848485,0.945076,0.925163,0.013271,-0.010157,0.961089,0.943793,0.920423,0.008531,-0.014897,-0.00474,0.917431,1.017477,NotSpot
2,0.85812,0.714286,0.904762,0.911892,0.053772,0.939394,0.933712,0.928132,0.070012,0.01624,0.894942,0.852201,0.922497,0.064377,0.010605,-0.005635,0.931462,1.037957,NotSpot
0,0.744868,0.571429,0.619048,0.892943,0.148075,0.757576,0.814394,0.931705,0.186837,0.038762,0.949416,0.962275,0.924911,0.180042,0.031968,-0.006794,0.923368,1.014643,NotSpot
0,0.717522,1,1.666667,0.888097,0.170575,0.575758,0.751894,0.935667,0.218145,0.04757,0.949416,0.9154,0.927622,0.210099,0.039524,-0.008046,0.93578,1.027731,NotSpot
0,0.67236,0.285714,0.571429,0.902261,0.229901,0.727273,0.704545,0.940023,0.267663,0.037762,0.937743,0.886734,0.930737,0.258377,0.028476,-0.009285,0.939557,1.05034,NotSpot
0,0.783071,0.428571,0.285714,0.930496,0.147425,0.818182,0.778409,0.944273,0.161203,0.013778,0.964981,0.9558,0.934141,0.151071,0.003646,-0.010132,0.934161,1.058298,NotSpot
0,1.030405,1.428571,1.285714,0.95952,-0.070886,1.060606,0.996212,0.948406,-0.081999,-0.011113,1.015564,0.968507,0.937941,-0.092465,-0.021579,-0.010466,0.946033,1.07052,NotSpot
2,1.129887,1.142857,0.809524,0.975766,-0.154121,1.212121,1.172348,0.952163,-0.177725,-0.023604,0.964981,0.916738,0.942122,-0.187765,-0.033644,-0.01004,0.945494,1.071002,NotSpot
2,1.038095,1.142857,1.47619,0.975753,-0.062343,0.969697,0.842803,0.955451,-0.082644,-0.020301,1,0.914063,0.946714,-0.091381,-0.029039,-0.008738,0.943875,1.056244,NotSpot
3,0.95626,1.285714,0.904762,0.968152,0.011892,0.848485,0.570076,0.958704,0.002444,-0.009448,1.027237,1.034411,0.951819,-0.004441,-0.016334,-0.006886,0.937938,1.061481,NotSpot
1,0.971242,1.142857,1.142857,0.967383,-0.003859,1,0.875,0.96218,-0.009062,-0.005203,0.996109,0.988266,0.957427,-0.013815,-0.009956,-0.004753,0.942256,1.036081,NotSpot
2,1.074479,1.428571,1.285714,0.980911,-0.093569,1.121212,0.922348,0.966437,-0.108042,-0.014474,1.023346,1.093203,0.963631,-0.110849,-0.01728,-0.002807,0.944954,1.043405,NotSpot
2,1.127033,1.285714,0.571429,1.004107,-0.122926,1.212121,1.234848,0.971816,-0.155218,-0.032292,1.023346,1.030703,0.970453,-0.15658,-0.033654,-0.001362,0.946033,1.007885,NotSpot
2,1.182264,1.428571,0.619048,1.025425,-0.156839,1.121212,1.109848,0.97866,-0.203604,-0.046765,1.046693,1.068124,0.977925,-0.204339,-0.0475,-0.000735,0.953049,1.030732,NotSpot
2,1.204326,1.571429,1.619048,1.036457,-0.167869,1.212121,1.172348,0.987245,-0.217081,-0.049212,1.062257,1.050797,0.985997,-0.218329,-0.05046,-0.001248,0.971937,1.065087,NotSpot
0,1.039563,1.142857,0.809524,1.040293,0.00073,1.060606,1.121212,0.997791,-0.041772,-0.042502,1.081712,1.090953,0.994811,-0.044752,-0.045482,-0.00298,0.969239,1.062228,NotSpot
1,0.915285,0.428571,0.285714,1.046849,0.131564,0.909091,0.710227,1.010492,0.095208,-0.036356,1.07393,1.107794,1.004215,0.08893,-0.042634,-0.006278,0.977874,1.063765,NotSpot
0,0.977898,0.714286,0.571429,1.064419,0.086522,1,0.8125,1.025302,0.047405,-0.039117,1.132296,1.10743,1.014309,0.036411,-0.050111,-0.010994,0.988127,1.067894,NotSpot
0,1.093079,1,1.333333,1.090691,-0.002388,1.151515,0.882576,1.042197,-0.050882,-0.048494,1.097276,1.189719,1.024983,-0.068096,-0.065708,-0.017214,1.002159,1.06803,NotSpot
1,1.167615,1.142857,1.142857,1.118033,-0.049582,1.181818,1.090909,1.061033,-0.106582,-0.057,1.105058,1.203763,1.03608,-0.131535,-0.081953,-0.024953,1.038856,1.11404,NotSpot
2,1.25788,1.285714,0.571429,1.141935,-0.115945,1.181818,1.278409,1.081581,-0.176299,-0.060354,1.151751,1.246413,1.047511,-0.210369,-0.094424,-0.03407,1.051808,1.115025,NotSpot
2,1.302711,1.571429,1.285714,1.166109,-0.136602,1.212121,1.359848,1.103349,-0.199363,-0.06276,1.18677,1.238418,1.05929,-0.243421,-0.106819,-0.044059,1.071236,1.15583,NotSpot
0,1.259112,1.571429,0.952381,1.198531,-0.060581,1.363636,1.363636,1.125554,-0.133558,-0.072977,1.264591,1.37503,1.071237,-0.187875,-0.127294,-0.054317,1.113869,1.19707,NotSpot
3,1.337724,1.285714,1.238095,1.240596,-0.097128,1.212121,0.797348,1.147876,-0.189848,-0.09272,1.29572,1.295021,1.083267,-0.254457,-0.157329,-0.064609,1.118726,1.241836,NotSpot
1,1.486644,1.857143,0.809524,1.283468,-0.203176,1.484848,1.382576,1.169289,-0.317355,-0.114179,1.284047,1.297909,1.095213,-0.391431,-0.188255,-0.074076,1.133837,1.268255,NotSpot
1,1.652362,2.142857,3.476191,1.312073,-0.340289,1.69697,1.342803,1.189161,-0.463201,-0.122912,1.276265,1.169474,1.107007,-0.545355,-0.205066,-0.082154,1.166757,1.328009,NotSpot
5,1.634534,2.142857,2.142857,1.318902,-0.315632,1.575758,1.626894,1.206849,-0.427684,-0.112053,1.346303,1.250699,1.118529,-0.516004,-0.200373,-0.08832,1.167296,1.325129,NotSpot
1,1.333676,1,3.333333,1.310164,-0.023511,1.30303,1.592803,1.22251,-0.111166,-0.087654,1.365759,1.350073,1.129717,-0.203959,-0.180447,-0.092793,1.184566,1.340647,NotSpot
0,1.128922,1,1.333333,1.300651,0.171729,1.181818,1.528409,1.236095,0.107173,-0.064555,1.350195,1.251885,1.140415,0.011493,-0.160235,-0.09568,1.211009,1.369598,NotSpot
0,1.110597,1,1,1.304131,0.193534,1.212121,1.109848,1.247835,0.137239,-0.056296,1.389105,1.410506,1.150618,0.040021,-0.153513,-0.097217,1.223961,1.392039,NotSpot
2,1.213717,0.857143,0.809524,1.323369,0.109652,1,0.8125,1.25834,0.044622,-0.06503,1.381323,1.510275,1.160218,-0.0535,-0.163152,-0.098122,1.228818,1.389299,NotSpot
2,1.371274,1.285714,0.904762,1.350764,-0.020511,1.424242,1.064394,1.267723,-0.103551,-0.08304,1.381323,1.5259,1.16919,-0.202084,-0.181573,-0.098533,1.234215,1.387878,NotSpot
0,1.453255,1.428571,0.952381,1.374441,-0.078814,1.454545,1.068182,1.276478,-0.176777,-0.097964,1.385214,1.597124,1.177403,-0.275852,-0.197038,-0.099074,1.240151,1.39856,NotSpot
1,1.391255,1.428571,1.619048,1.389954,-0.001301,1.363636,1.176136,1.28491,-0.106345,-0.105044,1.470817,1.625122,1.18491,-0.206345,-0.205044,-0.1,1.246627,1.404045,NotSpot
1,1.275907,1,1,1.401424,0.125517,1.272727,1.642045,1.292809,0.016901,-0.108615,1.529183,1.578247,1.191617,-0.08429,-0.209807,-0.101191,1.266055,1.428637,NotSpot
0,1.322778,1,3.333333,1.41353,0.090752,1.272727,2.142045,1.300025,-0.022753,-0.113505,1.521401,1.547392,1.197668,-0.12511,-0.215862,-0.102357,1.263357,1.391729,NotSpot
0,1.444708,0.857143,2.476191,1.4254,-0.019308,1.727273,2.829545,1.306259,-0.138449,-0.119141,1.48249,1.485044,1.202844,-0.241863,-0.222555,-0.103414,1.267134,1.387024,NotSpot
0,1.433029,0.857143,0.809524,1.435002,0.001974,1.575758,2.314394,1.31143,-0.121599,-0.123573,1.463035,1.437105,1.207242,-0.225787,-0.227761,-0.104188,1.279547,1.420732,NotSpot
1,1.452399,1.142857,0.809524,1.446174,-0.006225,1.454545,1.818182,1.314883,-0.137516,-0.131291,1.459144,1.468051,1.210882,-0.241516,-0.235292,-0.104001,1.289261,1.415203,NotSpot
2,1.610795,1.857143,0.142857,1.462,-0.148795,1.545455,0.943182,1.316364,-0.294431,-0.145636,1.540856,1.374301,1.213826,-0.396969,-0.248174,-0.102538,1.286562,1.410818,NotSpot
2,1.664791,1.428571,0.285714,1.478071,-0.18672,1.727273,0.892045,1.315223,-0.349568,-0.162848,1.498055,1.375973,1.216011,-0.448781,-0.26206,-0.099213,1.288721,1.409576,NotSpot
1,1.671302,1.714286,1.238095,1.483562,-0.18774,1.757576,1.126894,1.311224,-0.360078,-0.172338,1.501945,1.415035,1.217549,-0.453753,-0.266013,-0.093675,1.279007,1.415094,NotSpot
1,1.699743,2.142857,0.809524,1.470153,-0.22959,1.575758,1.439394,1.304387,-0.395356,-0.165766,1.568093,1.371322,1.218489,-0.481253,-0.251664,-0.085898,1.282245,1.432714,NotSpot
3,1.567617,1.571429,2.952381,1.437992,-0.129625,1.484848,1.632576,1.294937,-0.27268,-0.143055,1.513619,1.46954,1.21875,-0.348867,-0.219242,-0.076187,1.270912,1.409288,NotSpot
0,1.363095,1.571429,1.952381,1.39443,0.031335,1.212121,1.359848,1.283548,-0.079546,-0.110881,1.447471,1.427894,1.218393,-0.144701,-0.176036,-0.065155,1.248246,1.394064,NotSpot
1,1.285135,1.285714,0.571429,1.350665,0.06553,1.272727,1.017045,1.271268,-0.013868,-0.079398,1.44358,1.505593,1.217548,-0.067588,-0.133118,-0.05372,1.240691,1.383721,NotSpot
0,1.069415,0.857143,1.142857,1.10359,0.034175,1.121212,0.859848,1.002968,-0.066447,-0.100622,1.140078,1.081864,0.931464,-0.137951,-0.172126,-0.071503,0.959525,1.058296,NotSpot
3,1.343696,1.571429,0.952381,1.124296,-0.219401,1.30303,1.030303,0.996301,-0.347396,-0.127995,1.108949,0.988084,0.929419,-0.414278,-0.194877,-0.066882,0.949811,1.049855,NotSpot
2,1.390951,1.571429,1.285714,1.126928,-0.264023,1.363636,0.988636,0.987669,-0.403282,-0.139259,1.143969,1.006536,0.927505,-0.463446,-0.199422,-0.060163,0.949811,1.050935,NotSpot
0,1.236456,1.571429,2.285714,1.099051,-0.137405,1.242424,1.001894,0.977449,-0.259007,-0.121602,1.132296,1.005867,0.925885,-0.31057,-0.173165,-0.051563,0.941176,1.049994,NotSpot
0,1.007203,0.428571,0.285714,1.046392,0.039189,1.212121,1.297348,0.966286,-0.040917,-0.080106,1.085603,0.977018,0.924495,-0.082709,-0.121898,-0.041792,0.943875,1.069202,NotSpot
0,0.911618,1.142857,1.809524,0.987721,0.076103,0.848485,0.695076,0.955103,0.043485,-0.032618,1.031128,1.030277,0.923333,0.011714,-0.064388,-0.031771,0.933621,1.057686,NotSpot
3,0.929631,1,1.333333,0.943393,0.013762,0.727273,0.829545,0.945056,0.015425,0.001663,0.961089,0.93598,0.922499,-0.007132,-0.020894,-0.022557,0.927685,1.004487,NotSpot
1,0.910224,0.857143,1.142857,0.92481,0.014586,0.787879,0.922348,0.936819,0.026595,0.012009,0.914397,0.883268,0.921968,0.011744,-0.002842,-0.014851,0.927685,0.992608,NotSpot
0,0.91671,1,1.333333,0.931342,0.014633,1.060606,1.308712,0.930935,0.014226,-0.000407,0.902724,0.845969,0.921825,0.005115,-0.009518,-0.009111,0.922828,0.993501,NotSpot
0,0.98201,1,0.666667,0.950794,-0.031216,0.939394,0.996212,0.927493,-0.054517,-0.023301,0.988327,0.995957,0.922082,-0.059928,-0.028712,-0.005411,0.9034,0.995523,NotSpot
1,1.042748,1.142857,1.142857,0.965801,-0.076948,1.030303,0.905303,0.92601,-0.116738,-0.03979,0.988327,0.949082,0.922662,-0.120087,-0.043139,-0.003349,0.893146,0.991816,NotSpot
1,0.979384,0.571429,0.285714,0.965879,-0.013505,1.030303,1.030303,0.926263,-0.053121,-0.039617,1.015564,1.038819,0.923543,-0.055841,-0.042337,-0.00272,0.892067,0.996983,NotSpot
