@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute class {Spots,'Not Spots'}

@data
1,1.209221,0.028637,2,1.285714,1,0.571429,1.205096,-0.004125,-0.020928,3,1.151515,1,0.570076,'Not Spots'
2,1.413135,0.169038,3,1.428571,1,0.952381,1.404827,-0.008308,-0.069578,3,1.333333,1,0.791667,'Not Spots'
0,1.573567,0.432615,2,1.428571,2,0.952381,1.572892,-0.000674,-0.099165,3,1.515152,1,0.945076,'Not Spots'
2,1.814357,0.106309,3,1.571429,2,0.952381,1.701876,-0.112482,-0.11517,4,1.848485,2,0.945076,'Not Spots'
1,0.389574,-0.120724,1,0.571429,1,0.285714,0.521991,0.132417,0.131466,1,0.30303,0,0.217803,'Not Spots'
0,0.338609,0.173872,1,0.142857,0,0.142857,0.545217,0.206608,0.133628,1,0.424242,0,0.251894,'Not Spots'
0,0.380896,0.243803,1,0.285714,0,0.238095,0.631807,0.250911,0.122498,2,0.363636,0,0.363636,'Not Spots'
1,0.651814,-0.030473,2,0.857143,1,0.809524,0.792543,0.140729,0.08075,2,0.575758,0,0.439394,'Not Spots'
2,1.050402,-0.216049,2,1.142857,1,0.142857,1.012317,-0.038086,0.013217,3,0.939394,1,0.683712,'Not Spots'
1,1.369559,0.008567,2,1.285714,1,0.571429,1.253318,-0.116241,-0.052451,3,1.484848,1,0.632576,'Not Spots'
1,1.600793,0.061667,2,1.428571,1,0.285714,1.473871,-0.126922,-0.091705,3,1.636364,2,0.801136,'Not Spots'
2,1.765794,-0.01313,3,1.714286,2,1.238095,1.649975,-0.115819,-0.102084,4,1.939394,2,0.871212,'Not Spots'
1,1.854752,0.094063,3,1.857143,2,0.47619,1.779356,-0.075397,-0.096854,3,1.787879,2,0.734848,'Not Spots'
0,0.305076,0.03025,1,0.428571,0,0.285714,0.489578,0.184501,0.13397,1,0.30303,0,0.217803,'Not Spots'
1,0.330916,-0.141388,1,0.571429,1,0.285714,0.462628,0.131712,0.135001,1,0.242424,0,0.189394,'Not Spots'
0,0.265725,0.179545,1,0.142857,0,0.142857,0.488557,0.222832,0.137088,1,0.242424,0,0.189394,'Not Spots'
0,0.281879,0.3949,1,0.142857,0,0.142857,0.58695,0.305071,0.12357,2,0.272727,0,0.267045,'Not Spots'
0,0.560513,0.321551,1,0.285714,0,0.238095,0.766983,0.20647,0.075455,2,0.606061,0,0.621212,'Not Spots'
1,1.089465,-0.19251,2,1.142857,1,0.809524,1.009665,-0.0798,-0.000596,3,1.090909,1,0.897727,'Not Spots'
2,1.553053,-0.419732,3,1.857143,2,0.809524,1.271797,-0.281257,-0.071432,3,1.606061,2,0.746212,'Not Spots'
2,1.812796,-0.338417,3,1.857143,2,0.47619,1.506957,-0.305838,-0.106974,3,1.909091,2,0.647727,'Not Spots'
3,1.940907,-0.473865,3,2.428571,2,0.285714,1.689926,-0.250981,-0.103748,3,1.727273,2,0.642045,'Not Spots'
2,1.880555,0.004595,3,1.714286,1,0.904762,1.820828,-0.059727,-0.080271,3,1.939394,2,0.683712,'Not Spots'
1,1.810525,0.462665,3,1.857143,2,0.809524,1.912206,0.101681,-0.058756,4,1.757576,2,0.939394,'Not Spots'
0,0.321239,0.147493,1,0.142857,0,0.142857,0.524971,0.203733,0.121773,1,0.363636,0,0.238636,'Not Spots'
0,0.310804,0.010224,1,0.285714,0,0.238095,0.472874,0.16207,0.13216,1,0.363636,0,0.238636,'Not Spots'
0,0.240165,0.1923,0,0,0,0,0.479855,0.23969,0.14049,1,0.30303,0,0.217803,'Not Spots'
0,0.226317,0.416309,1,0.142857,0,0.142857,0.565946,0.339629,0.130667,1,0.121212,0,0.109848,'Not Spots'
0,0.451042,0.572173,0,0,0,0,0.740472,0.28943,0.083915,3,0.454545,0,0.630682,'Not Spots'
0,1.013826,-0.040211,3,1.142857,1,1.47619,0.984656,-0.02917,0.006595,3,1.090909,1,1.210227,'Not Spots'
3,1.579334,-0.679988,3,1.857143,2,1.142857,1.254745,-0.324589,-0.067594,3,1.575758,2,0.939394,'Not Spots'
1,1.848895,-0.460909,3,2.142857,2,0.809524,1.501966,-0.346929,-0.105807,3,1.909091,2,0.835227,'Not Spots'
3,1.932422,-0.307523,3,2,2,0.666667,1.69799,-0.234432,-0.101564,4,1.909091,2,0.835227,'Not Spots'
1,1.835325,0.274852,3,1.571429,1,1.285714,1.840185,0.004859,-0.073038,4,1.818182,2,1.340909,'Not Spots'
1,1.724133,0.849479,2,0.857143,1,0.47619,1.939645,0.215512,-0.044797,4,1.848485,2,1.320076,'Not Spots'
1,0.448907,0.135906,1,0.285714,0,0.238095,0.645098,0.196191,0.088733,2,0.424242,0,0.314394,'Not Spots'
0,0.361662,0.039772,1,0.571429,1,0.285714,0.554225,0.192563,0.115474,1,0.30303,0,0.217803,'Not Spots'
0,0.256818,0.224143,1,0.142857,0,0.142857,0.523879,0.267062,0.135769,1,0.242424,0,0.189394,'Not Spots'
0,0.231705,0.401637,0,0,0,0,0.575265,0.34356,0.135596,2,0.212121,0,0.234848,'Not Spots'
0,0.414543,0.518868,0,0,0,0,0.719653,0.30511,0.098964,3,0.454545,0,0.693182,'Not Spots'
0,0.889474,0.074328,3,0.857143,0,1.47619,0.94291,0.053436,0.030382,3,0.939394,0,1.246212,'Not Spots'
3,1.415526,-0.516482,3,2,3,2,1.20658,-0.208946,-0.0421,3,1.272727,1,1.017045,'Not Spots'
3,1.713682,-0.332446,3,1.714286,1,0.904762,1.463345,-0.250338,-0.088023,3,1.636364,2,1.051136,'Not Spots'
2,1.841321,0.007654,3,1.857143,2,1.47619,1.680575,-0.160747,-0.097093,5,1.939394,2,1.496212,'Not Spots'
0,1.83776,0.458059,4,1.285714,1,2.238095,1.847273,0.009513,-0.08073,4,2.030303,2,1.467803,'Not Spots'
0,1.812435,0.779544,4,1.428571,1,2.285714,1.966733,0.154298,-0.05868,4,1.787879,2,1.359848,'Not Spots'
0,0.693723,0.300596,1,0.714286,1,0.238095,0.835382,0.141658,0.030323,2,0.606061,1,0.371212,'Not Spots'
1,0.493327,0.278399,1,0.142857,0,0.142857,0.702823,0.209495,0.074229,2,0.454545,0,0.318182,'Not Spots'
0,0.343917,0.332881,1,0.142857,0,0.142857,0.624777,0.28086,0.110296,2,0.30303,0,0.280303,'Not Spots'
0,0.3169,0.295923,1,0.285714,0,0.238095,0.624265,0.307365,0.126535,2,0.30303,0,0.405303,'Not Spots'
0,0.463146,0.197604,2,0.571429,0,0.952381,0.716822,0.253676,0.109931,2,0.454545,0,0.568182,'Not Spots'
2,0.811163,-0.102759,2,0.857143,1,0.809524,0.897649,0.086486,0.060601,3,0.666667,0,0.854167,'Not Spots'
2,1.224857,-0.23081,3,1.285714,1,1.238095,1.139196,-0.085661,-0.004204,3,1.212121,1,1.109848,'Not Spots'
1,1.588851,-0.199614,3,1.714286,2,0.571429,1.399497,-0.189355,-0.060136,5,1.515152,1,1.382576,'Not Spots'
1,1.85278,-0.112067,5,1.857143,1,2.809524,1.64125,-0.21153,-0.091959,5,1.909091,2,1.585227,'Not Spots'
0,1.97788,0.188211,4,1.714286,1,2.571429,1.841263,-0.136617,-0.099627,5,2.121212,2,1.922348,'Not Spots'
1,2.050246,0.380231,3,1.428571,2,1.285714,1.990433,-0.059813,-0.093341,4,2.212121,2,1.672348,'Not Spots'
1,1.121984,0.145121,1,0.714286,1,0.238095,1.066742,-0.055242,-0.047244,3,1.242424,1,1.001894,'Not Spots'
0,0.81017,0.349594,1,0.571429,1,0.285714,0.901657,0.091487,0.006107,3,0.818182,1,0.840909,'Not Spots'
0,0.571719,0.405081,2,0.428571,0,0.619048,0.776653,0.204934,0.056771,3,0.606061,0,0.683712,'Not Spots'
1,0.473356,0.288463,1,0.142857,0,0.142857,0.716303,0.242947,0.094732,2,0.454545,0,0.568182,'Not Spots'
0,0.486874,0.30239,1,0.285714,0,0.238095,0.742297,0.255422,0.107892,2,0.515152,0,0.632576,'Not Spots'
1,0.678319,0.103951,2,0.857143,1,0.809524,0.862901,0.184582,0.088302,2,0.575758,0,0.626894,'Not Spots'
1,1.039921,-0.080577,2,1.142857,1,0.47619,1.065592,0.025672,0.039039,5,1.181818,1,1.340909,'Not Spots'
2,1.52509,-0.581149,5,2,2,2,1.317079,-0.208012,-0.023169,5,1.575758,1,1.251894,'Not Spots'
5,1.921911,-0.804263,5,2.285714,2,2.571429,1.57668,-0.345231,-0.077394,5,1.818182,2,1.403409,'Not Spots'
3,2.131751,-0.436445,5,2.142857,2,3.142857,1.8089,-0.322851,-0.110979,5,2.242424,2,1.751894,'Not Spots'
2,2.281161,-0.259644,4,2.571429,3,0.952381,1.991241,-0.28992,-0.123759,5,2.242424,2,1.626894,'Not Spots'
1,1.261576,0.062097,3,1.142857,1,1.142857,1.119439,-0.142137,-0.073061,4,1.333333,1,1.166667,'Not Spots'
0,0.958509,0.290139,1,0.428571,0,0.285714,0.959326,0.000818,-0.015247,3,0.939394,1,0.871212,'Not Spots'
0,0.773732,0.121898,2,1,1,1,0.843328,0.069596,0.043169,3,0.757576,0,0.939394,'Not Spots'
0,0.594695,0.289384,2,0.285714,0,0.571429,0.799209,0.204514,0.089626,3,0.545455,0,0.755682,'Not Spots'
0,0.533423,0.536905,1,0.142857,0,0.142857,0.849383,0.315961,0.106033,3,0.545455,0,0.630682,'Not Spots'
0,0.769815,0.383449,1,0.428571,0,0.285714,0.997931,0.228117,0.080601,3,0.818182,1,0.778409,'Not Spots'
1,1.263881,-0.279629,3,1.571429,2,0.952381,1.222713,-0.041168,0.022149,5,1.212121,1,1.297348,'Not Spots'
2,1.707605,-0.48463,5,2,2,2.333333,1.483145,-0.224461,-0.044239,5,1.666667,2,1.416667,'Not Spots'
2,2.013114,-0.312557,3,2.142857,2,0.47619,1.735497,-0.277617,-0.096317,5,1.939394,2,1.496212,'Not Spots'
1,1.606667,0.002699,2,1.142857,1,0.142857,1.317458,-0.289208,-0.135221,5,1.757576,1,1.439394,'Not Spots'
1,1.386935,-0.153616,3,1.428571,1,0.952381,1.141461,-0.245473,-0.080215,5,1.515152,1,1.132576,'Not Spots'
2,1.175936,-0.429568,2,1.142857,1,0.809524,0.98609,-0.189846,-0.011469,5,1.242424,1,1.564394,'Not Spots'
2,0.841745,-0.143494,3,1,0,1.666667,0.882186,0.040441,0.059307,3,0.787879,0,0.984848,'Not Spots'
0,0.563816,0.400583,2,0.571429,0,0.619048,0.863294,0.299477,0.106662,3,0.545455,0,0.568182,'Not Spots'
0,0.610472,0.507762,1,0.285714,0,0.238095,0.948187,0.337715,0.107845,3,0.606061,0,0.558712,'Not Spots'
1,0.94853,0.276555,1,0.571429,1,0.285714,1.127175,0.178646,0.064734,3,0.969697,1,0.842803,'Not Spots'
0,1.336104,0.242577,2,1.142857,1,0.809524,1.365228,0.029124,0.002055,5,1.515152,1,1.132576,'Not Spots'
2,1.709334,0.062096,2,1.428571,2,0.619048,1.617855,-0.091479,-0.055383,4,1.818182,2,0.965909,'Not Spots'
2,1.623898,-0.391645,5,1.857143,1,2.142857,1.296346,-0.327551,-0.11886,5,1.484848,1,1.132576,'Not Spots'
2,1.411623,-0.580995,3,1.857143,2,0.809524,1.124756,-0.286867,-0.053838,5,1.484848,1,1.382576,'Not Spots'
0,1.030759,-0.168609,2,1.142857,1,0.809524,0.981474,-0.049285,0.023694,3,1,1,1,'Not Spots'
1,0.703153,0.210731,1,0.428571,0,0.285714,0.905167,0.202014,0.087357,3,0.727273,1,0.767045,'Not Spots'
1,0.662107,0.175671,1,0.714286,1,0.238095,0.924633,0.262526,0.110807,1,0.515152,1,0.257576,'Not Spots'
1,0.849454,0.120633,1,0.857143,1,0.142857,1.042531,0.193077,0.091093,3,0.757576,1,0.501894,'Not Spots'
0,1.109879,0.24036,3,1,1,1.333333,1.235121,0.125242,0.04695,3,1.212121,1,0.797348,'Not Spots'
2,1.474313,-0.277604,3,1.428571,2,1.285714,1.246675,-0.227638,-0.085588,5,1.515152,1,1.320076,'Not Spots'
2,1.174645,-0.21923,3,1.428571,1,0.952381,1.086426,-0.088219,-0.015567,3,1.121212,1,0.859848,'Not Spots'
1,0.872102,0.122739,2,0.714286,1,0.571429,0.968988,0.096886,0.051469,3,0.878788,1,0.672348,'Not Spots'
0,0.768136,0.12386,1,0.714286,1,0.238095,0.928074,0.159937,0.091326,3,0.818182,1,0.465909,'Not Spots'
1,0.820364,0.054079,2,0.857143,1,0.47619,0.977226,0.156862,0.098191,3,0.878788,1,0.672348,'Not Spots'
2,2.612495,-0.246803,4,2.571429,3,0.952381,2.336125,-0.27637,-0.141834,7,2.666667,2,2.354167,'Not Spots'
4,2.848901,-0.733787,7,3.571429,3,3.619048,2.433579,-0.415321,-0.159041,7,2.69697,2,1.905303,'Not Spots'
2,2.949596,-0.650863,5,3.142857,3,1.47619,2.497313,-0.452283,-0.159826,7,3.212121,3,1.422348,'Not Spots'
4,2.876149,-0.492861,4,3,3,0.666667,2.52149,-0.354659,-0.134004,5,2.909091,3,1.022727,'Not Spots'
3,2.685534,-0.225803,4,3,3,0.666667,2.514954,-0.17058,-0.091034,5,2.606061,3,1.183712,'Not Spots'
4,2.482696,0.140613,4,2.428571,2,1.952381,2.49717,0.014473,-0.05574,5,2.272727,2,1.329545,'Not Spots'
2,2.278755,-0.119197,6,2.428571,2,3.619048,2.127535,-0.15122,-0.114317,6,2.212121,2,2.297348,'Not Spots'
2,2.409423,-0.021062,4,2.571429,2,0.619048,2.255269,-0.154154,-0.12292,7,2.484848,2,2.632576,'Not Spots'
3,2.607389,-0.229069,7,2.571429,2,4.285714,2.365912,-0.241477,-0.137366,7,2.515152,2,2.132576,'Not Spots'
7,2.876437,-0.867869,7,3.285714,3,3.238095,2.457344,-0.419093,-0.155162,7,2.757576,3,1.876894,'Not Spots'
2,2.930213,-0.402175,7,3.285714,3,3.238095,2.521021,-0.409193,-0.162348,7,2.848485,3,1.445076,'Not Spots'
2,2.867798,-0.017759,4,2.571429,2,0.619048,2.550453,-0.317346,-0.146105,7,3.151515,3,1.507576,'Not Spots'
2,2.787984,-0.186623,5,2.571429,2,1.285714,2.549799,-0.238185,-0.111004,6,2.909091,3,1.335227,'Not Spots'
2,2.632257,-0.091932,4,2.714286,2,0.904762,2.533566,-0.09869,-0.078973,6,2.636364,3,1.551136,'Not Spots'
2,2.533663,0.189374,3,2.428571,2,0.285714,2.513683,-0.019979,-0.068027,4,2.454545,2,1.255682,'Not Spots'
3,2.627415,-0.10762,4,2.857143,3,1.142857,2.48949,-0.137926,-0.073091,5,2.636364,3,1.238636,'Not Spots'
1,1.98614,0.693301,2,1.285714,1,0.238095,2.000303,0.014163,-0.132502,6,2.272727,2,1.642045,'Not Spots'
1,2.181481,0.522351,4,2,2,1.333333,2.157844,-0.023638,-0.140048,6,2.151515,2,1.507576,'Not Spots'
4,2.38719,0.109697,4,2,2,2.333333,2.278496,-0.108695,-0.137646,5,2.363636,2,1.301136,'Not Spots'
1,2.525777,0.073847,5,2.714286,3,2.238095,2.372282,-0.153495,-0.136003,7,2.515152,2,1.820076,'Not Spots'
2,2.658083,-0.015858,7,2.714286,2,4.238095,2.447134,-0.210949,-0.13993,7,2.787879,3,1.734848,'Not Spots'
3,2.740015,0.030025,3,2.285714,2,0.238095,2.503067,-0.236948,-0.14242,7,2.757576,3,1.564394,'Not Spots'
2,2.773432,0.011121,3,2.571429,3,0.285714,2.536584,-0.236848,-0.133039,6,2.848485,3,1.257576,'Not Spots'
2,2.735901,-0.101049,6,2.857143,2,2.809524,2.547428,-0.188473,-0.112131,6,2.848485,3,1.445076,'Not Spots'
3,2.621974,0.011736,4,2.571429,3,0.952381,2.541677,-0.080297,-0.094489,6,2.575758,2,1.501894,'Not Spots'
3,2.602861,0.04242,3,2.571429,3,0.619048,2.523756,-0.079106,-0.091943,5,2.636364,3,1.176136,'Not Spots'
3,2.692309,-0.208438,5,2.714286,3,1.571429,2.490545,-0.201764,-0.09721,5,2.636364,3,1.488636,'Not Spots'
2,2.691017,-0.300673,4,3,3,1,2.435915,-0.255102,-0.092012,5,2.757576,3,1.439394,'Not Spots'
2,2.066611,-0.127267,3,2.142857,2,0.809524,1.796186,-0.270425,-0.163036,5,2.030303,2,1.030303,'Not Spots'
2,2.298377,-0.039432,5,2.428571,2,1.619048,2.011318,-0.287059,-0.192536,5,2.30303,2,1.217803,'Not Spots'
3,2.485972,-0.229205,4,2.428571,2,0.952381,2.173561,-0.312411,-0.193901,5,2.484848,2,1.320076,'Not Spots'
4,2.577796,-0.384156,4,2.857143,3,1.142857,2.282592,-0.295203,-0.173121,5,2.636364,3,1.301136,'Not Spots'
1,2.529774,0.007287,4,2.571429,3,1.285714,2.353174,-0.1766,-0.144778,5,2.454545,3,1.255682,'Not Spots'
3,2.500968,0.207193,4,2.142857,2,1.142857,2.403424,-0.097544,-0.122603,7,2.757576,3,1.626894,'Not Spots'
2,2.562765,0.020225,4,2.714286,3,0.571429,2.444491,-0.118274,-0.110284,5,2.333333,2,1.041667,'Not Spots'
3,2.593224,-0.008166,5,2.428571,2,1.952381,2.478985,-0.114239,-0.103833,6,2.69697,2,1.342803,'Not Spots'
1,2.501289,0.434626,3,1.857143,2,0.47619,2.503535,0.002246,-0.101214,6,2.575758,2,1.501894,'Not Spots'
1,2.436858,0.779608,3,1.714286,1,0.904762,2.51351,0.076652,-0.106499,6,2.636364,2,1.488636,'Not Spots'
1,2.60886,0.214146,5,2.428571,2,2.619048,2.502042,-0.106818,-0.118238,6,2.636364,3,1.676136,'Not Spots'
5,2.79622,-0.648552,5,3.428571,4,2.285714,2.461776,-0.334444,-0.123557,6,2.666667,2,1.729167,'Not Spots'
4,2.717843,-0.506284,5,2.571429,2,2.619048,2.391739,-0.326103,-0.111618,6,2.787879,3,1.859848,'Not Spots'
3,2.550374,-0.524384,4,3.142857,3,0.47619,2.301958,-0.248416,-0.087348,5,2.484848,2,1.695076,'Not Spots'
3,2.333067,-0.721712,5,2.714286,3,1.571429,1.749074,-0.583992,-0.218198,5,2.393939,2,1.183712,'Not Spots'
5,2.650901,-0.987664,5,3,3,1,1.976567,-0.674333,-0.251531,5,2.666667,3,1.354167,'Not Spots'
2,2.749975,-0.764009,5,3.428571,3,1.285714,2.143515,-0.606459,-0.249862,5,2.727273,3,1.267045,'Not Spots'
3,2.68661,-0.474013,4,3,3,0.333333,2.245399,-0.441212,-0.215346,5,2.787879,3,1.109848,'Not Spots'
3,2.548974,-0.209683,4,2.428571,2,0.952381,2.297537,-0.251437,-0.163435,4,2.424242,3,0.939394,'Not Spots'
2,2.428888,0.016899,4,2.571429,3,0.952381,2.32551,-0.103378,-0.11564,4,2.424242,3,1.064394,'Not Spots'
2,2.394926,0.098075,3,2,2,0.666667,2.351351,-0.043575,-0.087416,5,2.484848,2,1.070076,'Not Spots'
1,2.391688,0.22236,3,2.142857,2,0.47619,2.385012,-0.006676,-0.083292,5,2.393939,2,1.058712,'Not Spots'
2,2.390042,0.397459,5,2.285714,2,1.904762,2.421334,0.031291,-0.099722,5,2.424242,2,1.189394,'Not Spots'
2,2.490009,0.405985,4,2.285714,2,0.904762,2.444825,-0.045184,-0.127335,6,2.454545,2,2.068182,'Not Spots'
4,2.764405,-0.433354,4,2.571429,2,1.285714,2.436792,-0.327613,-0.14817,6,2.878788,2,2.172348,'Not Spots'
4,2.849343,-0.990937,6,3.714286,4,2.238095,2.38649,-0.462853,-0.145096,6,2.787879,2,2.172348,'Not Spots'
2,2.58775,-0.417391,4,2.857143,3,1.47619,2.300239,-0.287512,-0.12009,6,2.515152,2,2.320076,'Not Spots'
3,2.362937,-0.185355,4,2.428571,3,2.285714,2.196242,-0.166695,-0.091387,5,2.393939,2,1.621212,'Not Spots'
3,2.590927,-1.00007,5,3.285714,3,1.904762,1.851291,-0.739635,-0.260656,5,2.606061,3,1.496212,'Not Spots'
3,2.702438,-0.730023,4,2.857143,3,1.142857,2.027727,-0.67471,-0.2685,5,2.757576,3,1.189394,'Not Spots'
3,2.629901,-0.346498,4,2.571429,3,0.952381,2.135387,-0.494514,-0.238149,5,2.909091,3,0.897727,'Not Spots'
2,2.485926,-0.194371,4,2.857143,3,0.47619,2.184705,-0.301221,-0.180275,4,2.424242,2,1.001894,'Not Spots'
4,2.339663,-0.07364,4,1.857143,2,1.142857,2.203571,-0.136092,-0.120544,4,2.515152,3,0.945076,'Not Spots'
1,2.272747,0.029378,4,2.428571,2,1.619048,2.221552,-0.051194,-0.084532,4,2.30303,2,0.905303,'Not Spots'
2,2.297517,0.132263,3,2,2,0.666667,2.254737,-0.04278,-0.084524,5,2.424242,2,1.189394,'Not Spots'
3,2.440432,-0.010157,3,2,2,0.333333,2.297264,-0.143167,-0.115181,6,2.424242,2,1.189394,'Not Spots'
2,2.662404,-0.321281,6,2.857143,2,2.142857,2.325619,-0.336785,-0.154401,6,2.666667,2,1.854167,'Not Spots'
2,2.813069,-0.711236,6,3.428571,3,2.619048,2.313008,-0.500062,-0.171362,6,2.909091,3,1.897727,'Not Spots'
3,2.61956,-0.464416,4,2.571429,3,0.952381,2.248574,-0.370986,-0.150344,6,2.606061,2,2.371212,'Not Spots'
1,2.167901,0.51545,3,1.714286,2,1.238095,2.146797,-0.021104,-0.108553,6,2.30303,2,2.342803,'Not Spots'
4,2.43206,-0.934436,4,3.142857,3,0.47619,1.804653,-0.627407,-0.228199,5,2.333333,2,1.479167,'Not Spots'
4,2.515648,-0.835778,4,3,3,1,1.929493,-0.586155,-0.220151,4,2.515152,3,1.007576,'Not Spots'
2,2.370204,-0.41428,4,2.571429,2,1.285714,1.992809,-0.377395,-0.176795,4,2.30303,2,1.155303,'Not Spots'
1,2.173136,-0.001721,4,2.285714,2,1.238095,2.018943,-0.154193,-0.123039,4,2.242424,2,1.314394,'Not Spots'
1,2.114432,0.021579,4,2,2,1.333333,2.0394,-0.075032,-0.089775,4,2.060606,2,1.246212,'Not Spots'
2,2.186081,0.014905,4,2,2,1,2.073404,-0.112677,-0.093798,6,2.242424,2,1.501894,'Not Spots'
2,2.427627,-0.417456,6,2.857143,3,2.476191,2.115666,-0.311961,-0.128787,6,2.424242,2,1.189394,'Not Spots'
6,2.687536,-1.000137,6,3,2,2.333333,2.140026,-0.547511,-0.166067,6,2.666667,2,1.729167,'Not Spots'
2,2.650659,-0.745745,6,2.857143,2,2.809524,2.117727,-0.532932,-0.17054,6,2.727273,3,2.142045,'Not Spots'
3,2.274818,-0.107254,4,2.428571,3,1.619048,2.040821,-0.233997,-0.132281,6,2.454545,2,2.505682,'Not Spots'
4,2.112736,-0.799135,4,2.714286,3,1.238095,1.714713,-0.398023,-0.137879,4,1.969697,2,1.280303,'Not Spots'
3,1.903002,-0.039637,4,1.714286,1,1.904762,1.758422,-0.144579,-0.103145,4,2.090909,2,1.460227,'Not Spots'
2,1.856465,0.076646,3,1.714286,1,0.904762,1.788659,-0.067805,-0.080071,4,1.818182,2,1.215909,'Not Spots'
1,1.90452,0.221024,2,1.571429,2,0.285714,1.824165,-0.080355,-0.085465,4,2.212121,2,1.047348,'Not Spots'
1,2.125343,-0.235759,4,2,2,1.333333,1.861782,-0.263561,-0.114957,6,2.272727,2,1.454545,'Not Spots'
4,2.371386,-1.002083,6,3.285714,3,2.571429,1.878648,-0.492738,-0.142644,6,2.272727,2,1.454545,'Not Spots'
