@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,NotSpot}

@data
2864,4253.603516,3900,7473962,4523.575684,269.972168,4068.818115,4406138,4521.324219,267.720703,-2.251465,4540.774414,5770048.5,4472.788574,219.185059,-50.787109,-48.535645,4580.521973,15231150,NotSpot
2967,4247.982422,3778.285645,2650589,4580.605469,332.623047,4402.63623,7904795,4546.266113,298.283691,-34.339355,4603.64209,6764758,4438.643066,190.660645,-141.962402,-107.623047,4591.840332,16193394,NotSpot
3744,4199.882324,3365.571533,1463835.625,4598.856934,398.974609,4073.848389,6440219,4553.281738,353.399414,-45.575195,4573.591309,7552995.5,4404.302246,204.419922,-194.554688,-148.979492,4616.317871,16788352,NotSpot
1423,3996.221924,2586.571533,1679860.625,4574.779785,578.557861,4391.515137,8693260,4538.237793,542.015869,-36.541992,4396.96875,7419592.5,4369.471191,373.249268,-205.308594,-168.766602,4588.208984,17021486,NotSpot
6624,4064.43042,4646.428711,2090924,4213.263672,148.833252,3755.363525,3299839.25,4417.314453,352.884033,204.050781,4257.400879,4637857,4600.640137,536.209717,387.376465,183.325684,4293.177734,7661750.5,NotSpot
4676,4467.084961,4611.143066,2747828,4302.419434,-164.665527,4618.515137,2391775,4424.056152,-43.028809,121.636719,4186.89502,3874950.25,4561.436035,94.351074,259.016602,137.379883,4357.66748,9307987,NotSpot
4102,4642.941895,5309.285645,1816904.125,4377.928223,-265.013672,4808.030273,3742965.25,4434.766113,-208.175781,56.837891,4241.085449,4837895,4523.423828,-119.518066,145.495605,88.657715,4412.246094,10690734,NotSpot
5716,4561.972168,4258.428711,5171607.5,4416.498535,-145.473633,4746.242188,4759525.5,4443.556641,-118.415527,27.058105,4299.657715,5235026,4486.315918,-75.65625,69.817383,42.759277,4448.575684,11896503,NotSpot
5457,4380.72168,5412.143066,4045651,4415.628906,34.907227,3946.030273,4670565.5,4444.547852,63.826172,28.918945,4387.260742,5209667,4449.576172,68.854492,33.947266,5.02832,4454.881348,12829063,NotSpot
4980,4073.13916,3410.714355,2698063.75,4386.507813,313.368652,3864.394043,4050230.25,4432.804688,359.665527,46.296875,4287.77832,5858553.5,4412.931641,339.79248,26.423828,-19.873047,4458.611816,13264927,NotSpot
3901,3943.405518,4005.571533,5322501,4257.720215,314.314697,4244.424316,3944419.25,4435.875977,492.470459,178.155762,4320.314941,4518262.5,4625.312988,681.907471,367.592773,189.437012,4286.453613,6776019.5,NotSpot
1615,4256.436035,4695.571289,4217949.5,4299.187988,42.751953,4162.757813,3315026.25,4418.973145,162.537109,119.785156,4217.217773,4231085.5,4583.166504,326.730469,283.978516,164.193359,4304.925781,7088290.5,NotSpot
7947,4582.944824,4008.571533,4376213.5,4333.691406,-249.253418,4728.605957,4901630,4405.081543,-177.863281,71.390137,4149.560547,4250487.5,4542.234863,-40.709961,208.543457,137.15332,4337.266602,8067782.5,NotSpot
2265,4675.854004,5521.856934,3540081,4338.800293,-337.053711,4661.54541,6003187,4390.136719,-285.717285,51.336426,4169.089355,4907240,4502.344727,-173.509277,163.544434,112.208008,4324.675781,8312831.5,NotSpot
3885,4394.851074,3436.857178,3383734.75,4312.515137,-82.335938,4620.242188,5821916.5,4370.259277,-24.591797,57.744141,4195.241211,4988330.5,4463.061035,68.209961,150.545898,92.801758,4346.398438,9274557,NotSpot
3221,3919.202393,3471.857178,3149188,4329.188477,409.986084,3778.45459,4262185.5,4469.766113,550.563721,140.577637,4287.525391,4328937,4652.827637,733.625244,323.63916,183.061523,4386.256836,6812894,NotSpot
3407,3958.074463,3305.142822,2157797.75,4314.027832,355.953369,3736.242432,4164020.5,4431.808594,473.734131,117.780762,4224.786133,4323585.5,4607.907715,649.833252,293.879883,176.099121,4341.185059,6698228,NotSpot
2918,4287.691895,3713.857178,5919954.5,4302.929199,15.237305,4501.818359,5402284,4396.332031,108.640137,93.402832,4129.011719,4152252,4564.216797,276.524902,261.287598,167.884766,4329.161621,6864852.5,NotSpot
4878,6229.694336,6025,6300211,6172.885742,-56.808594,6493.515137,5425633,5742.286621,-487.407715,-430.599121,6115.486328,6228360,5247.659668,-982.034668,-925.226074,-494.626953,5683.888672,8628022,NotSpot
7719,6311.72998,7070.143066,5257620,6303.112305,-8.617676,6015.36377,4704311,5794.063477,-517.666504,-509.048828,6288.081543,5893332,5251.958496,-1059.771484,-1051.153809,-542.10498,5758.275879,8896752,NotSpot
8659,6289.504395,6665.856934,8106929,6219.379395,-70.125,6007.45459,5086838.5,5739.470215,-550.03418,-479.90918,6346.276367,6572710,5267.092285,-1022.412109,-952.287109,-472.37793,5748.140625,8950107,NotSpot
5429,6386.047363,5842.571289,6007520,6300.795898,-85.251465,6519.605957,6370686.5,5796.77832,-589.269043,-504.017578,6376.622559,6375582,5280.558105,-1105.489258,-1020.237793,-516.220215,5782.02832,8978352,NotSpot
4003,6366.104004,6030.285645,4412058,6413.633301,47.529297,6645.90918,5632659.5,5851.59668,-514.507324,-562.036621,6540.595215,6613172,5289.78125,-1076.322754,-1123.852051,-561.81543,5843.724609,9137644,NotSpot
3557,6370.103027,5213,2428500.5,6554.489258,184.38623,6837,7073797,5899.387695,-470.715332,-655.101563,6702.595215,6843514.5,5294.568359,-1075.534668,-1259.920898,-604.819336,5839.02832,9081337,NotSpot
5732,6685.865723,6426.428711,5518630,6703.699707,17.833984,6346.121094,6291009.5,5934.018066,-751.847656,-769.681641,6662.86377,7210753,5294.886719,-1390.979004,-1408.812988,-639.131348,5855.078613,9033975,NotSpot
5567,7383.525879,7834.285645,6003148.5,6821.48584,-562.040039,7674.54541,10609875,5951.607422,-1431.918457,-869.878418,6777.92627,7937401.5,5291.001953,-2092.523926,-1530.483887,-660.605469,5850.270996,9034071,NotSpot
11920,6595.535156,7786.714355,6450865,6339.352051,-256.183105,6350.272949,5533184,5782.036133,-813.499023,-557.315918,6554.213867,7081146,5288.326172,-1307.208984,-1051.025879,-493.709961,5737.54834,8888622,NotSpot
9181,6600.888184,7773,6234814,6426.284668,-174.603516,5932.211914,6820327,5843.104004,-757.78418,-583.180664,6579.101074,6698278,5306.865723,-1294.022461,-1119.418945,-536.238281,5834.379395,9237703,NotSpot
8899,6660.330078,6758.143066,11319131,6538.1875,-122.142578,6612.575684,8014905,5899.923828,-760.40625,-638.263672,6519.198242,6632207,5320.875977,-1339.454102,-1217.311523,-579.047852,5901.239258,9328049,NotSpot
3436,6823.579102,7487,12530378,6670.34375,-153.235352,7029.818359,6876911.5,5948.341797,-875.237305,-722.001953,6764.852051,7414988.5,5330.116699,-1493.462402,-1340.227051,-618.225098,5897.92041,9159695,NotSpot
11195,6998.447266,6243.285645,9781967,6803.532227,-194.915039,7016.848633,7186598,5982.589844,-1015.857422,-820.942383,6804.462891,7424844,5334.533691,-1663.913574,-1468.998535,-648.056152,5910.23877,9193249,NotSpot
6891,7516.326172,7051.571289,12086785,6901.919922,-614.40625,7988.060547,11983514,5999.247559,-1517.078613,-902.672363,6803.155762,7201455.5,5334.358398,-2181.967773,-1567.561523,-664.88916,5943.616211,9190526,NotSpot
7796,6698.141113,8366.142578,5965392.5,6425.931641,-272.209473,6515,6316466.5,5815.295898,-882.845215,-610.635742,6541.949219,6732270.5,5302.690918,-1395.450195,-1123.240723,-512.60498,5733.789551,8981471,NotSpot
7115,6641.603027,5744.428711,11278318,6541.834473,-99.768555,6776.151367,8233278.5,5880.364746,-761.238281,-661.469727,6637.739258,6327220,5326.103516,-1315.499512,-1215.730957,-554.26123,5841.575684,9215543,NotSpot
8731,7011.320313,7903.856934,6266559.5,6665.683105,-345.637207,6987.90918,10675471,5938.941406,-1072.378906,-726.741699,6753.696289,6619919.5,5344.722168,-1666.598145,-1320.960938,-594.219238,5904.082031,9266496,NotSpot
12449,7472.994629,8934.142578,8954428,6787.954102,-685.040527,7188.394043,7901560.5,5987.282227,-1485.712402,-800.671875,6984.704102,7366618.5,5358.272949,-2114.72168,-1429.681152,-629.009277,5955.253418,9301468,NotSpot
7927,7436.46875,8449.286133,6932427.5,6893.66748,-542.80127,7058.90918,7837821,6020.118652,-1416.350098,-873.548828,6914.992188,7715371.5,5366.673828,-2069.794922,-1526.993652,-653.444824,5968.551758,9268873,NotSpot
6305,7546.62793,7511.571289,3637236.5,6959.70459,-586.92334,7799.060547,11274382,6034.631348,-1511.996582,-925.073242,7016.311523,7676445.5,5370.133301,-2176.494629,-1589.571289,-664.498047,5981.71875,9160795,NotSpot
7654,7911.291504,9671,16333624,6957.773438,-953.518066,7675.696777,11495380,6028.024902,-1883.266602,-929.748535,7002.22168,7569961,5368.619141,-2542.672363,-1589.154297,-659.405762,5975.69043,9115376,NotSpot
3481,5129.911133,4481.856934,2037059.75,5519.787109,389.875977,5139.272949,4472025,5285.669922,155.758789,-234.117188,5558.634277,6448222,5129.040039,-0.871094,-390.74707,-156.629883,5237.82959,7655992.5,NotSpot
4659,5049.153809,3742.857178,853738.8125,5431.268555,382.114746,5248.394043,4906037.5,5261.272461,212.118652,-169.996094,5410.163574,6412625,5116.869629,67.71582,-314.398926,-144.402832,5228.177734,7850920.5,NotSpot
2438,4729.955078,5006,8543904,5327.869629,597.914551,4506,6669559,5240.689453,510.734375,-87.180176,5323.711914,6222979,5106.533691,376.578613,-221.335938,-134.155762,5213.912598,7790737,NotSpot
3016,4314.195801,2881.142822,4166709.5,5228.710938,914.515137,3996.302979,5768042.5,5224.909668,910.713867,-3.80127,5371.38916,6189884,5097.616211,783.42041,-131.094727,-127.293457,5187.552246,7666466.5,NotSpot
2058,4246.219727,3452.142822,6272285.5,5155.434082,909.214355,4250.394043,6340607,5214.974609,968.754883,59.540527,5250.992188,6151348.5,5089.643555,843.423828,-65.790527,-125.331055,5209.558105,7745886.5,NotSpot
2246,4405.431641,4519.143066,5413338.5,5120.335938,714.904297,4149.515137,3432583.5,5212.774902,807.343262,92.438965,5193.638184,6076028.5,5081.881836,676.450195,-38.454102,-130.893066,5226.53418,7758542,NotSpot
9901,6575.050293,6186.714355,6262216,6482.859863,-92.19043,6527.272949,7399927.5,5838.551758,-736.498535,-644.308105,6495.867676,6783728,5310.438965,-1264.611328,-1172.420898,-528.112793,5774.934082,9265260,NotSpot
2398,6750.088867,6597.428711,8231728,6636.816895,-113.271973,6786.605957,9740558,5908.255859,-841.833008,-728.561035,6695.984375,6945994.5,5338.507813,-1411.581055,-1298.309082,-569.748047,5857.336914,9409560,NotSpot
6128,7230.967285,7641.714355,24206958,6776.341797,-454.625488,7516.060547,11466377,5968.921387,-1262.045898,-807.42041,6810.112793,7099449.5,5361.550293,-1869.416992,-1414.791504,-607.371094,5939.560059,9416647,NotSpot
11974,7600.647461,8332.428711,10699196,6886.635742,-714.011719,7173.121094,9084112,6017.205078,-1583.442383,-869.430664,6909.314941,7655746.5,5379.257813,-2221.389648,-1507.37793,-637.947266,5966.30957,9338459,NotSpot
5084,7374.463379,8076.285645,8410472,6960.310547,-414.152832,7703,6932571,6048.414551,-1326.048828,-911.895996,7095.140137,8713280,5391.526855,-1982.936523,-1568.783691,-656.887695,5984.933594,9339834,NotSpot
8619,7290.091309,7244.856934,10229307,6991.137695,-298.953613,7246.515137,7793171,6060.416504,-1229.674805,-930.721191,7192.665527,8545473,5398.535156,-1891.556152,-1592.602539,-661.881348,5971.169922,9251412,NotSpot
13731,7456.684082,7391.571289,10386059,6964.037109,-492.646973,7111.272949,8682121,6051.027344,-1405.656738,-913.009766,7038.120605,7560640,5400.242188,-2056.441895,-1563.794922,-650.785156,5995.384277,9263237,NotSpot
3105,5712.737793,4893,2988305.75,5758.472168,45.734375,5836.757813,4865831,5388.378418,-324.359375,-370.09375,5847.108887,6118763.5,5201.989746,-510.748047,-556.482422,-186.388672,5332.587891,7925370.5,NotSpot
5045,5312.247559,4969.143066,2256956.75,5685.22998,372.982422,4933.696777,2925286.5,5354.543945,42.296387,-330.686035,5713.291992,6104364.5,5184.802734,-127.444824,-500.427246,-169.741211,5287.554199,7787615,NotSpot
3423,5087.695313,4153.571289,2028419.75,5572.924316,485.229004,4973.45459,2875266.75,5322.554688,234.859375,-250.369629,5538.871582,6687228,5169.47998,81.784668,-403.444336,-153.074707,5283.600586,7930044,NotSpot
3477,4869.029297,4811.571289,3328530.75,5425.180664,556.151367,4854.878906,4296162.5,5292.482422,423.453125,-132.698242,5577.844238,7199552,5155.532227,286.50293,-269.648438,-136.950195,5235.905273,7905700.5,NotSpot
3014,4378.525879,3198.285645,672356.875,5259.565918,881.040039,4356.969727,5251523,5264.476074,885.950195,4.910156,5452.583496,6874276,5143.189453,764.663574,-116.376465,-121.286621,5218.63623,7972306,NotSpot
3854,4051.927734,3199.857178,1484650.25,5110.572754,1058.64502,4141.90918,6390170,5240.208496,1188.280762,129.635742,5172.836426,6325044,5132.074219,1080.146484,21.501465,-108.134277,5241.904785,7984605,NotSpot
3422,4256.102539,5050.285645,6371769.5,5008.786621,752.684082,3960.272705,5231177,5221.48584,965.383301,212.699219,5187.696289,7034182.5,5121.775391,865.672852,112.98877,-99.710449,5235.438965,7905497,NotSpot
6785,4377.313965,3742.714355,3685371.5,4968.503906,591.189941,4460.121094,5173273.5,5211.041504,833.727539,242.537598,4944.089355,6140908,5111.57959,734.265625,143.075684,-99.461914,5229.958008,7889366,NotSpot
5123,6481.28125,5681.143066,4992979.5,6523.956543,42.675293,7025.788086,9729457,5850.466309,-630.814941,-673.490234,6542.112793,7382676.5,5311.820801,-1169.460449,-1212.135742,-538.645508,5792.616699,9302035,NotSpot
3479,7021.696289,7911.571289,23653204,6707.40625,-314.290039,7122.333496,9335275,5925.627441,-1096.068848,-781.778809,6722.774414,7421744,5344.302734,-1677.393555,-1363.103516,-581.324707,5853.60791,9403891,NotSpot
15912,7381.874512,6997.856934,18526898,6857.353027,-524.521484,7024.424316,9698956,5989.126953,-1392.747559,-868.226074,6858.529297,7186264,5371.556641,-2010.317871,-1485.796387,-617.570313,5910.602051,9393101,NotSpot
8996,7383.413086,8672.428711,17823690,6955.956543,-427.456543,7154.36377,9494555,6037.977051,-1345.436035,-917.979492,6965.085449,7384902,5393.246582,-1990.166504,-1562.709961,-644.730469,5948.944336,9388376,NotSpot
3779,7067.801758,6432.285645,4470880,7003.03125,-64.770508,7356.333496,7400175,6068.11377,-999.687988,-934.91748,7138.786133,8658348,5409.241211,-1658.560547,-1593.790039,-658.872559,6004.085449,9552267,NotSpot
6444,6992.339355,6085,2503752.25,7006.633301,14.293945,7185.939453,4528379.5,6078.113281,-914.226074,-928.52002,7111.069824,9062180,5419.693848,-1572.645508,-1586.939453,-658.419434,5945.532227,9213582,NotSpot
5085,7228.682617,8168.856934,8164980.5,6962.55127,-266.131348,7267.030273,7097739,6066.514648,-1162.167969,-896.036621,7135.175293,8760658,5424.553223,-1804.129395,-1537.998047,-641.961426,5969.744141,9176408,NotSpot
8776,7260.950684,6034.285645,3803440,6860.15625,-400.794434,7435.788086,9553802,6035.015625,-1225.935059,-825.140625,6851.039063,7364552.5,5424.375977,-1836.574707,-1435.780273,-610.639648,5930.388672,9108343,NotSpot
8299,6961.871094,6783.428711,16141290,6695.31543,-266.555664,6972.63623,9507768,5986.79541,-975.075684,-708.52002,6729.16748,7593800,5419.294434,-1542.57666,-1276.020996,-567.500977,5937.916016,9259685,NotSpot
4782,6469.52002,7007.428711,6116388.5,6486.404785,16.884766,6362.45459,6620626.5,5925.807617,-543.712402,-560.597168,6559.385254,7636937.5,5409.862793,-1059.657227,-1076.541992,-515.944824,5887.147949,9191316,NotSpot
4652,5909.037109,5436.714355,1080190.125,6261.234863,352.197754,6161.54541,4223289.5,5857.124512,-51.912598,-404.110352,6421.992188,7241286.5,5396.789551,-512.247559,-864.445313,-460.334961,5872.574219,9221200,NotSpot
4286,5527.268066,5120.856934,4702105,6050.831055,523.562988,5198.939453,2985326.5,5786.271484,259.003418,-264.55957,6131.291992,6325501,5380.614746,-146.65332,-670.216309,-405.656738,5773.086426,8804427,NotSpot
8759,5384.368652,5146.285645,5828675,5880.527344,496.158691,5225.515137,4073652,5717.57666,333.208008,-162.950684,6005.645996,6084357.5,5362.272949,-22.095703,-518.254395,-355.303711,5695.689453,8670963,NotSpot
5774,5290.698242,6557.285645,1816021.375,5775.584473,484.88623,4812,4655467.5,5654.146484,363.448242,-121.437988,5941.797852,6623387,5342.380859,51.682617,-433.203613,-311.765625,5636.342773,8535473,NotSpot
7818,5155.799805,5055.571289,3210324.5,5747.438965,591.63916,4989.181641,4652193.5,5597.779785,441.97998,-149.65918,5844.848145,6504011.5,5321.394043,165.594238,-426.044922,-276.385742,5614.20459,8389582,NotSpot
4405,5499.414551,5969,8452420,5786.755371,287.34082,5276.060547,5493649.5,5548.836426,49.421875,-237.918945,5860.140137,6328239.5,5300.241211,-199.17334,-486.51416,-248.595215,5553.168945,8148600,NotSpot
11346,6308.884766,7181.714355,8530311,5854.954102,-453.930664,6292.242188,6795138,5506.269043,-802.615723,-348.685059,5898.116699,6601665,5279.07959,-1029.805176,-575.874512,-227.189453,5453.169434,8098927.5,NotSpot
8489,6530.352539,7579.571289,6506871,5903.886719,-626.46582,6523.030273,5587420.5,5468.558594,-1061.793945,-435.328125,5908.630371,6562153,5258.72998,-1271.622559,-645.156738,-209.828613,5407.253418,7907019.5,NotSpot
2696,6107.241211,5007.143066,5221662,5900.561035,-206.680176,6703.272949,6111589,5433.688965,-673.552246,-466.87207,5857.330566,6256752.5,5239.401855,-867.839355,-661.15918,-194.287109,5395.231445,8084409,NotSpot
7248,5766.067383,5631.285645,4530123,5832.347168,66.279785,6005.45459,9690619,5399.949707,-366.117676,-432.397461,5986.898926,6768909,5221.224609,-544.842773,-611.122559,-178.725098,5333.226074,8011817.5,NotSpot
4456,5365.663574,4723.714355,4637019,5698.625488,332.961914,5262.394043,5861627.5,5365.891602,0.228027,-332.733887,5830.750977,7299089.5,5204.616699,-161.046875,-494.008789,-161.274902,5319.665527,8016921.5,NotSpot
8254,4968.05957,4768.856934,4974569,5511.771484,543.711914,4654.030273,4302256,5331.708984,363.649414,-180.0625,5769.77832,7884033,5189.13623,221.07666,-322.635254,-142.572754,5296.010742,8115321.5,NotSpot
1819,4395.504883,4630.714355,7563718,5301.89209,906.387207,4270.121094,4420291.5,5297.876465,902.371582,-4.015625,5547.867676,7611103,5175.028809,779.523926,-126.863281,-122.847656,5283.315918,8182000,NotSpot
4023,4134.592773,3888,6518450,5116.169922,981.577148,3882.697021,4406800.5,5266.599121,1132.006348,150.429199,5238.883301,6838585.5,5161.962891,1027.370117,45.792969,-104.63623,5289.584473,8228783,NotSpot
9221,4460.125977,4756,8371049.5,4992.209961,532.083984,4269.788086,4844171,5240.316895,780.190918,248.106934,5013.198242,6577054,5149.587402,689.461426,157.377441,-90.729492,5288.058105,8128094.5,NotSpot
3907,4585.98877,6061.856934,4035641.5,4944.376953,358.388184,4368.727051,3848867.75,5222.472656,636.483887,278.095703,4845.241211,6310631.5,5137.215332,551.226563,192.838379,-85.257324,5276.018555,8105207,NotSpot
7960,4493.534668,4064.142822,4637629,4969.426758,475.89209,4638.394043,4997178,5213.813477,720.278809,244.386719,4883.206055,5988895.5,5124.596191,631.061523,155.169434,-89.217285,5251.267578,8132253.5,NotSpot
5544,4678.055176,5324.428711,7263581.5,5068.75,390.694824,4616.424316,5476883,5215.597168,537.541992,146.847168,5057.657715,6371004,5110.908691,432.853516,42.158691,-104.688477,5252.834473,8020467.5,NotSpot
5987,6726.200684,7227.714355,3484990,6561.060547,-165.140137,6697.878906,8664993,5851.325684,-874.875,-709.734863,6761.77832,8252714.5,5307.115234,-1419.085449,-1253.945313,-544.210449,5789.924316,9295336,NotSpot
7588,7145.42334,7113.714355,10892243,6756.120117,-389.303223,6927,9378043,5932.590332,-1212.833008,-823.529785,6776.645996,8065467,5343.757324,-1801.666016,-1412.362793,-588.833008,5867.863281,9505930,NotSpot
4810,7291.380371,7492.571289,15263758,6908.093262,-383.287109,7377.333496,8642369,5999.714355,-1291.666016,-908.378906,6972.38916,7543246.5,5375.005859,-1916.374512,-1533.087402,-624.708496,5885.141113,9469787,NotSpot
4550,7226.990234,7473.571289,11575852,6998.60498,-228.385254,7384.394043,10832880,6049.998047,-1176.992188,-948.606934,7073.32666,7954039,5400.489746,-1826.500488,-1598.115234,-649.508301,5951.51416,9398528,NotSpot
9580,7005.209473,6394.285645,4060677.5,7029.773926,24.564453,6853.696777,5528346.5,6080.012207,-925.197266,-949.761719,7367.354004,8843158,5420.061523,-1585.147949,-1609.712402,-659.950684,5971.481934,9545658,NotSpot
5171,6959.031738,7397.856934,3006233.25,7016.940918,57.90918,6634.303223,4394390.5,6089.001465,-870.030273,-927.939453,7148.482422,8830626,5433.844727,-1525.187012,-1583.096191,-655.156738,5979.373047,9544466,NotSpot
7369,7285.883789,6288.428711,2931863.25,6963.842285,-322.041504,7710.424316,8347773,6076.26416,-1209.619629,-887.578125,7100.957031,8456867,5441.782715,-1844.101074,-1522.05957,-634.481445,5971.568359,9263049,NotSpot
4023,7494.907227,8666.428711,15748311,6864.971191,-629.936035,7691.848633,10246090,6044.104004,-1450.803223,-820.867188,6765.318848,7372902.5,5444.414551,-2050.492676,-1420.556641,-599.689453,5932.393066,9208132,NotSpot
5792,7061.849121,5736.143066,2109628.25,6714.083984,-347.765137,7076.878906,12870325,5996.106445,-1065.742676,-717.977539,6684.377441,7116007.5,5441.860352,-1619.98877,-1272.223633,-554.246094,5911.491211,9308981,NotSpot
5336,6438.368164,5795.571289,3354464.5,6525.163574,86.79541,6790.848633,8356780,5936.504883,-501.863281,-588.658691,6588.544922,7351820.5,5434.675781,-1003.692383,-1090.487793,-501.829102,5892.96582,9302431,NotSpot
6037,6057.070801,5152.856934,1438568,6320.851563,263.780762,6159.788086,5515253,5870.400879,-186.669922,-450.450684,6491.739258,7605484.5,5423.577148,-633.493652,-897.274414,-446.82373,5857.022949,9191112,NotSpot
7289,5722.908691,6237.143066,2937371.25,6127.114258,404.205566,5123.939453,6336007,5803.256348,80.347656,-323.85791,6254.61084,7047265.5,5409.085449,-313.823242,-718.028809,-394.170898,5785.200684,8889528,NotSpot
3629,5341.655273,4682.714355,6326093,5965.42627,623.770996,5311.54541,4416494,5739.088867,397.433594,-226.337402,6105.404785,6463385,5392.133789,50.478516,-573.29248,-346.955078,5716.257813,8670298,NotSpot
5202,5197.560059,5382.428711,1558040,5861.807129,664.24707,5039.575684,4736571.5,5680.906738,483.34668,-180.900391,5978.187012,6221094,5373.31543,175.755371,-488.491699,-307.591309,5649.744629,8446204,NotSpot
3830,5185.096191,4538.714355,4127617.5,5833.66748,648.571289,5111.605957,2368708.75,5630.079102,444.98291,-203.588379,5990.517578,6331959.5,5353.119629,168.023438,-480.547852,-276.959473,5630.451172,8280332,NotSpot
4736,5577.081543,4628.428711,734991.125,5880.788086,303.706543,5763.757813,6289970.5,5586.591309,9.509766,-294.196777,6024.396973,6338955,5332.442871,-244.638672,-548.345215,-254.148438,5550.693848,8097622.5,NotSpot
3446,6228.066895,6410,8046422,5967.657715,-260.40918,6342.969727,5718560,5549.095215,-678.97168,-418.5625,5976.533203,6596493.5,5311.441895,-916.625,-656.21582,-237.65332,5448.06543,8003055,NotSpot
7512,6527.013184,6068.428711,2638533.75,6042.04834,-484.964844,6652.303223,5234952,5515.604492,-1011.408691,-526.443848,5903.964844,6348081,5290.945313,-1236.067871,-751.103027,-224.65918,5435.743652,8044429,NotSpot
5920,6530.931641,6745.285645,3800368.75,6061.608887,-469.322754,6258.818359,8209595.5,5483.689453,-1047.242188,-577.919434,6062.307617,6983390,5271.174316,-1259.757324,-790.43457,-212.515137,5404.681152,8214360,NotSpot
7730,6420.935547,7935.714355,14935730,6005.695313,-415.240234,5995.848633,7616778.5,5451.372559,-969.562988,-554.322754,6173.630371,6773451.5,5252.232422,-1168.703125,-753.462891,-199.140137,5381.136719,8376605.5,NotSpot
3733,5824.570801,5619.714355,7699658,5870.558105,45.987305,5809.969727,7930851.5,5416.973633,-407.597168,-453.584473,5954.081543,7389456.5,5234.559082,-590.011719,-635.999023,-182.414551,5350.456055,8302457.5,NotSpot
3016,5100.432129,4293.428711,5863157.5,5671.494141,571.062012,5141.696777,6738688.5,5380.650879,280.21875,-290.843262,5729.669434,7400899.5,5217.771973,117.339844,-453.722168,-162.878906,5324.572754,8279272.5,NotSpot
2633,4444.535645,2764.142822,711364.125,5444.930664,1000.39502,4386.272949,4632763,5343.064453,898.528809,-101.866211,5593.64209,7677970,5202.129883,757.594238,-242.800781,-140.93457,5313.270508,8320125,NotSpot
2497,4175.337891,2791.714355,964901.875,5244.484375,1069.146484,4128.575684,5083631.5,5306.693848,1131.355957,62.209473,5389.116699,7142203,5187.344727,1012.006836,-57.139648,-119.349121,5321.543945,8339077.5,NotSpot
1394,4460.270996,4327.285645,6995049,5110.036133,649.765137,4696.242188,5897970.5,5274.373535,814.102539,164.337402,5107.288086,7010815.5,5173.124512,712.853516,63.088379,-101.249023,5325.82959,8260110,NotSpot
4681,4717.618652,3923.714355,3645100.75,5052.866699,335.248047,4804.09082,6143850,5250.050293,532.431641,197.183594,4959.669434,6216348,5158.815918,441.197266,105.949219,-91.234375,5289.638672,8295752,NotSpot
1632,4742.494141,4839.143066,7419144.5,5063.909668,321.415527,4603.181641,3814221,5235.015137,492.520996,171.105469,4830.245117,5641366.5,5144.217773,401.723633,80.308105,-90.797363,5286.669434,8215600,NotSpot
2127,4835.304688,4177.856934,4472087,5140.401855,305.097168,4926.424316,5395547,5231.180176,395.875488,90.77832,5113.494141,5383476.5,5128.588379,293.283691,-11.813477,-102.591797,5229.690918,7990239,NotSpot
10541,7150.200684,7530.571289,11648738,6593.160156,-557.040527,7209.878906,6833995,5840.510742,-1309.689941,-752.649414,6745.964844,8334419,5296.89502,-1853.305664,-1296.265137,-543.615723,5763.565918,9322811,NotSpot
8869,7225.770996,7566.856934,5361828.5,6784.811523,-440.959473,7360.696777,6932137.5,5928.242188,-1297.528809,-856.569336,6759.677246,7847881.5,5337.42041,-1888.350586,-1447.391113,-590.821777,5830.883789,9499349,NotSpot
7094,7328.26416,7806.714355,7507692.5,6934.438965,-393.825195,7453.333496,7929935,5999.701172,-1328.562988,-934.737793,6944.443359,7824033,5372.422363,-1955.841797,-1562.016602,-627.278809,5886.229492,9545504,NotSpot
13289,7327.051758,7705.571289,7670585,7024.144531,-302.907227,7206.484863,8551979,6052.412109,-1274.639648,-971.732422,7245.175293,8160701,5401.492676,-1925.559082,-1622.651855,-650.919434,5945.806641,9538803,NotSpot
6888,7027.277832,7979.571289,15810785,7051.247559,23.969727,6488.424316,6991493.5,6083.541504,-943.736328,-967.706055,7311.046875,8908384,5424.472168,-1602.805664,-1626.775391,-659.069336,5993.688477,9577866,NotSpot
8720,6934.649414,6974.571289,3188748.25,7030.368652,95.719238,6764.303223,5933995.5,6092.90332,-841.746094,-937.465332,7215.132324,8740841,5441.449707,-1493.199707,-1588.918945,-651.453613,6002.912598,9592363,NotSpot
