@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_middle_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_middle_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_middle_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_middle_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_middle_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_middle_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_middle_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_middle_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Median_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,NotSpot}

@data
3,3.957551,0.441404,0.302339,0.04226,0.041946,-0.068404,-0.388472,-1.720333,32.592274,-0.096804,0.238331,0.078162,0.049402,0.017493,0.334107,0.071577,0.034644,3,6,3.857143,3,1.47619,3.600376,-0.357175,0.163296,0.072167,0.020998,-0.004237,-0.000174,-0.000113,-0.000077,0.000296,-0.256462,0.080725,0.032794,0.004768,0.000788,0.074253,0.003473,0.001739,1,10,4.151515,4,3.945076,3.26528,-0.69227,-0.335095,0.022032,0.001771,0.000081,-0.000535,-0.000007,0,0,0,-0.023722,0.107697,0.010907,0.000028,0.000003,0.007637,0.000167,0.000037,0,11,3.758755,4,3.863448,3.264807,-0.692743,-0.335568,-0.000473,0.001794,0.00178,0.000896,-0.000015,-0,0,0,-0,0.000883,0.011817,0.000129,0.000003,0.000001,0.000091,0.000033,0.000009,0,11,3.169455,3,4.290924,NotSpot
3,3.905287,0.194414,0.094431,0.085819,0.142949,-0.201542,-1.39745,6.442331,16.204931,0.203026,0.381311,0.07347,0.042818,0.020546,0.330507,0.068147,0.035096,1,7,3.142857,3,3.476191,3.621364,-0.283923,0.174186,0.078236,0.009377,-0.007225,-0.000832,0.000331,0.000025,0.00002,-0.261799,0.07531,0.036409,0.003414,0.000791,0.075512,0.00336,0.001652,1,10,4,4,3.9375,3.267013,-0.638274,-0.354352,0.022206,0.001816,0.000267,-0.000586,-0.000006,0,0,0,-0.02429,0.109843,0.011323,0.000025,0.000003,0.007855,0.000163,0.000041,0,11,3.677043,3,4.133573,3.265723,-0.639564,-0.355641,-0.00129,0.001809,0.001728,0.000925,-0.000014,-0,0,-0,-0,0.000845,0.012176,0.000138,0.000002,0.000001,0.000098,0.000034,0.000008,0,11,3.160281,3,4.219976,NotSpot
3,3.854245,0.457935,0.404747,0.052537,-0.015526,0.208187,-0.383791,-2.958563,-6.905735,-0.000651,0.162066,0.105832,0.03604,0.027268,0.324834,0.063876,0.036235,1,6,3.571429,3,2.619048,3.570508,-0.283736,0.178625,0.048063,0.007737,-0.007515,-0.001144,0.000619,-0.000024,-0.000511,-0.218951,0.131378,0.04313,0.003333,0.000324,0.076805,0.003126,0.001636,1,9,4.090909,4,4.522727,3.266204,-0.58804,-0.304304,0.022273,0.000984,0.000368,-0.000608,-0.000003,0,0,0,-0.023626,0.112708,0.011878,0.000021,0.000002,0.008113,0.00016,0.000052,0,11,3.645914,3,4.198352,3.268039,-0.586206,-0.30247,0.001834,0.001823,0.001666,0.00092,-0.000014,-0,0,-0,-0,0.000763,0.012607,0.000148,0.000002,0.000001,0.000105,0.000034,0.000007,0,15,3.137075,3,4.223101,NotSpot
4,3.777557,0.594439,0.309808,0.249313,-0.071151,0.132287,0.433945,-4.505321,13.634749,-0.533945,0.306944,0.132751,0.045209,0.028234,0.31797,0.05966,0.037745,1,9,4.428571,4,7.952381,3.482493,-0.295064,0.171981,0.018366,0.003587,-0.006196,-0.000791,0.000185,0.000297,-0.000358,-0.157202,0.167752,0.048486,0.003274,0.000322,0.078004,0.002865,0.001688,1,9,3.787879,3,3.797348,3.264022,-0.513535,-0.218471,0.022202,0.000683,0.000397,-0.000582,0.000001,0,0,0,-0.021916,0.115971,0.012517,0.000018,0.000003,0.008395,0.000161,0.000068,0,10,3.51751,3,3.719419,3.271538,-0.506019,-0.210955,0.007516,0.001835,0.001602,0.00087,-0.000012,-0,0,-0,-0,0.000638,0.01309,0.00016,0.000002,0.000001,0.000113,0.000035,0.000006,0,16,3.159741,3,4.347039,NotSpot
4,3.945282,0.392323,0.168487,0.088219,0.21904,-0.018677,-0.41674,1.257173,-13.292622,-0.472591,0.287033,0.052953,0.048967,0.019628,0.336625,0.066901,0.033948,1,10,4.285714,4,7.571429,3.60138,-0.343902,0.166447,0.040875,0.021748,-0.003479,0.000545,-0.000608,-0.000188,0.000763,-0.22907,0.08826,0.034399,0.003171,0.00062,0.075515,0.003138,0.001671,1,10,3.878788,4,3.797348,3.294168,-0.651114,-0.307212,0.022348,0.00181,0.000203,-0.000546,-0.000002,0,-0,-0,-0.024361,0.107656,0.010904,0.000029,0.000002,0.007678,0.000168,0.000032,0,11,3.817121,4,3.728143,3.275805,-0.669477,-0.325575,-0.018363,0.001851,0.001555,0.000746,-0.000015,-0,0,0,-0,0.000451,0.012759,0.000152,0.000002,0.000001,0.000105,0.000034,0.000008,0,11,3.215866,3,4.28599,NotSpot
1,3.858742,0.549301,0.164972,0.012385,0.070126,0.249343,-0.728639,-3.71665,6.546762,0.396714,0.246851,0.060029,0.04164,0.026446,0.334068,0.06414,0.034636,1,6,3.428571,4,3.619048,3.639366,-0.219376,0.173172,0.072378,0.007851,-0.008036,-0.000238,0.000199,-0.000418,0.000473,-0.253402,0.071551,0.036274,0.002873,0.000502,0.076438,0.003046,0.001602,1,10,4,4,4.5625,3.295909,-0.562832,-0.343457,0.022453,0.001663,0.000602,-0.000607,-0.000002,0,0,0,-0.024719,0.109184,0.011205,0.000025,0.000002,0.007857,0.000164,0.000036,0,11,3.836576,4,4.168501,3.277123,-0.581619,-0.362243,-0.018786,0.001868,0.001481,0.000786,-0.000014,-0,0,0,-0,0.0004,0.013148,0.000161,0.000002,0.000001,0.000112,0.000034,0.000007,0,11,3.168915,3,4.218213,NotSpot
1,3.910746,0.567783,0.43642,0.036895,-0.253918,0.432309,1.297216,-7.841877,-5.319875,0.168257,0.326353,0.085245,0.045712,0.039798,0.330129,0.060748,0.035944,1,9,4,3,10.666667,3.621405,-0.289341,0.178919,0.069002,0.005471,-0.008808,-0.001024,0.000928,-0.000344,-0.000601,-0.24245,0.104905,0.04071,0.003216,0.000234,0.077511,0.002854,0.001603,1,9,4.151515,4,5.070076,3.29548,-0.615266,-0.325925,0.022506,0.000864,0.000716,-0.000627,-0.000001,0,0,0,-0.024086,0.111408,0.011638,0.00002,0.000002,0.008077,0.000162,0.000046,0,11,3.688716,3,4.129286,3.279774,-0.630972,-0.341631,-0.015706,0.001884,0.001392,0.0008,-0.000013,-0,0,-0,-0,0.000308,0.013582,0.000173,0.000002,0.000001,0.00012,0.000035,0.000006,0,15,3.178629,3,4.320666,NotSpot
4,3.827391,0.299617,0.173772,0.149107,0.071371,0.052347,0.326873,1.443533,-14.444809,-0.274953,0.201947,0.048619,0.04265,0.0178,0.337857,0.061518,0.03361,2,6,4.142857,4,1.47619,3.580941,-0.24645,0.166608,0.018996,0.005842,-0.002937,0.00108,-0.000548,-0.000403,0.000278,-0.191445,0.099506,0.03582,0.002094,0.000412,0.076661,0.00282,0.00151,0,10,3.787879,4,3.859848,3.322763,-0.504628,-0.258178,0.022687,0.00176,0.000047,-0.000501,0.000002,0,-0,-0,-0.024493,0.107832,0.010938,0.00003,0.000002,0.007731,0.000177,0.000028,0,11,3.731518,3,4.134667,3.288001,-0.53939,-0.29294,-0.034762,0.001906,0.001348,0.000543,-0.000014,-0,0,0,-0,-0.000015,0.013516,0.000171,0.000002,0.000001,0.000116,0.000034,0.000008,0,11,3.252563,3,4.27419,NotSpot
4,3.944425,0.551134,0.390787,0.230789,-0.067949,0.029427,0.018298,-2.168013,19.473661,-0.070442,0.225851,0.056039,0.042142,0.033467,0.336397,0.05932,0.03445,1,8,3.714286,3,4.571429,3.632561,-0.311864,0.171629,0.053429,0.010934,-0.006452,0.000074,-0.000007,-0.000235,0.00028,-0.235991,0.086995,0.036702,0.002299,0.000254,0.077305,0.00273,0.001475,1,10,4.181818,4,5.090909,3.324156,-0.620269,-0.308404,0.022747,0.001414,0.00038,-0.000563,0.000002,0,-0,-0,-0.024541,0.108795,0.011133,0.000025,0.000002,0.007871,0.000174,0.000031,0,11,3.719844,3,3.983706,3.289713,-0.654712,-0.342848,-0.034443,0.001925,0.001262,0.000584,-0.000014,-0,0,0,-0,-0.000079,0.013915,0.000181,0.000002,0.000001,0.000124,0.000035,0.000007,0,11,3.20993,3,4.216705,NotSpot
8,4.251597,0.717842,0.277657,0.145619,-0.136827,-0.029495,0.194664,2.898232,-19.205755,-1.141118,0.477995,0.083429,0.050863,0.042389,0.334299,0.056763,0.035752,1,8,4.857143,4,10.142858,3.648503,-0.603095,0.178127,0.075392,0.005617,-0.006313,-0.000967,0.00046,0.000105,0.000054,-0.259136,0.085738,0.039157,0.002693,0.000137,0.078229,0.002575,0.001496,1,9,4.181818,4,5.715909,3.323844,-0.927753,-0.324658,0.022794,0.000591,0.000481,-0.000578,0.000001,0,-0,-0,-0.023866,0.110415,0.011452,0.000021,0.000001,0.008053,0.000173,0.00004,0,10,3.692607,3,3.909047,3.292689,-0.958909,-0.355814,-0.031156,0.001943,0.001153,0.000611,-0.000013,-0,0,0,-0,-0.000179,0.014338,0.000193,0.000002,0.000001,0.000133,0.000035,0.000005,0,11,3.1932,3,4.225072,NotSpot
6,3.683614,0.240495,0.177443,0.059904,-0.064594,0.184124,-0.268331,-0.422096,18.525728,-0.122957,0.208026,0.050941,0.039431,0.014982,0.339016,0.056644,0.033878,0,6,3.714286,4,3.904762,3.545276,-0.138338,0.162597,0.027974,0.01121,-0.003263,0.001108,0.000007,-0.000324,-0.000493,-0.145833,0.103375,0.036162,0.001784,0.000191,0.077632,0.002578,0.00131,0,8,3.69697,4,3.030303,3.35088,-0.332734,-0.194396,0.023036,0.00146,0.000248,-0.000418,0.000005,0,-0,-0,-0.024248,0.108251,0.01102,0.000032,0.000001,0.0078,0.000191,0.000024,0,10,3.509728,3,3.680569,3.301091,-0.382522,-0.244184,-0.049788,0.001959,0.001175,0.000279,-0.000013,-0,0,0,-0,-0.000506,0.014013,0.000184,0.000002,0.000001,0.000124,0.000035,0.000007,0,11,3.259579,3,4.285174,NotSpot
3,3.940306,0.410331,0.264613,0.183915,-0.15292,-0.34716,1.320386,6.221137,-38.617062,-0.329634,0.443744,0.064934,0.04895,0.02924,0.338496,0.054844,0.034788,2,8,4.142857,4,4.809524,3.597481,-0.342825,0.166869,0.018534,0.012476,-0.004408,0,0.000169,0.000363,-0.000392,-0.197878,0.105051,0.036776,0.001929,0.000129,0.078079,0.002481,0.001316,0,9,3.757576,4,5.001894,3.351867,-0.588438,-0.245614,0.023081,0.000976,0.000137,-0.000475,0.000004,0,-0,-0,-0.02392,0.108748,0.01113,0.000027,0.000001,0.007907,0.00019,0.000027,0,10,3.618677,3,3.9009,3.303185,-0.63712,-0.294296,-0.048682,0.00198,0.001092,0.000307,-0.000013,-0,0,0,-0,-0.000581,0.014408,0.000195,0.000002,0.000001,0.000133,0.000036,0.000006,0,11,3.252024,3,4.29984,NotSpot
8,4.34721,0.771888,0.490012,0.361584,0.05527,-0.472134,-0.847152,4.597795,39.714012,-1.623483,0.319934,0.077755,0.064978,0.038973,0.338011,0.05294,0.03596,2,8,5.571429,6,6.619048,3.634998,-0.712212,0.174828,0.054488,0.012018,-0.002454,-0.000834,-0.000009,0.000779,0.000561,-0.241334,0.094888,0.038528,0.002108,0.000091,0.07894,0.002354,0.001356,0,9,4,4,5.375,3.351645,-0.995565,-0.283353,0.023139,0.000178,0.000167,-0.000485,0.000002,0,-0,-0,-0.023128,0.109857,0.011354,0.000024,0.000001,0.008055,0.00019,0.000035,0,10,3.661479,3,4.037299,3.306466,-1.040744,-0.328532,-0.045179,0.002,0.000987,0.000324,-0.000012,-0,0,0,-0,-0.000689,0.014808,0.000206,0.000001,0.000001,0.000141,0.000036,0.000005,0,11,3.25742,3,4.347846,NotSpot
0,3.528731,0.39613,0.175167,0.023076,-0.083707,0.168504,-0.278796,-9.719312,1.857485,0.197887,0.103352,0.052928,0.036672,0.01748,0.341397,0.053114,0.034809,0,7,4,5,6,3.512476,-0.016254,0.155821,0.058175,0.001891,-0.003539,0.000517,0.000507,0.00015,-0.000566,-0.099536,0.094617,0.035279,0.001985,0.000093,0.078444,0.002429,0.001144,0,8,3.545455,3,3.568182,3.37923,-0.149501,-0.133246,0.023389,0.001029,0.000529,-0.00032,0.000006,0,-0,-0,-0.023889,0.108987,0.011162,0.000035,0.000001,0.007892,0.00021,0.000021,0,10,3.560311,3,3.817637,3.314712,-0.214019,-0.197765,-0.064518,0.002009,0.001037,0.000035,-0.000011,-0,0,0,-0,-0.001007,0.014214,0.000189,0.000001,0.000001,0.000128,0.000036,0.000006,0,11,3.271991,3,4.220797,NotSpot
2,3.656957,0.448852,0.278346,0.107118,-0.14975,0.21741,0.862957,1.672885,-9.537569,0.277625,0.472595,0.087933,0.035968,0.026492,0.341532,0.051556,0.035755,0,6,2.714286,3,3.904762,3.547883,-0.109074,0.158395,0.027348,0.00599,-0.002823,-0.000013,0.000544,0.000409,-0.000711,-0.137037,0.103967,0.035521,0.001798,0.000107,0.078776,0.00234,0.00118,0,9,4.060606,4,5.371212,3.379905,-0.277052,-0.167979,0.023438,0.000742,0.000482,-0.00037,0.000005,0,-0,-0,-0.023178,0.10915,0.011209,0.000032,0.000001,0.00797,0.000211,0.000024,0,10,3.599222,3,4.162968,3.317153,-0.339804,-0.23073,-0.062752,0.002031,0.000966,0.000027,-0.000012,-0,0,0,-0,-0.001093,0.01459,0.0002,0.000001,0.000001,0.000136,0.000037,0.000006,0,11,3.270372,3,4.278371,NotSpot
6,3.960139,0.389171,0.343282,0.060143,0.021099,-0.393932,0.282349,2.208404,-17.866238,-0.792596,0.615228,0.10924,0.047367,0.03029,0.342204,0.050081,0.036778,0,9,4.571429,5,11.285714,3.587826,-0.372313,0.167108,0.01355,0.000682,0.000314,-0.000105,0.000044,0.00052,0.000145,-0.179976,0.10678,0.037488,0.001734,0.00013,0.079646,0.00225,0.001232,0,9,3.757576,4,5.251894,3.379838,-0.580301,-0.207988,0.02352,0.001112,0.000173,-0.000377,0.000003,0,-0,-0,-0.022235,0.109882,0.011364,0.00003,0.000001,0.00809,0.000214,0.000031,0,10,3.610895,3,4.074568,3.320705,-0.639434,-0.267121,-0.059133,0.002052,0.000874,0.000029,-0.000012,-0,0,0,-0,-0.001207,0.01496,0.00021,0.000001,0.000001,0.000144,0.000037,0.000005,0,11,3.287642,3,4.351883,NotSpot
7,3.500894,0.287277,0.227232,0.212907,-0.073404,-0.432706,0.555402,11.698958,-6.829666,-0.272952,0.28535,0.055892,0.035983,0.023443,0.345853,0.051205,0.036269,0,8,3.714286,3,9.238095,3.506515,0.005621,0.149141,0.070936,0.006833,-0.002814,-0.000348,0.000702,0.000602,-0.000028,-0.071372,0.090176,0.034314,0.002531,0.000099,0.079188,0.002364,0.001057,0,8,3.151515,3,3.695076,3.407706,-0.093187,-0.098809,0.023727,0.00075,0.000746,-0.000225,0.000005,0,-0,-0,-0.023724,0.11006,0.011371,0.00004,0.000001,0.008006,0.000231,0.000019,0,9,3.533074,3,3.656128,3.328406,-0.172488,-0.178109,-0.079301,0.002052,0.000923,0.000379,-0.000009,-0,0,0,-0,-0.001509,0.014098,0.000186,0.000001,0.000001,0.000126,0.000037,0.000006,0,11,3.32326,3,4.300954,NotSpot
1,3.302437,0.697507,0.200772,0.123325,-0.020662,0.533413,-1.717836,-12.270509,52.571335,0.774953,0.303362,0.082197,0.035052,0.026318,0.346365,0.049779,0.037279,0,7,2.714286,2,7.238095,3.51386,0.211424,0.148304,0.060771,0.007527,-0.001294,0.000217,0.000528,-0.000197,-0.000186,-0.080006,0.083846,0.03349,0.001876,0.000185,0.079467,0.002312,0.001105,0,9,3.818182,3,5.403409,3.408404,0.105968,-0.105456,0.023791,0.001269,0.000183,-0.000272,0.000004,0,-0,-0,-0.022705,0.110029,0.01138,0.000039,0.000001,0.008061,0.000236,0.000022,0,9,3.657588,3,3.944796,3.331152,0.028715,-0.182709,-0.077253,0.002076,0.000864,0.000392,-0.00001,-0,0,0,-0,-0.001603,0.014443,0.000196,0.000001,0.000001,0.000134,0.000038,0.000005,0,11,3.314625,3,4.389618,NotSpot
0,3.355648,0.355132,0.204478,0.165401,-0.069734,0.326604,0.122107,-5.616601,-31.250071,0.72501,0.582464,0.105344,0.044123,0.025422,0.347694,0.04853,0.03825,0,6,3.285714,3,5.904762,3.541162,0.185514,0.15627,0.044016,0.003256,0.001498,0.001022,0.000064,-0.000616,-0.00041,-0.108999,0.093299,0.035474,0.001503,0.000341,0.080391,0.002285,0.00115,0,9,3.30303,3,4.780303,3.408764,0.053116,-0.132398,0.023904,0.001921,0.000345,-0.000281,0.000003,0,-0,-0,-0.021639,0.110531,0.011491,0.000039,0.000001,0.008159,0.000242,0.000028,0,9,3.692607,3,4.026234,3.33493,-0.020718,-0.206232,-0.073834,0.002098,0.000786,0.00041,-0.000011,-0,0,0,-0,-0.001722,0.014776,0.000205,0.000001,0.000001,0.000142,0.000039,0.000004,0,13,3.349164,3,4.472511,NotSpot
5,3.520871,0.307481,0.186583,0.004221,-0.060497,-0.149912,0.169807,0.748034,-8.768561,-0.116678,0.385798,0.06189,0.038911,0.027297,0.3524,0.050799,0.037867,1,7,3.285714,3,4.238095,3.543477,0.022606,0.14503,0.055353,0.01063,-0.000888,-0.000924,0.000623,0.000659,0.000294,-0.079047,0.1073,0.034317,0.003162,0.000171,0.079985,0.002353,0.001056,0,9,3.606061,3,5.246212,3.43715,-0.083721,-0.106327,0.024037,0.000855,0.000821,-0.000144,0.000003,0,-0,-0,-0.024003,0.111486,0.011646,0.000046,0.000001,0.00814,0.000255,0.000018,0,9,3.692607,3,3.823109,3.341852,-0.179019,-0.201625,-0.095298,0.002089,0.000827,0.000735,-0.000008,-0,0,0,-0,-0.001997,0.013665,0.000175,0.000001,0.000001,0.00012,0.000038,0.000005,0,11,3.345926,3,4.324656,NotSpot
1,3.179645,0.499425,0.372825,0.002084,0.017065,-0.079484,-0.354468,3.151057,-28.167656,0.874334,0.310091,0.069356,0.04694,0.025066,0.35313,0.049463,0.038996,1,7,3.285714,3,4.904762,3.524231,0.344586,0.140095,0.058199,0.019391,0.000592,0.000321,0.000025,-0.000424,0.000499,-0.062505,0.081788,0.032365,0.002105,0.000374,0.080251,0.002369,0.001098,0,7,2.818182,2,2.903409,3.438318,0.258673,-0.085913,0.024125,0.001551,0.000251,-0.000193,0.000003,0,-0,0,-0.022825,0.111377,0.011637,0.000047,0.000001,0.008177,0.000265,0.00002,0,9,3.649806,3,3.67376,3.344855,0.16521,-0.179376,-0.093463,0.002113,0.00078,0.000764,-0.000009,-0,0,0,-0,-0.002097,0.01397,0.000183,0.000002,0.000001,0.000127,0.000039,0.000005,0,13,3.347544,3,4.465541,NotSpot
2,3.66085,0.298192,0.252372,0.122524,0.058234,0.132198,-0.347762,-7.921544,12.752225,-0.076705,0.272595,0.062205,0.041408,0.030131,0.36027,0.051478,0.039046,2,7,4.285714,5,3.904762,3.611295,-0.049556,0.142806,0.034917,0.00571,0.001708,-0.000779,0.00023,0.0003,-0.000001,-0.1136,0.119464,0.034597,0.003509,0.000353,0.080935,0.002361,0.001113,1,7,3.69697,3,2.905303,3.466988,-0.193862,-0.144306,0.024317,0.001262,0.000764,-0.000076,0.000001,0,0,0,-0.024815,0.113218,0.011979,0.000052,0.000001,0.008286,0.00028,0.000017,0,11,3.727627,3,3.933335,3.354395,-0.306455,-0.2569,-0.112593,0.002118,0.001086,0.000747,-0.000006,-0,0,0,-0,-0.002457,0.012927,0.000157,0.000002,0.000001,0.000109,0.000039,0.000005,0,13,3.404209,3,4.472056,NotSpot
7,3.470782,0.285877,0.219672,0.00304,0.047893,-0.384322,0.814554,9.674549,1.436637,0.063164,0.458387,0.077466,0.043635,0.022925,0.361206,0.050283,0.040304,1,7,2.857143,2,4.476191,3.576786,0.106005,0.135096,0.040695,0.008676,0.002228,0.000184,-0.000395,0.000179,0.000353,-0.085726,0.096006,0.032356,0.002353,0.000656,0.081207,0.002462,0.001142,1,7,3.363636,3,3.176136,3.4692,-0.001581,-0.107586,0.024431,0.00156,0.000815,-0.000133,0.000002,0,0,0,-0.023687,0.113092,0.011963,0.000055,0.000002,0.008311,0.000296,0.000019,0,9,3.758755,3,3.715011,3.357609,-0.113173,-0.219178,-0.111592,0.002142,0.001128,0.00071,-0.000007,-0,0,0,-0,-0.00256,0.013186,0.000163,0.000002,0.000001,0.000115,0.00004,0.000005,0,13,3.409066,3,4.580955,NotSpot
6,3.738382,0.347936,0.216913,0.082827,0.127118,0.004199,0.211993,5.741656,-7.156352,-0.048196,0.116629,0.066164,0.039356,0.036352,0.368249,0.052479,0.03954,1,6,3.571429,4,2.952381,3.676149,-0.062233,0.140515,0.034503,0.033574,0.003697,0.000121,-0.000429,-0.00027,-0.000275,-0.139586,0.111449,0.03465,0.003154,0.000644,0.082071,0.002346,0.001194,1,8,3.848485,4,3.195076,3.496656,-0.241726,-0.179493,0.024537,0.002061,0.000525,-0.000016,-0,-0,0,0,-0.026072,0.115119,0.012347,0.000058,0.000002,0.008436,0.000308,0.000016,0,11,3.731518,3,3.986229,3.365932,-0.372451,-0.310217,-0.130725,0.00214,0.001419,0.000678,-0.000004,-0,0,0,-0,-0.002881,0.011922,0.000133,0.000002,0.000001,0.000095,0.00004,0.000005,0,13,3.421479,3,4.532303,NotSpot
4,3.7288,0.707351,0.214534,0.029145,0.002243,-0.220188,0.436454,-4.729107,-9.165726,-0.463672,0.034805,0.066352,0.04779,0.026721,0.369455,0.051521,0.040892,1,7,4.857143,6,5.142857,3.638907,-0.089893,0.132745,0.047008,0.024646,0.002524,0.000408,-0.000446,0.000626,-0.00027,-0.110383,0.093015,0.03272,0.002274,0.001021,0.082354,0.002536,0.001208,0,7,3.272727,3,3.579545,3.500311,-0.228489,-0.138596,0.024683,0.001926,0.001407,-0.000082,0.000001,-0,0,0,-0.025202,0.114973,0.012325,0.000062,0.000002,0.008452,0.00033,0.000018,0,9,3.797665,3,3.740151,3.369295,-0.359505,-0.269612,-0.131016,0.002164,0.001471,0.000648,-0.000006,-0,0,0,0,-0.002987,0.012131,0.000138,0.000002,0.000001,0.0001,0.000041,0.000005,0,13,3.439827,3,4.598564,NotSpot
3,3.548854,0.587761,0.245019,0.112329,0.155438,0.22171,-0.177747,-1.898719,-7.629071,0.720452,0.374794,0.098788,0.041401,0.031179,0.375219,0.052994,0.039354,1,6,3,3,2.666667,3.709381,0.160527,0.137323,0.039601,0.032175,0.003839,0.001175,-0.000923,-0.000691,0.000057,-0.129897,0.105466,0.035703,0.002159,0.00083,0.083339,0.002288,0.001262,0,7,3.666667,4,3.041667,3.524623,-0.024231,-0.184758,0.024638,0.003245,0.000314,0.000046,0,-0,0,0,-0.027569,0.117071,0.012726,0.000063,0.000002,0.008584,0.000336,0.000015,0,11,3.902724,4,3.869407,3.376043,-0.172812,-0.333339,-0.14858,0.002159,0.001716,0.000621,-0.000003,-0,-0,0,0,-0.003254,0.010715,0.000107,0.000002,0.000001,0.00008,0.000041,0.000005,0,13,3.448462,3,4.563892,NotSpot
1,3.48185,0.52916,0.306547,0.06129,0.016311,-0.013826,-0.075887,1.553999,20.365768,0.774417,0.419353,0.083098,0.041805,0.036017,0.376722,0.052311,0.04077,0,4,2.714286,3,2.571429,3.678628,0.196779,0.131183,0.057905,0.02862,0.001176,0.001255,-0.0004,0.000092,-0.00021,-0.101898,0.089797,0.03403,0.001655,0.001412,0.083629,0.00255,0.001267,0,7,3.545455,3,3.443182,3.529822,0.047972,-0.148807,0.024824,0.003502,0.001234,-0.000028,0.000001,-0,0,0,-0.027093,0.116874,0.012692,0.00007,0.000003,0.008595,0.000364,0.000018,0,9,3.735409,3,3.539093,3.379499,-0.102351,-0.299129,-0.150323,0.002182,0.001774,0.000597,-0.000005,-0,-0,0,0,-0.003359,0.010875,0.000111,0.000002,0.000001,0.000084,0.000042,0.000005,0,13,3.470588,3,4.62508,NotSpot
