@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spot,NotSpot}

@data
0,0.949789,0.398036,0.115223,0.040045,-0.000181,0.023653,0.223182,-5.495928,1.97645,0.322857,0.572905,0.334338,0.019435,0.21502,0.049472,0,2,1,1,1,1.18049,0.230701,0.096956,0.051128,0.006433,0.001854,0.001429,0.000282,-0.000055,-0.000163,0.039395,0.426289,0.160417,0.00188,0.100824,0.009808,0,4,1,1,1.25,1.492984,0.543195,0.312494,0.027082,0.013133,0.009486,0.000107,0.000018,-0,-0,-0,0.023435,0.217247,0.044384,0.000259,0.031723,0.001728,0,7,1.182979,1,2.124495,NotSpot
0,0.805903,0.275191,0.183804,0.035772,-0.031268,0.050148,-0.400107,-1.32389,11.62923,0.055615,0.431615,0.22185,0.017594,0.175507,0.040627,0,3,0.857143,0,1.47619,0.962919,0.157016,0.107426,0.043708,0.015414,-0.003757,0.000614,0.000382,-0.000038,-0.000112,0.048304,0.36073,0.121121,0.001401,0.086547,0.008097,0,3,0.787879,1,0.859848,1.312045,0.506142,0.349126,0.030774,0.012234,0.012055,-0.000283,0.000011,-0,-0,-0,0.030595,0.198017,0.037373,0.000233,0.028573,0.00165,0,7,0.940426,0,1.594726,NotSpot
3,0.6743,0.221726,0.128014,0.108472,-0.069304,-0.017962,-0.006426,3.434125,0.51793,-0.202184,0.300734,0.128576,0.013526,0.139718,0.033352,0,3,0.714286,0,1.238095,0.774564,0.100264,0.106864,0.035031,0.017478,-0.008533,-0.000401,0.000293,-0.000009,-0.000069,0.054356,0.290467,0.084298,0.001028,0.071715,0.00702,0,3,0.666667,0,0.979167,1.149203,0.474903,0.374639,0.034204,0.013437,0.011147,-0.000713,0.000002,0,-0,-0,0.036494,0.174312,0.029504,0.000233,0.024763,0.00175,0,7,0.753191,0,1.2978,NotSpot
1,0.551021,0.203842,0.070425,0.048256,-0.064064,-0.060211,0.21524,0.347762,-3.46932,-0.181673,0.21941,0.066747,0.010637,0.108094,0.027959,0,3,0.857143,1,1.142857,0.620924,0.069904,0.096486,0.02621,0.013738,-0.01055,-0.001021,0.000101,0.000144,-0.000026,0.056538,0.220219,0.052936,0.000814,0.057208,0.006627,0,3,0.454545,0,0.630682,1.00922,0.458199,0.388296,0.036636,0.014251,0.009806,-0.001129,-0.000007,0,0,-0,0.041082,0.14776,0.021739,0.000276,0.020658,0.002091,0,5,0.574468,0,0.809602,NotSpot
1,0.463024,0.215528,0.059639,0.044296,-0.034234,-0.041057,0.236171,-1.368085,-3.947842,-0.230871,0.224853,0.034693,0.009846,0.081119,0.024669,0,3,0.714286,0,1.238095,0.507659,0.044635,0.080591,0.01813,0.00761,-0.00919,-0.000872,-0.000101,0.000219,0.000041,0.054851,0.156013,0.029423,0.000827,0.043816,0.006995,0,3,0.454545,0,0.693182,0.894789,0.431766,0.38713,0.037731,0.014852,0.008229,-0.001479,-0.000015,0,0,-0,0.044354,0.120445,0.01491,0.000392,0.016605,0.002689,0,3,0.434043,0,0.545845,NotSpot
0,0.353597,0.129817,0.109339,0.014557,0.033897,0.061264,-0.144467,-1.057392,-1.703692,-0.035035,0.232476,0.020586,0.008776,0.059124,0.023594,0,1,0.428571,0,0.285714,0.43773,0.084133,0.063427,0.012252,0.002964,-0.005936,-0.000141,-0.000225,0.000033,0.000087,0.04821,0.104382,0.014412,0.001082,0.032177,0.008181,0,3,0.363636,0,0.488636,0.808261,0.454664,0.370531,0.037503,0.015373,0.006538,-0.00172,-0.00002,0,0,0,0.046338,0.095155,0.009599,0.000624,0.01289,0.003572,0,3,0.408511,0,0.524714,NotSpot
0,0.285074,0.280664,0.110307,0.023052,0.078004,0.025073,-0.305644,0.105479,8.396099,0.193409,0.094729,0.01377,0.009083,0.042213,0.024745,0,1,0.142857,0,0.142857,0.408118,0.123044,0.046244,0.011018,0.001817,-0.00345,0.000501,-0.000223,-0.000188,0.000071,0.033409,0.074367,0.006746,0.001395,0.022765,0.010159,0,2,0.30303,0,0.280303,0.749961,0.464887,0.341844,0.036241,0.015799,0.004883,-0.00183,-0.000023,0,0,0,0.047157,0.076027,0.006121,0.000979,0.009734,0.004735,0,3,0.387234,0,0.434879,NotSpot
5,2.423849,0.59049,0.22293,0.059722,0.104702,-0.07887,0.634773,10.397816,-57.509167,-0.427282,0.716534,0.581744,0.037337,0.374226,0.079306,0,5,1.857143,1,2.809524,2.283459,-0.14039,0.092052,0.047352,0.029007,0.005663,-0.000245,-0.000331,0.000064,0.000327,-0.110396,0.558712,0.253617,0.005986,0.129855,0.019009,0,5,2.515152,3,2.570076,2.220154,-0.203696,-0.063306,0.021378,0.020137,0.010887,0.000652,0.000014,-0.000001,-0,0,-0.012128,0.230162,0.048947,0.000471,0.033221,0.0026,0,10,2.276596,2,3.995817,NotSpot
2,2.10617,0.338366,0.126784,0.03579,0.120304,-0.098128,-0.100394,-0.891927,25.412714,-0.42936,0.938928,0.577058,0.035689,0.32508,0.071758,0,5,2.428571,2,3.619048,1.988127,-0.118043,0.080144,0.030539,0.028756,0.008723,0.000173,-0.000577,0.000177,0.000417,-0.078361,0.536931,0.235666,0.00449,0.124223,0.016032,0,5,2.060606,1,2.933712,2.019467,-0.086703,0.03134,0.021483,0.018952,0.005118,0.000633,0.000018,-0.000001,-0,0,-0.002588,0.234455,0.050885,0.000418,0.034312,0.002423,0,10,1.93617,2,3.342062,NotSpot
0,1.757354,0.14261,0.102384,0.083029,0.071535,0.178682,0.143587,-7.929968,-5.876315,-0.042802,0.933215,0.527875,0.035503,0.278696,0.062919,0,4,1.857143,2,1.809524,1.708398,-0.048956,0.071754,0.037968,0.023043,0.009178,0.000922,-0.00045,-0.00001,0.000119,-0.056829,0.506754,0.21124,0.003438,0.115711,0.013234,0,5,1.939394,1,2.621212,1.813596,0.056242,0.105198,0.023084,0.017462,0.000986,0.000508,0.000019,-0.000001,-0,0,0.006608,0.231941,0.050016,0.000363,0.034115,0.002229,0,10,1.66383,1,3.036079,NotSpot
2,1.481566,0.159747,0.144085,0.100174,0.073996,0.093759,-0.40052,6.121201,-1.09725,-0.084513,0.817182,0.439933,0.03314,0.235247,0.053641,0,3,1.142857,1,1.142857,1.442041,-0.039524,0.064542,0.059999,0.032789,0.00608,0.00123,-0.00009,-0.000138,-0.000068,-0.037332,0.46611,0.18128,0.002682,0.104717,0.010816,0,5,1.545455,1,1.755682,1.609757,0.128191,0.167715,0.025257,0.016273,0.006238,0.000271,0.000017,-0.000001,-0,0,0.015222,0.222772,0.046462,0.000307,0.032642,0.002026,0,7,1.395745,1,2.385452,NotSpot
1,1.188709,0.293042,0.234871,0.203658,0.002469,-0.055293,-0.432315,0.162813,23.460882,-0.145486,0.656518,0.329421,0.028381,0.194705,0.04462,0,3,1.285714,1,1.238095,1.186843,-0.001865,0.083777,0.055654,0.040801,0.000503,0.000802,0.000306,-0.000154,-0.000112,-0.012678,0.412223,0.146425,0.002055,0.091835,0.008874,0,3,1.090909,1,1.210227,1.415068,0.226359,0.228224,0.028161,0.014998,0.009908,-0.000062,0.000013,-0.000001,-0,-0,0.023071,0.207498,0.040718,0.000255,0.030048,0.001843,0,7,1.161702,1,2.084852,NotSpot
1,0.88211,0.303537,0.275168,0.08689,-0.066355,-0.011631,0.460534,-2.656147,-24.629179,-0.05852,0.430923,0.209277,0.021163,0.157242,0.03647,0,3,1.142857,1,1.142857,0.950222,0.068112,0.09899,0.045047,0.039898,-0.005129,-0.000041,0.000479,-0.000138,-0.000137,0.014045,0.344649,0.108692,0.001534,0.077793,0.007427,0,3,0.878788,1,1.047348,1.235176,0.353066,0.284954,0.031354,0.013414,0.012049,-0.000457,0.000007,-0,-0,-0,0.029988,0.187018,0.033557,0.000223,0.026606,0.001752,0,7,0.906383,0,1.478378,NotSpot
0,0.681699,0.252763,0.221218,0.042121,-0.044884,0.046941,0.111731,-0.935232,3.206023,-0.073667,0.196021,0.106872,0.01613,0.123342,0.029704,0,3,0.857143,1,1.142857,0.746779,0.06508,0.100195,0.034386,0.031894,-0.008436,-0.000793,0.0003,0.000056,-0.000097,0.033915,0.268424,0.07227,0.001053,0.063412,0.006491,0,3,0.636364,0,0.738636,1.075755,0.394056,0.328976,0.034014,0.013219,0.011496,-0.000866,0,0,0,-0,0.035737,0.162653,0.025896,0.000223,0.022657,0.001868,0,7,0.740426,0,1.278487,NotSpot
3,0.622467,0.301356,0.188637,0.006206,-0.01034,-0.163889,-0.063382,4.304054,1.594914,-0.496199,0.092275,0.046256,0.013666,0.093606,0.02473,0,3,0.857143,1,1.142857,0.590076,-0.032391,0.087894,0.024518,0.021547,-0.008566,-0.001019,-0.000042,0.000369,0.000041,0.04183,0.193409,0.042147,0.000753,0.049541,0.006154,0,3,0.515152,0,0.507576,0.940522,0.318055,0.350447,0.035516,0.013944,0.009323,-0.001234,-0.000007,0,0,-0,0.040137,0.136152,0.018634,0.000269,0.018554,0.002244,0,4,0.52766,0,0.711839,NotSpot
1,0.532692,0.198934,0.180253,0.069723,0.012252,-0.014611,-0.194694,-2.627834,6.20128,-0.44891,0.193899,0.022247,0.011185,0.068591,0.021788,0,3,1,1,1.333333,0.485344,-0.047348,0.068052,0.016667,0.012664,-0.006614,-0.000561,-0.000229,0.000366,0.000133,0.038721,0.130436,0.021433,0.000816,0.036965,0.006541,0,3,0.515152,0,0.632576,0.832628,0.299936,0.347284,0.035636,0.014528,0.007067,-0.001517,-0.000013,0,0,-0,0.043096,0.109732,0.012503,0.000391,0.014615,0.002889,0,4,0.455319,0,0.582397,NotSpot
0,0.387646,0.229046,0.150827,0.046965,-0.002607,0.098719,0.051433,0.926986,-3.434937,0.031255,0.142284,0.013918,0.00987,0.048674,0.020968,0,1,0.142857,0,0.142857,0.428343,0.040697,0.047447,0.012937,0.007406,-0.004562,0.000222,-0.000161,-0.000022,0.000048,0.027104,0.088932,0.009946,0.001001,0.026297,0.007712,0,3,0.515152,0,0.570076,0.753202,0.365556,0.324859,0.034508,0.015085,0.004929,-0.001685,-0.000018,0,0,0,0.044665,0.086441,0.007963,0.000619,0.011084,0.003822,0,3,0.387234,0,0.451973,NotSpot
1,2.85239,0.681308,0.200617,0.019759,0.047562,0.009711,-0.588439,-5.311095,29.577681,-0.862166,0.526206,0.496263,0.049285,0.388855,0.074719,1,5,3.428571,3,1.952381,2.486104,-0.366286,0.097089,0.076428,0.019598,0.003582,-0.00055,0.000225,0.000259,-0.000139,-0.153918,0.525263,0.23002,0.006269,0.12683,0.018938,0,10,2.969697,3,4.405303,2.329572,-0.522819,-0.156533,0.024732,0.02004,0.012808,0.00055,0.000006,-0.000001,0,0,-0.0175,0.22084,0.045204,0.000545,0.031625,0.002955,0,10,2.382979,2,3.938171,NotSpot
4,2.609002,0.567824,0.395953,0.057435,0.05599,-0.024091,0.485415,-1.037522,-40.312443,-1.021212,0.686377,0.508031,0.049674,0.340962,0.069802,1,5,3.142857,3,1.809524,2.222441,-0.386562,0.087197,0.063591,0.011234,0.007196,-0.000454,-0.000241,0.000329,0.000066,-0.139555,0.513075,0.219664,0.005058,0.122413,0.016434,0,6,2.666667,3,2.666667,2.130114,-0.478888,-0.092327,0.022348,0.021355,0.008166,0.000585,0.000009,-0.000001,-0,0,-0.009159,0.228453,0.048421,0.000495,0.03335,0.002795,0,10,2.106383,2,3.3006,NotSpot
3,2.288185,0.487494,0.301321,0.083027,0.062233,-0.010305,-0.512987,3.69174,30.312849,-0.705789,0.704284,0.483543,0.050846,0.295115,0.063037,0,4,2.285714,3,2.571429,1.954073,-0.334112,0.08101,0.053574,0.006454,0.009518,0.000156,-0.000574,-0.000068,0.000078,-0.12813,0.498108,0.205786,0.004158,0.115588,0.013892,0,7,2.363636,2,2.551136,1.921683,-0.366502,-0.03239,0.022747,0.020717,0.002602,0.000524,0.000012,-0.000001,-0,0,-0.000572,0.2298,0.049125,0.00044,0.033849,0.002587,0,10,1.851064,2,3.076014,NotSpot
3,2.000535,0.383437,0.200773,0.130982,0.057573,0.009083,0.066213,-0.559295,-0.140505,-0.715192,0.724548,0.437889,0.048713,0.251624,0.055075,1,3,2.285714,2,0.571429,1.677434,-0.323101,0.076464,0.056565,0.024023,0.008615,0.000486,-0.000464,-0.000225,0.000037,-0.109005,0.475525,0.186763,0.003593,0.106405,0.011568,0,7,2.151515,2,2.382576,1.711345,-0.28919,0.033911,0.024429,0.019284,0.00286,0.000354,0.000014,-0.000001,-0,0,0.008005,0.224648,0.047175,0.000377,0.033057,0.002343,0,7,1.595745,1,2.652119,NotSpot
2,1.603671,0.324857,0.179744,0.01224,-0.002235,-0.104041,0.712428,0.539052,-30.327503,-0.492362,0.766167,0.375497,0.041907,0.210565,0.046595,1,3,1.857143,2,0.47619,1.392532,-0.21114,0.070866,0.058339,0.055909,0.00448,0.000274,0.000009,-0.000078,0.000003,-0.073296,0.438382,0.160504,0.003216,0.09512,0.009584,0,7,1.575758,1,1.939394,1.506403,-0.097268,0.113872,0.026658,0.017641,0.007286,0.000083,0.000013,-0.000001,-0,0,0.016303,0.213187,0.042808,0.000309,0.031055,0.002085,0,7,1.297872,1,2.269867,NotSpot
2,1.133079,0.324323,0.287123,0.04814,-0.046546,0.021044,-0.19887,-0.379549,19.689632,-0.08534,0.601945,0.274817,0.029518,0.172108,0.038304,0,2,1.142857,1,0.809524,1.113047,-0.020032,0.085485,0.062595,0.049471,-0.000911,-0.000116,0.000396,-0.000015,-0.000035,-0.026581,0.381012,0.126623,0.002635,0.082206,0.00795,0,3,1.181818,1,1.090909,1.313086,0.180007,0.200039,0.029374,0.015589,0.010208,-0.000261,0.000011,-0,-0,-0,0.023993,0.195989,0.036595,0.000241,0.028053,0.00186,0,7,1.068085,1,1.790216,NotSpot
1,0.787564,0.356264,0.261836,0.055269,-0.023334,0.107751,-0.112319,-0.863027,-1.239314,0.039159,0.306568,0.155282,0.019647,0.13668,0.030871,0,2,0.857143,1,0.47619,0.863268,0.075704,0.100269,0.049614,0.036575,-0.005143,-0.000377,0.000363,-0.000002,-0.00003,0.01408,0.305586,0.088798,0.001783,0.068346,0.006647,0,3,0.757576,0,0.876894,1.137863,0.350298,0.274594,0.031973,0.013143,0.011842,-0.000635,0.000007,0,-0,-0,0.030672,0.174089,0.029352,0.000204,0.024356,0.001765,0,7,0.825532,0,1.401055,NotSpot
1,0.626884,0.247497,0.17913,0.083913,0.019796,-0.082821,-0.355547,-0.219293,8.11294,-0.15228,0.096234,0.066718,0.014465,0.10489,0.024858,0,3,0.857143,1,1.142857,0.666196,0.039311,0.094681,0.035609,0.023939,-0.007015,-0.000443,0.000068,0.000187,0.00001,0.035133,0.22397,0.054049,0.001018,0.054395,0.005756,0,3,0.575758,0,0.626894,0.985394,0.358509,0.319198,0.033687,0.012732,0.010432,-0.00099,0.000002,0,-0,-0,0.035987,0.148996,0.021989,0.000206,0.020312,0.001907,0,5,0.6,0,0.864957,NotSpot
1,0.567901,0.212834,0.18537,0.012704,-0.00711,-0.097352,0.185577,2.589635,-7.891798,-0.3855,0.089489,0.025973,0.010888,0.077462,0.020639,0,1,0.714286,1,0.238095,0.530825,-0.037076,0.073624,0.023453,0.014303,-0.006831,-0.000266,-0.000104,0.000328,0.000032,0.035869,0.152351,0.028412,0.000746,0.041256,0.005461,0,3,0.515152,0,0.570076,0.859542,0.291642,0.328717,0.034057,0.013338,0.007663,-0.001282,-0.000004,0,-0,-0,0.039732,0.122633,0.015341,0.000256,0.016265,0.002311,0,4,0.459574,0,0.608402,NotSpot
0,0.462875,0.17827,0.069078,0.050896,-0.023906,0.060003,0.253256,-3.105823,-0.829043,-0.160088,0.139739,0.015422,0.007328,0.055018,0.018395,0,2,0.714286,1,0.571429,0.451527,-0.011348,0.048339,0.01521,0.008958,-0.005562,0.000129,-0.000033,0.00012,0.000003,0.024171,0.103104,0.013397,0.000791,0.029717,0.005884,0,2,0.515152,0,0.445076,0.762163,0.299288,0.310636,0.033023,0.013935,0.005069,-0.001479,-0.00001,0,-0,-0,0.041888,0.097476,0.010014,0.000379,0.0125,0.002977,0,4,0.412766,0,0.491289,NotSpot
5,3.080127,0.808138,0.462623,0.161761,-0.125555,-0.236194,0.256849,2.06639,1.159579,-1.432522,0.34264,0.44805,0.041836,0.399061,0.067418,1,6,3.571429,4,3.952381,2.614339,-0.465788,0.104748,0.070242,0.009804,0.001319,-0.000561,0.000506,0.000337,-0.00053,-0.165186,0.492341,0.207513,0.005299,0.123781,0.017844,0,10,3.121212,3,3.922348,2.411314,-0.668813,-0.203025,0.026549,0.020033,0.014492,0.000434,-0.000003,-0,0,0,-0.021008,0.211688,0.04164,0.000605,0.030016,0.003276,0,10,2.570213,3,3.946972,NotSpot
5,2.748183,0.77074,0.163345,0.035036,0.014078,-0.098167,-0.532888,2.607711,16.361683,-0.89905,0.589382,0.461057,0.034243,0.352778,0.064683,0,5,3.142857,4,3.809524,2.383919,-0.364264,0.093642,0.066192,0.006839,0.004382,-0.000694,-0.000017,0.000192,-0.000145,-0.166674,0.484222,0.200923,0.00456,0.120066,0.015984,0,6,2.666667,3,2.416667,2.214797,-0.533386,-0.169122,0.024695,0.021382,0.010528,0.000491,-0,-0.000001,0,0,-0.013841,0.221681,0.045703,0.000565,0.032237,0.003131,0,10,2.276596,2,3.47445,NotSpot
1,2.419221,0.521223,0.202839,0.025685,0.05121,0.127812,0.102468,-1.6077,-11.271448,-0.344069,0.600897,0.447183,0.033046,0.307765,0.059909,1,5,2.571429,3,1.952381,2.129045,-0.290177,0.081489,0.065721,0.017605,0.007587,-0.000588,-0.000534,-0.000175,0.0002,-0.164815,0.479545,0.194623,0.003916,0.114514,0.01388,0,7,2.454545,2,2.693182,2.00613,-0.413091,-0.122915,0.023216,0.022721,0.005425,0.000467,0.000004,-0.000001,0,0,-0.00592,0.226059,0.047609,0.000514,0.033318,0.002913,0,10,2.034043,2,3.169776,NotSpot
1,2.212556,0.339414,0.210391,0.074631,0.015832,0.172224,0.320308,-6.247799,-4.22656,-0.624436,0.631877,0.4194,0.039634,0.264559,0.053512,1,7,2.714286,2,4.238095,1.84635,-0.366206,0.075723,0.069977,0.002636,0.008542,-0.000568,-0.000528,-0.000223,0.000127,-0.148336,0.472031,0.185265,0.003832,0.106873,0.011816,0,7,2.393939,2,2.308712,1.792179,-0.420377,-0.054171,0.024182,0.021685,0.000013,0.000348,0.000008,-0.000001,0,0,0.002484,0.224232,0.047006,0.000449,0.033129,0.002633,0,7,1.774468,2,2.748063,NotSpot
2,1.873537,0.371111,0.273781,0.086079,-0.000087,-0.083562,0.036013,4.798245,6.629969,-0.730971,0.714632,0.385129,0.043567,0.223381,0.046054,1,3,1.857143,2,0.47619,1.539129,-0.334408,0.07662,0.063629,0.03381,0.006278,-0.000583,-0.00011,0.000074,-0.000067,-0.106439,0.451029,0.167995,0.003771,0.097072,0.009944,0,7,1.848485,2,2.070076,1.580361,-0.293177,0.041231,0.026,0.019775,0.004797,0.000136,0.000012,-0.000001,0,0,0.011021,0.216053,0.043897,0.000371,0.03168,0.002316,0,7,1.523404,1,2.541116,NotSpot
2,1.374911,0.334602,0.306048,0.176678,0.000997,-0.04696,-0.141879,-0.093157,2.746274,-0.463972,0.632172,0.310809,0.033375,0.18438,0.03825,0,2,1.571429,2,0.619048,1.227048,-0.147864,0.073426,0.068354,0.050665,0.001942,-0.000318,0.000222,0.000244,-0.000056,-0.045592,0.405348,0.139368,0.003061,0.085304,0.008271,0,5,1.484848,1,1.382576,1.377378,0.002467,0.15033,0.028281,0.017367,0.008304,-0.000146,0.000014,-0,-0,-0,0.019219,0.201783,0.038653,0.000286,0.029121,0.002001,0,7,1.204255,1,2.07776,NotSpot
1,0.901924,0.243497,0.198279,0.181052,0.049214,-0.009907,-0.194135,0.283094,-3.347317,-0.135834,0.455571,0.197145,0.020814,0.147893,0.030848,0,2,1,1,0.666667,0.942661,0.040737,0.09924,0.053328,0.034872,-0.002411,0.000205,0.000198,0.000056,0.000086,0.01104,0.333344,0.101806,0.002035,0.072092,0.006778,0,2,0.818182,1,0.715909,1.190331,0.288407,0.24767,0.030678,0.014521,0.010376,-0.000463,0.000014,0,-0,-0,0.026533,0.182206,0.031965,0.000206,0.025715,0.001754,0,7,0.944681,1,1.496927,NotSpot
0,0.575071,0.341567,0.153021,0.005602,0.024632,0.081903,0.189627,-1.197869,-3.371819,0.182943,0.213777,0.093632,0.013255,0.114529,0.024513,0,1,0.428571,0,0.285714,0.716694,0.141623,0.100634,0.037553,0.020795,-0.005322,0.000567,0.000019,-0.000173,0.00011,0.042286,0.247612,0.063855,0.001163,0.058261,0.005544,0,3,0.666667,0,0.666667,1.024669,0.449598,0.307975,0.032446,0.011429,0.011407,-0.000775,0.000011,0,-0,-0,0.032469,0.158645,0.024718,0.00018,0.021797,0.00168,0,5,0.655319,0,0.919149,NotSpot
1,0.495273,0.193734,0.082581,0.003434,-0.041506,-0.046393,0.194598,0.857877,1.932892,-0.107719,0.094478,0.034199,0.010146,0.08517,0.019686,0,1,0.571429,1,0.285714,0.561397,0.066124,0.080095,0.024572,0.011587,-0.006331,0.000497,-0.000013,-0.000117,0.00001,0.043937,0.168872,0.03428,0.000762,0.044802,0.004762,0,2,0.454545,0,0.380682,0.884818,0.389545,0.323421,0.03297,0.012003,0.008238,-0.001042,0.000006,0,-0,-0,0.036735,0.132866,0.017803,0.000185,0.01772,0.001858,0,4,0.510638,0,0.601382,NotSpot
1,0.491407,0.213761,0.168761,0.074292,-0.034185,-0.062195,-0.138915,0.423127,-6.987946,-0.308229,0.052108,0.016116,0.00598,0.060665,0.016616,0,2,0.714286,1,0.571429,0.469392,-0.022015,0.051047,0.016746,0.006858,-0.00563,0.00019,0.00012,0.00008,-0.000061,0.027444,0.113265,0.016336,0.000703,0.032654,0.004606,0,2,0.454545,0,0.380682,0.773234,0.281827,0.303842,0.032016,0.012502,0.005261,-0.001237,-0,0,-0,-0,0.039256,0.10706,0.01194,0.000238,0.013806,0.002278,0,4,0.425532,0,0.510456,NotSpot
3,2.942633,0.700106,0.277043,0.250074,-0.171259,-0.07434,0.72734,3.941981,-20.479382,-0.673138,0.340087,0.431104,0.032511,0.404873,0.059567,0,5,3,3,2.666667,2.684685,-0.257948,0.116093,0.046393,0.00108,-0.000388,-0.000276,0.000328,-0.000069,-0.000466,-0.163566,0.471764,0.193551,0.004352,0.121787,0.015972,0,10,2.939394,3,3.871212,2.463724,-0.478909,-0.220961,0.02686,0.020138,0.015985,0.000316,-0.000011,-0,0,0,-0.022707,0.204518,0.03891,0.000634,0.028706,0.003496,0,10,2.557447,3,3.700746,NotSpot
3,2.739471,0.830106,0.392546,0.103192,-0.039381,-0.092797,0.176119,-3.540357,16.751265,-0.540752,0.447249,0.444862,0.023861,0.360475,0.05854,2,5,3.142857,3,1.142857,2.479482,-0.259989,0.106005,0.044941,0.026269,0.001361,-0.000804,-0.000054,-0.000079,-0.000034,-0.177215,0.465984,0.189016,0.004052,0.118403,0.014765,0,5,2.787879,3,2.422348,2.270869,-0.468602,-0.208613,0.025741,0.021543,0.012307,0.000363,-0.000009,-0,0,0,-0.016505,0.215961,0.043438,0.000609,0.031263,0.00337,0,10,2.442553,2,3.478523,NotSpot
3,2.526461,0.719951,0.278471,0.022259,0.056716,-0.005546,0.061298,3.242213,-15.810281,-0.419221,0.572983,0.453898,0.027337,0.316626,0.055574,0,4,2.142857,3,2.142857,2.230676,-0.295785,0.090443,0.054587,0.033647,0.003977,-0.001389,-0.000347,0.000001,0.000385,-0.178677,0.469254,0.188139,0.003468,0.113673,0.013159,0,7,2.666667,3,2.729167,2.063487,-0.462975,-0.167189,0.024616,0.022894,0.007439,0.000347,-0.000004,-0.000001,0,0,-0.00916,0.222414,0.046133,0.000566,0.032768,0.00315,0,10,2.170213,2,3.201673,NotSpot
3,2.302548,0.485338,0.381223,0.23302,0.0402,0.059435,-0.107654,2.500926,8.44728,-0.63354,0.653158,0.452297,0.044645,0.274056,0.05079,1,5,2.285714,2,2.238095,1.937671,-0.364877,0.075617,0.065625,0.016144,0.005543,-0.001543,-0.000242,0.000024,0.00022,-0.157386,0.473509,0.186021,0.003399,0.107126,0.011436,0,7,2.515152,2,3.007576,1.848224,-0.454324,-0.089447,0.024274,0.023142,0.002099,0.000258,0.000003,-0.000001,0,0,-0.000967,0.222989,0.046498,0.000501,0.033044,0.002849,0,7,1.868085,2,2.790216,NotSpot
1,1.867813,0.362932,0.194115,0.093878,0.036009,0.077701,-0.335676,-5.891667,8.220061,-0.46317,0.76063,0.438832,0.042448,0.233082,0.044509,0,5,2.285714,2,2.571429,1.610509,-0.257304,0.067218,0.060571,0.022318,0.004835,-0.001015,0.000011,0.00012,-0.000163,-0.10547,0.463605,0.174968,0.003135,0.098421,0.009764,0,7,1.939394,2,2.433712,1.632555,-0.235257,0.022046,0.025877,0.021116,0.002884,0.000098,0.00001,-0,0,0,0.007645,0.21726,0.044357,0.000417,0.032045,0.002492,0,7,1.523404,1,2.310347,NotSpot
