@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spots,NotSpots}

@data
9,10.878904,0.719692,0.56428,0.330008,-0.310189,-0.13444,-0.455689,0.697311,52.321274,-0.953964,0.268548,0.124796,0.523598,0.219951,12,4.666667,10.799582,-0.079323,0.128192,0.057446,0.038439,0.003471,0.000959,0.000684,0.000299,-0.00064,0.109185,0.048426,0.00852,0.214188,0.03264,10.666667,13.416667,10.477308,-0.401596,-0.322273,0.119764,0.013991,0.004663,-0.00334,0.000002,-0.000001,-0,0,-0.110436,0.029111,0.000665,0.122824,0.002943,10.684825,12.060432,NotSpots
14,10.56426,0.719604,0.391496,0.0273,-0.13358,-0.166781,1.281951,4.586884,-53.812099,-1.1384,0.253539,0.11792,0.485768,0.221003,11.571428,18.952381,10.685843,0.121584,0.137014,0.052709,0.032106,0.003852,0.003124,0.000408,-0.000606,0.000029,0.157618,0.034186,0.011155,0.196993,0.031568,10.454545,11.318182,10.46317,-0.101089,-0.222673,0.114725,0.013684,0.001397,-0.002922,0.000008,-0.000001,-0,0,-0.102438,0.024732,0.000708,0.114829,0.002649,10.774319,12.651994,NotSpots
17,11.543112,1.031756,0.606986,0.151774,-0.033364,-0.434554,1.072429,9.966166,-55.134075,-1.486969,0.73253,0.181914,0.331014,0.289403,12.428572,16.952381,10.942101,-0.60101,0.154561,0.051413,0.045128,-0.007752,-0.002739,0.00073,0.000332,0.00005,-0.148276,0.04373,0.007846,0.100302,0.037173,11.333333,14.229167,10.363479,-1.179633,-0.578623,0.070112,0.016735,0.003107,0.001208,-0.000045,0,-0,-0,-0.089953,0.010876,0.001201,0.054038,0.003678,10.906615,12.639683,NotSpots
16,12.017388,1.660855,0.597569,0.123947,-0.090198,-0.715338,0.990134,17.262705,8.775864,-2.134476,0.819091,0.179031,0.362177,0.299283,12.571428,14.952381,11.018332,-0.999056,0.167852,0.098122,0.027009,0.003107,-0.003181,0.000586,-0.000328,-0.000334,-0.238966,0.038544,0.008558,0.121593,0.037294,11.606061,17.808712,10.31989,-1.697498,-0.698442,0.078354,0.012164,0.00301,0.001067,-0.000044,-0.000001,0,0,-0.093527,0.017238,0.001115,0.062385,0.004177,10.871595,13.776417,NotSpots
14,12.367937,1.958605,0.872809,0.396031,-0.136006,0.125279,-0.273956,-21.794577,28.158875,-3.227445,0.698065,0.18845,0.396073,0.295774,15.285714,4.571429,11.004848,-1.363089,0.164674,0.105932,0.00262,0.014252,-0.003114,0.000318,0.000163,-0.000888,-0.267986,0.032633,0.01417,0.145025,0.036953,12.666667,12.666667,10.261896,-2.106041,-0.742952,0.086136,0.007127,0.001394,0.000747,-0.000041,-0.000002,0,0,-0.094658,0.024744,0.001068,0.070857,0.00482,11,14.648438,NotSpots
13,11.899616,1.670285,0.266816,0.187336,-0.030053,0.351787,0.958432,3.8382,-22.2055,-2.124437,0.492277,0.264962,0.429199,0.281646,12.142858,11.809524,10.897862,-1.001754,0.145766,0.061697,0.00919,0.024124,-0.002385,-0.00062,0.000795,-0.000269,-0.216652,0.034634,0.016216,0.168812,0.036829,12.484848,14.820076,10.193939,-1.705677,-0.703923,0.093342,0.004061,0.00368,0.000242,-0.000036,-0.000002,0,0,-0.093723,0.032528,0.001061,0.078903,0.005623,10.949416,14.009151,NotSpots
9,10.726471,0.830004,0.410025,0.122199,0.161582,-0.213876,0.623274,-5.873004,-19.304316,0.542179,0.339445,0.124244,0.444672,0.279719,11,28,10.837831,0.11136,0.111438,0.045399,0.040913,0.025969,0.002565,-0.000832,-0.000976,-0.000356,-0.106952,0.035484,0.009317,0.188031,0.036988,10.181818,13.528409,10.176331,-0.55014,-0.6615,0.099126,0.005732,0.005362,-0.000383,-0.000021,-0.000002,0,0,-0.098756,0.038279,0.000835,0.085582,0.006302,10.859922,14.128739,NotSpots
16,11.147142,1.261056,0.53796,0.417472,0.349189,-0.076065,-0.936596,4.179957,-0.129324,-1.140569,0.320578,0.200323,0.458853,0.261942,11.857142,6.809524,10.746484,-0.400659,0.138727,0.040922,0.026428,0.028645,-0.001106,-0.001647,0.000488,0.000832,-0.124233,0.039179,0.014356,0.19095,0.037529,11.242424,15.501894,10.122038,-1.025105,-0.624446,0.099738,0.010925,0.00257,-0.000412,-0.00003,-0.000002,0,0,-0.091383,0.039616,0.001086,0.085997,0.006554,10.828794,13.845574,NotSpots
10,10.510479,0.694774,0.421098,0.055244,0.109402,-0.132961,0.049369,4.134945,50.680279,0.328921,0.20946,0.067408,0.473938,0.255977,10.428572,12.285714,10.718018,0.207539,0.139845,0.087872,0.004882,0.021649,0.00262,-0.000905,-0.000401,0.000652,-0.047091,0.040825,0.007612,0.20784,0.038932,10.393939,12.683712,10.10307,-0.407409,-0.614947,0.104548,0.013076,0.00404,-0.001252,-0.00002,-0.000001,0,0,-0.095512,0.044479,0.00095,0.091513,0.007338,10.945525,14.028271,NotSpots
13,10.807973,0.788511,0.614655,0.203245,0.382086,-0.019139,-2.141186,-11.826019,2.799752,-1.199921,0.186516,0.092786,0.4833,0.242016,12.714286,13.904762,10.625391,-0.182582,0.149216,0.089412,0.001307,0.02381,0.000561,-0.001707,-0.000302,0.000686,-0.06111,0.044238,0.009907,0.209464,0.039234,10.454545,12.755682,10.054237,-0.753736,-0.571154,0.105036,0.018248,0.001723,-0.001146,-0.000025,-0.000001,0,0,-0.08851,0.045179,0.001126,0.091714,0.007537,10.653696,12.578824,NotSpots
10,10.462815,0.783468,0.274155,0.088294,0.114484,0.184295,0.505629,1.960893,-84.493263,0.421019,0.204433,0.067313,0.497774,0.237114,10.142858,13.809524,10.67867,0.215855,0.168759,0.072875,0.02628,0.008962,0.002299,-0.000443,-0.000109,0.000734,-0.069604,0.050999,0.004554,0.22281,0.041806,10.454545,11.005682,10.037098,-0.425717,-0.641572,0.108704,0.020189,0.003375,-0.002133,-0.00002,-0.000001,0,0,-0.091891,0.048656,0.001055,0.095803,0.00836,10.856031,12.553411,NotSpots
18,10.66778,0.73276,0.277701,0.006547,0.041488,-0.185082,0.136728,12.700637,58.43491,-1.017009,0.123927,0.072421,0.500629,0.226339,11.857142,11.809524,10.582115,-0.085665,0.162458,0.077342,0.016133,0.010469,0.002382,-0.00071,-0.000777,-0.000405,-0.068984,0.053486,0.005523,0.222635,0.041663,10.181818,10.403409,9.997386,-0.670394,-0.584729,0.108999,0.024634,0.001442,-0.001864,-0.00002,-0,0,0,-0.085807,0.04868,0.001162,0.095782,0.00847,10.789884,12.690054,NotSpots
7,10.307023,1.314741,0.445786,0.204262,-0.064829,0.41638,0.464079,-5.762152,47.290901,1.964789,0.28937,0.102072,0.512446,0.22618,9,5.333333,10.706894,0.399871,0.196124,0.029637,0.01224,-0.006592,0.001776,0.000413,-0.00045,-0.000255,-0.154248,0.06424,0.004614,0.23142,0.045173,10.515152,10.382576,9.984561,-0.322462,-0.722333,0.111489,0.026226,0.003077,-0.002911,-0.000019,0.000001,0,-0,-0.08834,0.050489,0.001134,0.098335,0.009254,10.871595,12.557667,NotSpots
13,10.535255,0.635956,0.470581,0.055751,-0.153024,-0.17047,1.973342,9.184553,-48.306858,0.221125,0.136889,0.089802,0.50842,0.217438,10.285714,16.904762,10.608487,0.073232,0.174807,0.023572,0.018575,-0.005565,0.003324,0.000425,-0.000884,-0.000546,-0.13266,0.064596,0.005017,0.229204,0.044325,10.333333,12.291667,9.957169,-0.578087,-0.651319,0.111552,0.029457,0.001622,-0.002465,-0.000014,0.000001,0,-0,-0.083717,0.049916,0.00118,0.098103,0.009237,10.809339,12.842412,NotSpots
6,10.635917,1.223791,0.554796,0.164457,-0.167512,0.537314,-0.195514,-0.371734,2.206788,1.943044,0.343757,0.154286,0.514377,0.222738,8.857142,7.142857,10.748599,0.112682,0.221047,0.047518,0.021021,-0.018983,0.000209,0.000941,-0.000626,-0.000596,-0.247544,0.075899,0.00423,0.232821,0.04848,10.969697,11.280303,9.949946,-0.68597,-0.798653,0.112942,0.030724,0.002853,-0.003476,-0.000015,0.000001,0,-0,-0.085071,0.050018,0.001181,0.099155,0.00991,10.774319,12.550431,NotSpots
13,11.391227,0.832658,0.439554,0.397898,0.032795,-0.240113,-1.375626,4.385379,-31.257399,-0.874314,0.34575,0.159572,0.501787,0.224226,11.714286,11.238095,10.748686,-0.642541,0.239294,0.073308,0.024594,-0.024857,-0.002082,0.000716,0.000317,0.000243,-0.288007,0.08161,0.003864,0.227064,0.051088,11.272727,13.829545,9.937686,-1.453541,-0.811,0.113271,0.033441,0.002444,-0.003746,-0.000008,0.000002,0,-0,-0.082274,0.047574,0.001202,0.09842,0.010252,10.879377,11.27055,NotSpots
16,11.530148,1.140689,0.971434,0.017983,-0.002355,-0.870761,-0.862419,2.533279,56.800491,-2.130106,0.339241,0.150973,0.476178,0.228144,13.142858,29.809525,10.69149,-0.838657,0.244001,0.057203,0.051818,-0.023864,-0.003171,0.000446,0.001541,0.000626,-0.249386,0.078281,0.006083,0.21516,0.052328,10.878788,14.422348,9.949431,-1.580716,-0.742059,0.112631,0.03424,0.001766,-0.003685,0.000004,0.000002,0,-0,-0.080157,0.043664,0.001229,0.096324,0.010269,10.793775,10.679961,NotSpots
13,10.719639,0.878549,0.58049,0.404217,0.08063,-0.035876,-1.9553,14.865212,87.608131,0.702276,0.281137,0.146504,0.455973,0.23554,8.857142,12.476191,10.608599,-0.11104,0.242316,0.071847,0.034714,-0.007889,-0.001221,-0.000167,0.000276,0.000524,-0.205183,0.077907,0.00939,0.204069,0.054742,11.151515,13.632576,9.960071,-0.759568,-0.648528,0.111271,0.034711,0.001853,-0.003988,0.000003,0.000001,0,0,-0.074706,0.039623,0.001319,0.093122,0.010295,10.782102,10.874209,NotSpots
6,10.915832,0.710445,0.529733,0.082856,-0.195985,-0.114894,0.824582,2.320983,-5.180262,-0.097856,0.275298,0.129154,0.442229,0.232093,10.857142,16.809525,10.613817,-0.302014,0.229813,0.095588,0.029699,-0.016941,-0.001823,0.000834,0.00133,-0.000421,-0.163924,0.066559,0.008227,0.19883,0.05167,10.878788,14.672348,9.985125,-0.930707,-0.628693,0.111139,0.033049,0.000828,-0.00331,0.000018,0.000001,-0,-0,-0.078918,0.038849,0.00132,0.093045,0.010021,10.758755,11.550948,NotSpots
14,10.579135,0.587874,0.513215,0.116457,0.056019,-0.056797,-0.834608,-2.857903,-2.091944,-0.191116,0.213187,0.094212,0.422004,0.237108,11.428572,13.952381,10.505775,-0.073359,0.206608,0.12399,0.018704,0.001115,-0.000214,-0.000308,0.000529,-0.000167,-0.101322,0.059452,0.011154,0.186486,0.052925,10.454545,9.443182,10.006779,-0.572356,-0.498997,0.109221,0.032722,0.003274,-0.00341,0.000016,0.000001,-0,0,-0.073225,0.034886,0.001528,0.08919,0.009951,10.490273,10.789944,NotSpots
6,10.603904,0.574355,0.536285,0.23451,-0.364269,0.526729,1.390426,-8.709559,-66.41835,0.27258,0.223358,0.088379,0.406147,0.233952,10.571428,15.619047,10.573174,-0.03073,0.201098,0.1249,0.016498,-0.005054,0.001103,0.001021,-0.000291,-0.001416,-0.092695,0.052703,0.011108,0.179995,0.048986,10.666667,10.541667,10.043108,-0.560796,-0.530066,0.108834,0.029785,0.000145,-0.002681,0.000029,0,-0,0,-0.078904,0.033619,0.001561,0.088723,0.009627,10.653696,10.719449,NotSpots
14,10.648128,0.73055,0.138183,0.134714,0.236528,0.028611,0.266746,1.126061,-40.936855,-0.727081,0.220984,0.100039,0.390025,0.235704,10.571428,9.952381,10.482974,-0.165154,0.171627,0.139141,0.008561,0.009085,0.001119,-0.000777,0.000273,-0.000031,-0.041048,0.045258,0.015506,0.167704,0.04907,10.909091,8.585227,10.076111,-0.572017,-0.406863,0.106361,0.028315,0.004215,-0.00262,0.000026,-0,-0,0,-0.073831,0.030069,0.00194,0.084372,0.009532,10.579766,11.775839,NotSpots
8,10.589876,0.880433,0.798248,0.307674,-0.17534,0.393955,0.556257,-5.456692,31.134022,0.225488,0.254865,0.131793,0.373353,0.232521,10.714286,10.571428,10.612377,0.022501,0.1695,0.117554,0.022873,0.009142,0.003607,-0.000124,-0.001561,-0.000505,-0.074818,0.045519,0.014611,0.160229,0.044733,10.69697,9.655303,10.119772,-0.470104,-0.492605,0.105677,0.024575,0.000893,-0.001889,0.000035,-0,-0,0,-0.080208,0.028292,0.002028,0.083487,0.00922,10.77821,12.743586,NotSpots
13,10.567377,0.694944,0.431963,0.185318,0.254779,-0.063539,0.205928,-1.973612,24.067497,-0.448298,0.241965,0.16687,0.362756,0.231354,11.285714,5.238095,10.554363,-0.013014,0.150556,0.116328,0.009453,0.011669,0.003069,-0.000713,-0.000765,0.000997,-0.024776,0.045934,0.017891,0.14869,0.044061,10.545455,7.255682,10.163812,-0.403565,-0.390552,0.102682,0.021734,0.004419,-0.001716,0.00003,-0.000001,-0,0,-0.076529,0.025281,0.002597,0.078785,0.009158,10.618677,12.354025,NotSpots
11,10.761471,0.924091,0.755742,0.189113,0.298469,-0.081609,-0.610706,11.188725,20.149664,0.357462,0.398579,0.184227,0.346298,0.228187,10,7.333333,10.734228,-0.027243,0.148569,0.075909,0.038119,0.019798,0.00399,-0.00162,-0.001283,0.001424,-0.11078,0.047951,0.015354,0.140515,0.039829,10.69697,9.530303,10.210128,-0.551343,-0.5241,0.101636,0.017791,0.001173,-0.001031,0.000034,-0.000001,-0,0,-0.082672,0.023036,0.002753,0.0775,0.008898,10.712062,11.862081,NotSpots
10,10.454773,1.102837,0.70021,0.235657,-0.121852,-0.01391,0.010069,9.292787,-6.805427,0.638284,0.376429,0.187554,0.339853,0.225242,10,3.666667,10.703905,0.249132,0.142012,0.06913,0.026878,0.008157,0.003995,0.000586,-0.001518,0.001108,-0.046003,0.053891,0.016918,0.129894,0.038981,10.242424,8.251894,10.26304,-0.191733,-0.440866,0.098121,0.013726,0.003691,-0.000788,0.000027,-0.000001,-0,-0,-0.080703,0.020524,0.00346,0.072609,0.008885,10.949416,12.384151,NotSpots
11,11.271433,0.967999,0.748383,0.19308,0.283026,-0.138502,-1.012432,-7.772996,-7.902421,-0.412696,0.555027,0.257561,0.32435,0.222367,12.142858,6.142857,10.906017,-0.365416,0.147436,0.050613,0.020925,0.021605,0.001809,-0.001501,-0.000039,0.001635,-0.177123,0.049253,0.015506,0.121442,0.035213,11.090909,8.335227,10.30745,-0.963983,-0.598567,0.09664,0.010335,0.0006,-0.000191,0.000027,-0.000001,-0,0,-0.085704,0.017958,0.003697,0.070998,0.008683,10.996109,11.886703,NotSpots
7,10.818289,0.754102,0.497571,0.24931,-0.330529,0.421863,-0.139077,-10.864341,-0.460477,0.505841,0.504616,0.213312,0.319835,0.218214,11.142858,15.142858,10.896711,0.078423,0.1395,0.062991,0.025066,0.003105,0.002303,0.002096,-0.000691,-0.000608,-0.101575,0.05396,0.016016,0.111692,0.034604,11.121212,8.797348,10.365605,-0.452683,-0.531106,0.092608,0.005988,0.001211,0.000092,0.000019,-0.000001,-0,-0,-0.085409,0.015837,0.004422,0.066109,0.008676,11.105059,12.141263,NotSpots
13,11.57929,1.224844,0.543527,0.46331,-0.2307,-0.014547,0.343366,-3.220239,-10.936271,-1.305062,0.428597,0.249619,0.301976,0.210522,12.428572,7.952381,11.078854,-0.500437,0.138226,0.098794,0.06898,0.001528,-0.000754,0.002196,0.00089,-0.002297,-0.16804,0.043597,0.014885,0.094676,0.03119,11.575758,13.314394,10.464836,-1.114454,-0.614017,0.086137,0.005357,0.001916,0.000872,0.000008,-0.000001,-0,-0,-0.089578,0.011403,0.005348,0.059628,0.008419,11.342412,12.468233,NotSpots
12,11.84269,1.071736,0.584194,0.381913,0.02758,-0.035918,0.021409,-5.609063,27.489676,-1.274017,0.276352,0.204535,0.286499,0.203107,12.857142,21.142857,11.19718,-0.645511,0.150559,0.118116,0.069893,0.004434,-0.002516,0.000631,0.001225,-0.001667,-0.198782,0.031413,0.013214,0.079607,0.02863,11.939394,11.121212,10.552181,-1.290509,-0.644999,0.078663,0.012657,0.000835,0.001516,-0.000003,-0.000001,0,-0,-0.092156,0.007634,0.006022,0.053529,0.007976,11.319066,11.874362,NotSpots
16,11.580232,0.634981,0.362171,0.154707,0.249311,-0.416521,-0.105741,24.339474,-12.075079,-0.427517,0.225459,0.116196,0.27444,0.197842,11,17.333334,11.225081,-0.35515,0.148326,0.08799,0.075019,0.00976,-0.002178,-0.001463,0.000354,0.000658,-0.161297,0.026832,0.012097,0.067168,0.026817,11.121212,14.734848,10.62284,-0.957392,-0.602242,0.070372,0.01868,0.003594,0.001991,-0.000012,-0.000001,0,0,-0.092646,0.007007,0.004214,0.04811,0.007259,11.229572,11.974435,NotSpots
10,11.129424,0.779011,0.536672,0.117722,0.339489,0.028538,-0.259439,-6.802846,-16.323887,0.36006,0.217784,0.169725,0.266865,0.196201,11.428572,19.952381,11.187515,0.058091,0.129225,0.088126,0.0391,0.014508,-0.000779,-0.002717,-0.000137,0.002043,-0.0802,0.033774,0.010849,0.057677,0.025972,10.969697,10.780303,10.672575,-0.456849,-0.51494,0.061572,0.022957,0.006214,0.002266,-0.000018,-0.000001,0,0,-0.090744,0.007451,0.002147,0.043528,0.006291,11.151751,12.121413,NotSpots
4,10.781368,1.100209,0.58058,0.496557,0.331483,0.314632,0.36585,-18.796579,10.220852,1.016185,0.411429,0.17888,0.26361,0.196796,10.714286,14.571428,11.140931,0.359563,0.118815,0.08936,0.005502,0.015403,0.000587,-0.002335,-0.000073,0.001333,-0.023952,0.045682,0.00997,0.050962,0.026383,10.787879,11.609848,10.700136,-0.081232,-0.440795,0.052925,0.025279,0.008359,0.002317,-0.000021,-0.000001,0,0,-0.086564,0.007774,0.000991,0.039774,0.005209,11.326848,13.525565,NotSpots
12,10.843679,0.924777,0.431481,0.116714,0.216546,-0.319447,-0.22098,15.387827,9.685303,0.610009,0.674023,0.16923,0.262925,0.196703,10,15,11.123203,0.279524,0.1231,0.052153,0.027492,0.010854,0.000991,-0.000668,-0.000343,-0.000062,-0.043454,0.055427,0.010076,0.04657,0.027637,10.727273,9.267045,10.70674,-0.136939,-0.416463,0.045549,0.025376,0.009499,0.002134,-0.000023,-0.000001,0,0,-0.080424,0.007946,0.000586,0.036732,0.004194,11.451362,12.725164,NotSpots
10,11.164502,0.86968,0.846031,0.427627,0.033158,0.19654,-0.363701,3.539178,25.797676,0.403978,0.697151,0.201469,0.26249,0.194047,10.428572,4.619048,11.122291,-0.042212,0.135838,0.048782,0.037405,0.002491,-0.000266,0.000838,-0.00058,-0.000492,-0.124461,0.059962,0.009952,0.044106,0.028802,11.242424,9.064394,10.694593,-0.469909,-0.427697,0.040542,0.023364,0.008766,0.001729,-0.000022,-0,0,0,-0.072671,0.007934,0.000612,0.034275,0.003388,11.303502,12.680964,NotSpots
3,9.945167,0.706036,0.316433,0.26065,-0.119355,0.940253,0.351454,-30.039278,11.827016,0.650253,0.356167,0.086612,0.270526,0.148921,10.285714,22.904762,9.848866,-0.0963,0.062278,0.016152,0.002075,-0.005312,-0.001204,-0.000143,-0.000517,-0.001101,-0.076354,0.078331,0.002029,0.081342,0.011989,10.787879,11.734848,9.827006,-0.11816,-0.02186,0.023604,0.008517,0.003923,-0.001057,-0.00002,0.000002,0,-0,-0.01901,0.05532,0.000091,0.061897,0.000842,9.836576,11.223188,NotSpots
9,9.511021,0.891137,0.368502,0.122621,0.030175,0.115118,-0.107411,7.812566,-21.622427,1.137018,0.253927,0.077825,0.273076,0.144808,8.142858,18.142857,9.752405,0.241385,0.071175,0.05634,0.00211,-0.006965,-0.000015,-0.000025,-0.000654,-0.001013,-0.016945,0.069476,0.002352,0.082401,0.012496,9.69697,11.030303,9.830328,0.319307,0.077923,0.023084,0.011204,0.00327,-0.001327,-0.000003,0.000002,0,-0,-0.015149,0.055894,0.000134,0.062053,0.000924,9.645914,10.737415,NotSpots
15,9.471195,0.498295,0.41308,0.016445,0.068747,-0.487069,-1.358311,11.903175,29.557261,0.10166,0.140596,0.088945,0.27647,0.142399,9.428572,12.952381,9.679763,0.208568,0.08603,0.064161,0.005902,-0.009086,0.000861,-0.000283,-0.000139,0.000329,0.027771,0.053096,0.003328,0.083104,0.013479,9.030303,10.592803,9.844563,0.373367,0.1648,0.023409,0.013623,0.002447,-0.001441,0.000017,0.000002,-0,-0,-0.012233,0.055704,0.00018,0.061995,0.00096,9.81323,11.18373,NotSpots
14,9.618912,0.509619,0.074384,0.000677,-0.064559,-0.351353,0.708898,0.346402,-6.595798,-0.435912,0.166279,0.059076,0.281033,0.148056,10.285714,9.904762,9.645165,0.026254,0.075022,0.039064,0.006,-0.010982,0.001145,-0.000367,0.000257,0.000788,0.041958,0.042834,0.004101,0.083861,0.015088,9.454545,8.755682,9.872004,0.253092,0.226838,0.024539,0.014969,0.001477,-0.00138,0.000038,0.000002,-0,-0,-0.011046,0.054964,0.000205,0.061756,0.000944,9.758755,11.629073,NotSpots
8,9.771937,0.396494,0.224936,0.19726,-0.152621,0.197863,1.103098,-4.874727,-24.26087,-0.368818,0.214474,0.076591,0.285825,0.159406,9.857142,5.142857,9.643228,-0.12871,0.055734,0.032738,0.023944,-0.010881,0.000977,-0.000117,0.000149,0.000102,0.04694,0.045724,0.00393,0.084913,0.017338,10,8.375,9.91435,0.142412,0.271122,0.026462,0.014763,0.000602,-0.001145,0.000056,0.000001,-0,-0,-0.0123,0.05381,0.000196,0.061345,0.000896,9.579766,11.346151,NotSpots
11,9.849036,0.898106,0.354085,0.16418,-0.056035,0.016299,0.078403,-11.279704,17.07876,-0.708202,0.337148,0.085258,0.289345,0.173221,10.142858,3.809524,9.660363,-0.188673,0.064463,0.052311,0.035222,-0.00708,0.000619,0.000143,0.000005,-0.00038,0.081552,0.060003,0.004583,0.086203,0.020124,10.424242,13.564394,9.970518,0.121482,0.310155,0.029192,0.012854,0.000108,-0.000759,0.000067,-0.000001,-0,-0,-0.016446,0.052184,0.000156,0.060747,0.00086,9.396887,10.826241,NotSpots
19,10.276634,0.905909,0.398253,0.162067,-0.317992,-0.532765,1.050929,26.493986,-68.827293,-1.466229,0.253493,0.133913,0.26504,0.148188,10.714286,23.571428,9.798992,-0.477642,0.059137,0.016618,0.004171,-0.009629,-0.001638,0.000567,-0.000113,-0.000576,-0.071584,0.072133,0.002811,0.08144,0.010827,9.909091,8.585227,9.78998,-0.486654,-0.009012,0.022158,0.009515,0.003256,-0.000572,-0.000033,0.000002,0,-0,-0.015899,0.055941,0.000109,0.062103,0.000884,9.712062,10.791768,NotSpots
11,9.808321,0.397878,0.268625,0.244044,-0.240822,-0.15897,0.440102,4.608341,71.913055,-0.373297,0.241396,0.091904,0.270127,0.145116,10,19.333334,9.703039,-0.105282,0.042164,0.039388,0.019843,-0.013654,-0.001782,0.000853,0.000528,-0.001068,-0.017067,0.068502,0.001601,0.082934,0.011136,9.424242,13.939394,9.789896,-0.018425,0.086857,0.020884,0.011975,0.002551,-0.000893,-0.000017,0.000002,0,-0,-0.011461,0.056839,0.000153,0.062205,0.000982,9.661479,11.341987,NotSpots
6,9.309175,0.981705,0.2785,0.161922,0.011226,0.446989,-0.500634,-28.501167,-7.917511,0.541283,0.198053,0.074589,0.276417,0.145982,10.285714,19.571428,9.607364,0.298189,0.076128,0.026082,0.001738,-0.013559,-0.000644,0.00038,0.000803,-0.000582,0.048308,0.056918,0.002077,0.084144,0.011971,9.666667,13.416667,9.80165,0.492476,0.194286,0.020271,0.014295,0.001825,-0.001082,0.000004,0.000002,0,-0,-0.007801,0.057065,0.0002,0.062131,0.001032,9.645914,10.237415,NotSpots
9,9.002755,0.942503,0.133942,0.016048,0.090774,-0.171017,-0.151651,8.465552,-36.184578,1.060398,0.190668,0.077725,0.283734,0.152814,8.285714,12.571428,9.534671,0.531916,0.084405,0.018784,0.006483,-0.009809,0.001299,-0.000366,0.000145,0.000296,0.096706,0.047823,0.003469,0.08538,0.013535,8.575758,9.689394,9.827561,0.824806,0.292891,0.020459,0.015716,0.001,-0.00111,0.000029,0.000002,-0,-0,-0.005743,0.056788,0.000229,0.061912,0.001023,9.610895,10.660506,NotSpots
11,9.019469,0.550474,0.326914,0.035991,0.097397,-0.193083,-0.460367,17.7584,41.729744,0.841397,0.22186,0.11906,0.290755,0.16277,8.142858,3.142857,9.493097,0.473628,0.087675,0.051458,0.008497,-0.003995,0.002875,-0.000744,-0.000812,0.000784,0.130636,0.04829,0.005096,0.086797,0.01587,8.909091,9.085227,9.869522,0.850053,0.376425,0.021623,0.015738,0.000198,-0.000975,0.000052,0.000001,-0,-0,-0.006084,0.056096,0.000224,0.061553,0.000966,9.466926,10.38269,NotSpots
8,9.167992,0.777686,0.637383,0.004134,0.211319,0.410947,-0.682561,-7.69523,-10.776855,-0.144437,0.322666,0.126234,0.29572,0.174785,9.857142,8.476191,9.47538,0.307388,0.112749,0.069492,0.000436,0.002161,0.003385,-0.000505,-0.000922,0.000538,0.181805,0.057872,0.007346,0.088279,0.018917,8.909091,11.210227,9.926531,0.758539,0.451151,0.02388,0.014153,0.000326,-0.000697,0.00007,-0,-0,-0,-0.009401,0.054882,0.000183,0.061024,0.0009,9.607004,11.145732,NotSpots
