@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_middle_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_middle_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_middle_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_middle_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_middle_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_middle_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_middle_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_middle_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Median_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Spot,Notspot}

@data
473,466.431702,4.933613,2.84282,0.501738,0.875079,-0.100148,-0.514882,1.415573,11.350977,-8.278172,16.942898,232.377731,5.91945,1.45736,111.981369,11.531467,4.870581,451,483,469.857147,473,149.476196,459.037292,-7.394409,1.534781,1.20652,0.427669,0.265037,-0.012664,-0.003709,0.000327,0.00054,-3.16897,12.250583,131.712723,1.718242,0.555968,73.444473,6.16651,2.247602,433,490,467.030304,468,284.842804,450.533447,-15.898254,-8.503845,0.623998,0.378833,0.131549,0.02499,-0.000015,-0.000023,0,0,-0.871282,7.137135,48.083107,0.346584,0.122776,33.837444,2.164081,0.779724,417,497,459.408569,462,665.765991,439.760529,-26.671173,-19.276764,-10.772919,0.24232,0.140542,0.077005,-0.000023,0.000002,-0,-0,0,-0.305858,3.18042,9.908595,0.057355,0.017808,8.533599,0.473253,0.135482,409,512,450.832611,443,1085.953491,Notspot
451,451.58728,2.174442,2.049888,1.250385,0.683566,0.188805,-0.045288,-2.556757,8.302178,-1.374938,18.719038,258.963806,3.499205,1.547236,111.840103,9.406154,4.642275,433,473,451.857147,451,183.476196,449.434692,-2.152588,1.193429,0.885227,0.783712,0.216516,0.001658,-0.003059,-0.000391,0.00019,-1.294944,12.506208,134.271133,1.128614,0.569001,72.174072,4.997792,2.198773,423,483,451.969696,451,348.842804,445.310242,-6.277039,-4.124451,0.546739,0.371452,0.366724,0.018324,0.000191,-0.000018,-0.000001,0,-0.551467,6.973734,45.985413,0.269369,0.118678,32.655151,1.829552,0.749496,415,496,449.774323,444,721.855103,437.29126,-14.296021,-12.143433,-8.018982,0.227842,0.135839,0.104903,-0.000332,0.000003,-0,-0,0,-0.258778,3.112905,9.498237,0.050785,0.016649,8.213253,0.42491,0.127389,409,511,445.735413,432,1044.595947,Notspot
433,436.608856,6.443582,1.24873,0.689725,0.26867,0.107224,0.486135,-0.165471,-17.781776,4.505127,15.23478,210.680801,1.370894,1.1761,105.331757,7.215583,4.088122,423,451,434.428558,433,81.952377,439.673798,3.064941,2.227922,0.825474,0.714227,0.125094,0.013602,-0.001275,-0.000761,-0.000029,0.68822,11.421964,116.669464,0.609866,0.442968,67.518898,3.850292,1.999027,418,473,436.272736,433,222.767044,440.075226,3.46637,0.401428,0.584876,0.465764,0.35099,0.010873,0.00036,-0.000011,-0.000001,0,-0.231879,6.617647,41.711681,0.198453,0.106304,30.569298,1.499157,0.689607,414,494,440.007782,431,631.023376,434.81778,-1.791077,-4.856018,-5.257446,0.212782,0.131225,0.129663,-0.000635,0.000004,-0,-0,0,-0.211221,3.022966,8.966681,0.044368,0.015184,7.806303,0.377239,0.117351,409,509,440.68515,424,965.662659,Notspot
457,455.49292,3.293063,1.023315,0.120917,0.554789,0.05722,0.070733,-3.722085,-2.006962,-4.437295,17.820038,237.010086,5.905822,1.308255,107.280693,10.540177,3.945237,440,473,457.285706,457,172.904755,451.111725,-4.381195,1.472831,0.810556,0.319418,0.219611,-0.005174,-0.002349,0.000274,0.000034,-1.963969,12.191777,128.42662,1.572425,0.449541,70.547745,5.504095,1.739604,427,486,455.939392,453,315.558716,445.954681,-9.538239,-5.157043,0.569315,0.324986,0.313868,0.021522,0.000135,-0.000021,-0,0,-0.580432,6.948482,45.663956,0.288915,0.090873,32.487076,1.863609,0.621982,415,495,451.299622,446,664.351318,437.897491,-17.595428,-13.214233,-8.05719,0.228209,0.130362,0.100513,-0.000407,0.000004,-0,-0,0,-0.258058,3.113087,9.498034,0.050944,0.015304,8.204334,0.426179,0.119051,409,509,446.266937,433,1035.10376,Notspot
440,442.004089,4.456316,2.205528,1.052063,0.338015,0.040356,0.17743,2.08552,-3.81607,1.198724,16.30254,214.912766,3.491482,1.274202,102.559158,8.43988,3.776869,427,457,441,440,104.333336,442.227936,0.223846,1.667725,1.131095,0.801373,0.160849,0.006542,-0.000975,-0.000219,-0.000108,-0.264743,11.544628,117.186241,0.997481,0.461285,66.972832,4.368368,1.714294,420,474,442.060608,438,262.308716,441.065887,-0.938202,-1.162048,0.52406,0.493109,0.319596,0.015111,0.000323,-0.000015,-0.000001,0,-0.288646,6.65801,42.158928,0.219567,0.087853,30.73802,1.556817,0.598806,414,493,442.416351,434,625.322083,435.541321,-6.462769,-6.686615,-5.524567,0.214337,0.126359,0.12594,-0.000721,0.000005,-0,-0,0,-0.213918,3.030892,9.0111,0.045008,0.014303,7.828826,0.382004,0.112048,409,509,441.50119,426,968.828857,Notspot
427,430.18689,6.014357,1.129308,0.682405,0.198649,0.066263,-0.090317,0.218906,5.568219,4.202643,11.877662,148.143372,1.394192,0.892403,92.80014,6.344175,3.337206,420,440,428.285706,427,46.238094,433.776581,3.589691,2.649295,0.739474,0.691942,0.081411,0.013371,0.000156,-0.000563,0.000063,1.217879,9.878485,92.249107,0.503811,0.367295,60.650089,3.290633,1.569849,416,457,429.818176,427,125.778412,436.258606,6.071716,2.482025,0.703195,0.415305,0.302751,0.008116,0.000455,-0.000007,-0.000001,0,-0.014861,6.201593,36.976238,0.158176,0.078866,28.232561,1.26102,0.551841,413,491,433.750977,424,471.617432,433.19046,3.003571,-0.586121,-3.068146,0.200011,0.150275,0.120106,-0.001022,0.000006,0,-0,0,-0.169842,2.92817,8.421681,0.039256,0.013035,7.37905,0.338734,0.103318,408,506,436.823151,420,870.414124,Notspot
420,422.140381,4.971505,0.652475,0.240869,0.060372,0.075313,-0.178713,-0.363347,-5.074967,4.07816,6.973998,75.590195,0.523814,0.360913,78.925461,4.473411,2.727906,416,427,420.428558,420,14.952381,426.664063,4.523682,2.943877,0.55191,0.396576,0.007145,0.012434,0.000592,-0.000509,0.000154,1.995391,7.556478,61.496109,0.248252,0.193043,52.145851,2.350599,1.33714,415,440,421.787872,420,41.672348,431.695007,9.554626,5.030945,0.831668,0.341152,0.275732,0.001376,0.000509,0,-0.000001,-0,0.214783,5.604703,30.704138,0.108348,0.06563,25.124378,0.990503,0.486606,412,483,426.159546,418,265.822113,430.869354,8.728973,4.205292,-0.825653,0.185443,0.171516,0.113054,-0.001303,0.000006,0,-0,0,-0.12698,2.806017,7.747234,0.033808,0.011585,6.865191,0.297194,0.0934,408,506,432.337128,418,747.958862,Notspot
433,433.222382,5.416547,2.015213,0.91161,0.031148,-0.095902,0.139859,2.574088,-6.643644,2.489723,13.019949,159.345627,2.710293,0.967769,91.213135,7.261208,2.978031,422,443,432.142853,433,60.476189,435.345612,2.12323,2.337319,0.991005,0.685992,0.081326,0.010776,0.00148,-0.000045,-0.000304,0.660322,10.147945,94.979774,0.777446,0.338471,60.454231,3.70112,1.286488,417,462,432.969696,430,160.092804,436.880066,3.657684,1.534454,0.660355,0.43747,0.267018,0.010144,0.000429,-0.000009,-0.000001,-0,-0.044133,6.245408,37.421566,0.173246,0.0612,28.370003,1.297394,0.46113,412,489,435.400787,426,492.420776,433.774384,0.552002,-1.571228,-3.105682,0.200711,0.147737,0.115764,-0.001138,0.000007,0,-0,0,-0.168739,2.932775,8.445932,0.039528,0.012087,7.387497,0.340842,0.097276,408,503,437.302521,421,873.198792,Notspot
422,424.701416,5.195237,0.97403,0.540035,0.087365,0.01663,-0.45606,-0.090588,9.708782,3.681172,8.77784,94.732826,1.128123,0.574258,79.216736,5.369045,2.637101,417,433,423.142853,422,31.809525,428.435913,3.734497,2.774096,0.665672,0.566369,0.026439,0.010904,0.001425,-0.000221,0.000065,1.542055,8.181539,68.032509,0.38947,0.261968,52.987301,2.733425,1.183882,415,443,424.30304,422,67.030304,432.54007,7.838654,4.104156,0.794506,0.364987,0.25278,0.004017,0.000508,-0.000002,-0.000001,-0,0.176739,5.711829,31.751335,0.122379,0.054815,25.570375,1.039191,0.424888,411,486,428.159546,420,318.158051,431.552216,6.8508,3.116302,-0.987854,0.187188,0.169079,0.110246,-0.001431,0.000007,0,-0,0,-0.128354,2.818241,7.811559,0.034433,0.011007,6.903281,0.301933,0.089835,408,502,433.006653,418,760.326355,Notspot
417,419.177734,3.870543,0.521912,0.190006,-0.006392,0.078937,-0.059772,-2.070015,2.779527,3.158626,4.911047,43.618286,0.407141,0.238408,64.901558,3.722022,2.163266,415,422,418,417,6,422.893127,3.715393,2.637828,0.483254,0.328581,-0.017075,0.006575,0.000815,-0.000179,0.000112,1.825993,5.984509,41.929249,0.185831,0.139774,44.190311,1.912539,1.015161,414,433,418.878784,417,22.484848,428.491364,9.313629,5.598236,0.874953,0.297447,0.230555,-0.001701,0.000509,0.000003,-0.000001,-0,0.346951,5.075591,25.564901,0.082345,0.045718,22.349499,0.807818,0.374809,411,474,422.25293,417,154.61937,429.36676,10.189026,6.473633,0.875397,0.187536,0.173518,0.103571,-0.001699,0.000007,0,-0,0,-0.089554,2.686571,7.113085,0.02964,0.009779,6.368804,0.264789,0.081404,407,502,428.935516,416,630.216919,Notspot
416,416.831116,2.676111,0.496163,0.109309,-0.114547,-0.039081,0.224391,2.164689,-1.493824,2.070639,3.253298,22.980764,0.33259,0.150362,51.585476,2.973703,1.663066,414,418,415.857147,416,1.809524,419.68692,2.855804,2.205822,0.383933,0.240399,-0.034616,-0.00008,0.000678,0.00032,-0.000092,1.581491,4.578648,26.77784,0.135962,0.085926,36.343941,1.50856,0.740443,413,425,416.636353,416,8.488636,425.479095,8.64798,5.792175,0.888046,0.25611,0.18469,-0.005368,0.000459,0.000005,-0,-0,0.447246,4.514175,20.585331,0.060884,0.029437,19.466314,0.645314,0.277087,410,462,419.023346,416,81.530701,427.881927,11.050812,8.195007,2.402832,0.202848,0.16176,0.094076,-0.002103,0.000008,0,-0,-0,-0.052988,2.55282,6.43435,0.025786,0.008183,5.837294,0.234353,0.070519,407,497,425.686096,415,508.808441,Notspot
415,415.071991,1.09201,0.46956,0.075404,-0.080677,-0.087697,-0.166379,-0.856989,5.055578,0.697853,1.710929,8.057874,0.261529,0.048398,38.315022,1.923834,1.289105,414,416,414.857147,415,0.47619,416.824799,1.752808,1.599437,0.316346,0.073566,-0.038597,-0.003988,-0.000068,0.000314,-0,1.209525,3.027857,13.519774,0.101106,0.024935,27.941374,0.985965,0.601564,412,419,414.969696,415,2.092803,422.343475,7.271484,5.518677,0.869711,0.205824,0.162296,-0.0088,0.000356,0.000006,0,-0,0.50159,3.840157,15.292275,0.039243,0.023173,16.201899,0.483826,0.233931,410,441,416.186768,415,29.472794,425.898438,10.826447,9.073639,3.554962,0.214978,0.149143,0.086865,-0.002314,0.000008,0,-0,-0,-0.021031,2.400274,5.704103,0.021972,0.00713,5.268513,0.203679,0.063278,407,496,422.358002,414,379.176819,Notspot
486,484.361023,2.466297,1.714883,0.603141,0.239651,0.011842,-0.201665,1.339927,6.493034,-3.578038,4.293907,21.515203,4.194509,0.734848,34.127716,6.113339,2.536964,480,489,485.571442,486,8.285714,480.495422,-3.865601,1.223707,0.854462,0.165051,0.01386,-0.000714,-0.000726,-0.000341,0.000327,-1.913118,4.954346,26.641405,0.768473,0.11501,31.014332,2.424391,0.698691,474,493,484.727264,486,19.392046,475.740662,-8.620361,-4.754761,0.59208,0.114403,0.00067,-0.001428,0.000072,0.000008,0,-0,-0.477007,5.156479,26.506298,0.107644,0.011875,25.203487,0.624342,0.145966,455,500,480.894928,482,83.860016,468.897644,-15.463379,-11.597778,-6.843018,0.212693,0.088969,0.036325,-0.000999,0.000001,-0,-0,-0,-0.337987,4.069859,16.504826,0.00902,0.004739,16.137291,0.11498,0.050333,420,523,475.723572,479,439.913574,Notspot
484,483.083191,1.503723,0.562528,0.415196,0.237054,0.005372,-0.003057,0.253936,-1.90136,-1.356391,4.241372,19.844349,1.712183,0.721729,35.089584,5.978595,2.538147,479,486,483.428558,484,7.952381,480.756775,-2.326416,1.196859,0.529362,0.222142,0.021917,-0.001351,-0.001097,-0.000444,-0.0001,-1.504078,4.814583,25.871475,0.563332,0.118577,31.913832,2.424616,0.770899,474,491,483.242432,484,18.814394,476.579224,-6.503967,-4.177551,0.605141,0.141103,0.009115,-0.001038,0.000086,0.000007,0,-0,-0.473153,5.226886,27.235207,0.115369,0.019839,25.841005,0.666489,0.158739,453,499,481.361877,483,71.247444,469.440887,-13.642303,-11.315887,-7.138336,0.214975,0.09055,0.041372,-0.000411,0.000001,-0,-0,-0,-0.346897,4.100773,16.753971,0.008014,0.006308,16.36277,0.105481,0.061948,423,528,476.695587,480,464.07428,Notspot
488,484.996857,2.162362,1.464777,0.010606,0.003417,0.012518,-0.036753,-1.735015,9.135921,-3.637745,5.930108,33.593994,2.763787,0.832995,34.630177,6.182656,2.948179,481,492,486.857147,488,15.809524,481.549957,-3.446899,1.143783,0.597963,0.119315,-0.01391,0.00547,0.001143,-0.000105,-0.000117,-1.861061,5.468305,30.008915,0.699903,0.100817,31.469324,2.691133,0.775947,473,495,485.181824,486,33.965908,475.833801,-9.163055,-5.716156,0.605546,0.057764,0.040156,-0.001377,-0.000008,0.000004,-0,-0,-0.623154,5.193739,26.862049,0.116124,0.004686,25.31848,0.692442,0.156516,458,502,482.147858,483,114.212425,467.435577,-17.561279,-14.11438,-8.398224,0.214218,0.118409,0.033979,-0.002339,0,-0,0,0,-0.366606,4.016925,16.073006,0.01805,0.003614,15.681568,0.193416,0.040825,422,524,475.866302,478,439.351196,Notspot
489,486.006683,2.761167,1.817081,0.493978,0.068468,-0.006534,-0.179456,1.632226,-3.386525,-4.08427,5.226795,28.211721,3.45467,0.938174,35.662075,6.309608,2.92997,482,493,487.857147,488,11.809524,482.292847,-3.713837,1.233845,0.742323,0.089145,-0.019981,0.006739,0.000929,-0.000685,0.000184,-1.887023,5.273337,29.106863,0.724864,0.141324,32.334576,2.738383,0.77803,475,495,486.272736,486,26.704546,476.635864,-9.370819,-5.656982,0.624755,0.032975,0.032216,-0.001546,0.000037,0.000006,-0,-0,-0.625514,5.24551,27.388941,0.124982,0.003618,25.749914,0.715055,0.151455,458,502,482.778198,484,99.688896,468.078003,-17.92868,-14.214844,-8.557861,0.215541,0.114594,0.041328,-0.001663,0,-0,-0,-0,-0.371463,4.042613,16.279247,0.015601,0.004873,15.881393,0.172915,0.051087,421,524,476.718353,479,459.878876,Notspot
486,484.911407,1.571483,1.286576,1.160803,0.133438,0.079182,-0.078022,1.792528,-5.368032,-1.697256,5.180172,25.488945,2.146501,1.119522,36.702705,6.378988,2.870109,479,491,485.428558,486,17.619047,482.526825,-2.384583,1.272718,0.587169,0.308273,-0.018953,0.004972,0.00029,-0.001087,0.000209,-1.551614,5.12044,28.395,0.647954,0.150495,33.235779,2.79041,0.784944,473,494,485.090912,486,26.647728,477.417084,-7.494324,-5.109741,0.64103,0.053633,0.030209,-0.001511,0.000078,0.000008,-0,-0,-0.617606,5.303996,27.996248,0.134825,0.005439,26.263247,0.755352,0.149074,455,502,483.108948,484,87.456833,468.673462,-16.237946,-13.853363,-8.743622,0.217225,0.113371,0.047473,-0.000993,-0,-0,-0,-0,-0.37807,4.070575,16.504147,0.013831,0.006343,16.092339,0.157308,0.062562,420,528,477.68515,481,482.94162,Notspot
481,482.895996,1.441828,1.304837,0.768401,0.152173,0.121144,0.064263,-3.435532,6.820762,0.905392,4.703915,23.496384,1.223943,0.944707,37.835545,6.4082,2.801254,477,486,482.428558,483,9.285714,482.383636,-0.51236,1.264203,0.458018,0.163949,-0.017819,0.000225,-0.000547,-0.000813,-0.000061,-0.970133,5.064882,28.349833,0.563148,0.123341,34.211723,2.841432,0.811768,472,492,482.909088,483,21.397728,478.182007,-4.713989,-4.20163,0.653691,0.089604,0.038713,-0.001131,0.00011,0.000008,-0,-0,-0.6028,5.371555,28.706106,0.144229,0.01044,26.864548,0.809408,0.149003,452,502,483.11673,485,80.29882,469.217957,-13.67804,-13.16568,-8.96405,0.218951,0.115875,0.051539,-0.000335,-0.000001,-0,-0,-0,-0.386365,4.100682,16.747025,0.013048,0.007694,16.313543,0.148092,0.073765,423,530,478.667603,483,505.177429,Notspot
481,481.786133,1.51553,1.26017,1.004191,0.147184,-0.006378,0.192143,2.06671,-5.386707,1.259552,4.133365,21.819393,1.085945,0.995928,39.177589,6.43356,2.741086,475,483,481,482,7.666667,482.225189,0.439056,1.234626,0.519208,0.276172,-0.022699,-0.005929,-0.001383,0.00014,-0.000163,-0.439246,5.117633,29.19577,0.529519,0.178898,35.324238,2.892919,0.859174,470,486,481.69696,483,15.717803,478.940491,-2.845642,-3.284698,0.662612,0.123942,0.049402,-0.000272,0.000131,0.000008,0,-0,-0.588072,5.451759,29.55146,0.152421,0.017541,27.561865,0.872844,0.1498,448,502,482.774323,485,79.151993,469.706268,-12.079865,-12.518921,-9.234222,0.220472,0.122346,0.053396,0.000307,-0.000001,-0,-0,-0,-0.396214,4.132761,17.006899,0.013951,0.008187,16.543959,0.148381,0.081491,423,530,479.624481,484,524.999329,Notspot
483,482.042419,1.418164,0.971558,0.388109,0.149421,-0.084265,-0.131041,-0.330481,6.483118,-0.058497,4.344267,23.484659,1.198685,0.601348,40.8456,6.473654,2.676399,477,486,482.428558,483,7.952381,482.411682,0.369263,1.218282,0.556911,0.502181,-0.032601,-0.010297,-0.001817,0.001163,0.000107,-0.15919,5.328444,31.317627,0.547334,0.274922,36.634388,2.950303,0.906923,472,488,481.878784,483,16.484848,479.703552,-2.338867,-2.70813,0.668077,0.149006,0.062924,0.001181,0.000138,0.000006,0,-0,-0.581994,5.547081,30.562645,0.159515,0.024257,28.362326,0.941861,0.149056,451,504,482.618683,485,84.018089,470.131531,-11.910889,-12.280151,-9.572021,0.221584,0.132052,0.053794,0.000931,-0.000001,-0,-0,-0,-0.407431,4.166633,17.282568,0.01642,0.00789,16.782372,0.160496,0.083252,423,530,480.543396,485,540.164734,Notspot
490,487.332367,1.83331,1.362085,0.157675,-0.126713,-0.020921,0.369937,0.904075,-12.613259,-3.037721,6.065958,33.659168,1.678965,0.920233,37.318119,6.416292,3.538164,481,493,488.714294,490,17.904762,484.122192,-3.210175,1.188643,0.533303,0.175852,-0.023568,0.008436,0.001562,-0.000357,-0.000521,-1.897798,5.505764,31.042433,0.623871,0.229089,33.733425,3.053611,1.027393,474,499,487.515137,488,37.695076,477.531006,-9.801361,-6.591187,0.651824,0.131354,0.003015,-0.001279,-0.000027,0.000003,-0,-0,-0.780164,5.34613,28.414232,0.147564,0.012993,26.434048,0.875105,0.201545,461,506,484.782104,486,107.819519,467.068054,-20.264313,-17.054138,-10.462952,0.221549,0.138268,0.046749,-0.002432,-0.000001,-0,0,0,-0.406565,4.020252,16.092367,0.025083,0.005077,15.649087,0.248429,0.052489,423,527,477.797058,480,485.285187,Notspot
490,487.843842,2.543121,1.664663,0.808809,-0.176428,0.067347,-0.030686,-0.823406,9.297452,-3.398976,5.853771,32.149014,2.466801,1.027989,38.625034,6.601821,3.537568,483,494,489.285706,490,14.571428,484.694885,-3.148956,1.270254,0.640157,0.156158,-0.041277,0.009878,0.002082,-0.000831,-0.000464,-1.754253,5.489147,31.467804,0.644337,0.235194,34.738739,3.122493,1.015797,476,499,488.212128,488,35.422348,478.354736,-9.489105,-6.340149,0.671197,0.092907,0.019585,-0.001153,0.000026,0.000005,-0,-0,-0.78369,5.398966,28.956703,0.155085,0.008611,26.851011,0.888387,0.193153,459,507,485.210114,486,104.518181,467.734192,-20.10965,-16.960693,-10.620544,0.221566,0.136866,0.053411,-0.001704,-0.000001,-0,-0,0,-0.411844,4.045002,16.291519,0.022337,0.006514,15.844086,0.226422,0.063833,422,527,478.708862,482,506.275726,Notspot
486,486.135437,1.444913,1.37825,0.664258,-0.060205,0.176553,-0.021663,-1.81181,-0.059113,-0.73092,6.047809,32.203968,1.477165,1.393931,39.959248,6.788931,3.408427,480,492,486.428558,486,16.619047,484.692902,-1.442535,1.306271,0.471218,0.423981,-0.051116,0.006986,0.001482,-0.001153,-0.000161,-1.259035,5.509222,32.107635,0.678544,0.153513,35.785381,3.213396,0.972459,474,499,486.272736,486,37.767044,479.11377,-7.021667,-5.579132,0.687632,0.066891,0.018447,-0.000922,0.000078,0.000007,-0,-0,-0.772971,5.458381,29.577814,0.165247,0.005272,27.343084,0.928468,0.179149,456,508,485.287933,486,103.549583,468.341217,-17.79422,-16.351685,-10.772552,0.222216,0.137421,0.058688,-0.000977,-0.000002,-0,-0,-0,-0.418325,4.072034,16.509317,0.020447,0.008016,16.050119,0.210032,0.075703,421,530,479.685638,483,527.873108,Notspot
483,483.736572,1.728533,1.262555,1.148657,0.051132,0.081591,0.106359,2.601545,-10.985003,1.842431,5.370585,30.387997,1.774021,1.003016,41.338032,6.981824,3.228517,478,486,482.857147,483,8.142858,484.327881,0.591309,1.297687,0.688451,0.017649,-0.056405,0.000684,0.000277,-0.000639,0.000232,-0.591587,5.560653,33.062283,0.732104,0.093018,36.883755,3.315668,0.931889,473,495,483.575745,483,27.251894,479.812164,-3.924408,-4.515717,0.70003,0.074878,0.023216,-0.000393,0.000122,0.000009,-0,-0,-0.751692,5.525778,30.292774,0.175834,0.00516,27.916376,0.987934,0.1637,453,508,485.03891,486,103.100044,468.885376,-14.851196,-15.442505,-10.926788,0.223068,0.140874,0.062037,-0.00026,-0.000002,-0,-0,-0,-0.425979,4.101273,16.745459,0.019729,0.009248,16.266603,0.200941,0.086477,423,530,480.640594,485,548.110779,Notspot
482,482.575592,1.636058,1.438623,1.105404,0.064345,-0.068218,-0.371701,-0.684816,14.751908,1.969277,4.643939,28.200905,1.812562,1.313995,42.82584,7.189913,3.064645,477,485,482,483,6.333333,484.013702,1.43811,1.273533,0.777873,0.417828,-0.060621,-0.006328,-0.000731,0.000654,0.000607,-0.077832,5.661215,34.517982,0.771138,0.188569,38.06966,3.422678,0.917522,471,488,482.272736,483,17.829546,480.463379,-2.112213,-3.550323,0.708043,0.090185,0.070554,0.000629,0.000152,0.000009,-0,-0,-0.727675,5.603854,31.127472,0.185437,0.00892,28.579277,1.058434,0.150299,449,510,484.548645,486,105.654854,469.361633,-13.213959,-14.652069,-11.101746,0.223789,0.147411,0.06351,0.000441,-0.000002,-0,-0,-0,-0.434711,4.132596,16.999403,0.020558,0.009796,16.492794,0.201443,0.093777,423,530,481.510681,486,565.656067,Notspot
483,482.956787,1.269447,1.213744,0.603861,-0.02347,-0.126463,-0.003731,-0.925765,-5.56502,0.659564,4.776018,30.160213,1.725781,0.906483,44.521999,7.401778,2.926948,478,486,483.142853,483,7.142857,484.115479,1.158691,1.267871,0.757761,0.608376,-0.061301,-0.0101,-0.000999,0.00173,0.000619,0.098266,5.893378,37.031181,0.797093,0.323254,39.390217,3.530504,0.923997,472,490,482.757568,483,18.751894,481.083008,-1.873779,-3.032471,0.711908,0.10995,0.108521,0.00231,0.000164,0.000008,-0,-0,-0.710479,5.694579,32.108036,0.193782,0.014959,29.33996,1.133303,0.139805,450,512,484.315186,485,113.599495,469.763397,-13.19339,-14.352081,-11.319611,0.224114,0.156547,0.063716,0.001121,-0.000003,-0,-0,-0,-0.444376,4.165887,17.27042,0.02286,0.00967,16.727795,0.212799,0.096143,425,530,482.280701,487,579.580566,Notspot
