@relation segment

@attribute original numeric
@attribute Bilateral_5.0_50.0 numeric
@attribute Bilateral_5.0_100.0 numeric
@attribute Bilateral_10.0_50.0 numeric
@attribute Bilateral_10.0_100.0 numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Minimum_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Median_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Entropy_1_32 numeric
@attribute Entropy_1_64 numeric
@attribute Entropy_1_128 numeric
@attribute Entropy_1_256 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Variance_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Minimum_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Median_2.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Entropy_2_32 numeric
@attribute Entropy_2_64 numeric
@attribute Entropy_2_128 numeric
@attribute Entropy_2_256 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Variance_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Minimum_4.0 numeric
@attribute Maximum_4.0 numeric
@attribute Median_4.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Entropy_4_32 numeric
@attribute Entropy_4_64 numeric
@attribute Entropy_4_128 numeric
@attribute Entropy_4_256 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Variance_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Minimum_8.0 numeric
@attribute Maximum_8.0 numeric
@attribute Median_8.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute Entropy_8_32 numeric
@attribute Entropy_8_64 numeric
@attribute Entropy_8_128 numeric
@attribute Entropy_8_256 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Variance_16.0 numeric
@attribute Mean_16.0 numeric
@attribute Minimum_16.0 numeric
@attribute Maximum_16.0 numeric
@attribute Median_16.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute Laplacian_16.0 numeric
@attribute Structure_largest_16.0_1.0 numeric
@attribute Structure_smallest_16.0_1.0 numeric
@attribute Structure_largest_16.0_3.0 numeric
@attribute Structure_smallest_16.0_3.0 numeric
@attribute Entropy_16_32 numeric
@attribute Entropy_16_64 numeric
@attribute Entropy_16_128 numeric
@attribute Entropy_16_256 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute Neighbors_1_0 numeric
@attribute Neighbors_1_1 numeric
@attribute Neighbors_1_2 numeric
@attribute Neighbors_1_3 numeric
@attribute Neighbors_1_4 numeric
@attribute Neighbors_1_5 numeric
@attribute Neighbors_1_6 numeric
@attribute Neighbors_1_7 numeric
@attribute Neighbors_2_0 numeric
@attribute Neighbors_2_1 numeric
@attribute Neighbors_2_2 numeric
@attribute Neighbors_2_3 numeric
@attribute Neighbors_2_4 numeric
@attribute Neighbors_2_5 numeric
@attribute Neighbors_2_6 numeric
@attribute Neighbors_2_7 numeric
@attribute Neighbors_4_0 numeric
@attribute Neighbors_4_1 numeric
@attribute Neighbors_4_2 numeric
@attribute Neighbors_4_3 numeric
@attribute Neighbors_4_4 numeric
@attribute Neighbors_4_5 numeric
@attribute Neighbors_4_6 numeric
@attribute Neighbors_4_7 numeric
@attribute Neighbors_8_0 numeric
@attribute Neighbors_8_1 numeric
@attribute Neighbors_8_2 numeric
@attribute Neighbors_8_3 numeric
@attribute Neighbors_8_4 numeric
@attribute Neighbors_8_5 numeric
@attribute Neighbors_8_6 numeric
@attribute Neighbors_8_7 numeric
@attribute Neighbors_16_0 numeric
@attribute Neighbors_16_1 numeric
@attribute Neighbors_16_2 numeric
@attribute Neighbors_16_3 numeric
@attribute Neighbors_16_4 numeric
@attribute Neighbors_16_5 numeric
@attribute Neighbors_16_6 numeric
@attribute Neighbors_16_7 numeric
@attribute class {Yes,No}

@data
48,24,24,24,25,219,239,249,255,255,34.184212,34.184212,88.152176,115.37764,159.197983,-96,-14336,134.42807,-230.42807,1.044971,613416960,66560,47.9478,107.440712,142.863373,-85.606445,-10568.521484,114.680984,-200.28743,1.102129,363510496,49602.550781,328.691345,44.444443,16,80,48,0.585261,17.484989,-8.763614,87.411263,-1.6759,59.845135,5.850731,39.293793,13.956185,1.448816,2.113283,2.113283,2.113283,46.170925,72.596489,122.36171,-22.692245,-7277.938477,110.363968,-133.056213,1.513029,15255909,29626.691406,1.776875,648.997742,44.952381,16,112,48,0.059459,-0.033249,0.090327,-0.045577,0.532113,30.966814,0.214929,20.788803,1.653327,1.579434,2.321653,2.321653,2.321653,45.443962,49.005341,66.427986,35.821175,-1639.482544,80.524834,-44.703655,1.430924,10061342,7841.086914,2.503838,0.726963,542.887024,44.912281,0,112,48,-0.000817,-0.000154,-0.000042,0.000006,0.073408,16.345356,0.038553,14.671918,0.223217,1.690917,2.59184,2.59184,2.59184,46.747204,36.48354,25.471426,6.452736,-327.380157,29.218275,-22.765539,1.378379,56259.265625,1351.158447,1.200596,-0.576279,-1.303242,668.390869,46.497654,0,112,48,-0.000639,0.00001,-0,0,0.132291,11.308346,0.000812,11.203051,0.00689,1.670793,2.597742,2.597742,2.597742,48.527603,28.220705,12.899052,9.2061,-45.053932,16.11322,-6.90712,1.387906,22456.644531,264.968018,-0.579803,-2.356678,-3.083641,-1.780399,1310.691528,50.424843,0,224,48,-0.000046,-0,-0,-0,0.067753,7.997921,0.000021,7.946237,0.000186,1.82091,2.762224,3.027992,3.027992,47.328651,54.222221,41.684212,473.28653,4.13476,46.736839,32,48,16,32,48,32,64,80,16,16,64,32,112,80,32,48,32,0,48,32,48,80,80,64,16,16,16,48,32,32,48,80,0,0,16,32,80,48,128,112,No
48,25,26,24,25,217,229,234,239,244,34.184212,34.184212,73.54348,137.637207,647.159973,-768,60416,33.228954,-801.228943,-0.431085,205353123840,348160,50.349842,122.724129,572.675598,-691.43335,55790.816406,11.296477,-702.729797,-0.445472,121870630912,254916.78125,796.444458,53.333332,16,112,48,3.045494,-10.463861,-52.285801,-19.532808,-8.943584,46.540874,4.17322,38.731255,14.417809,0.918296,2.058814,2.058814,2.058814,53.967083,58.68721,217.482925,-293.363586,17267.482422,-54.507294,-238.856293,-0.819429,1462392704,16992.277344,-3.617241,460.916107,46.476189,16,112,48,0.138478,-0.087279,0.144258,-0.166038,-0.449256,29.876991,0.525082,20.544323,2.001177,1.3831,2.107833,2.107833,2.107833,49.098225,45.70499,72.62822,-41.111588,-1809.723022,46.26133,-87.372917,1.508248,15091556,8929.055664,1.251617,4.868858,669.114197,48.280701,0,112,48,0.000316,-0.00053,0.000084,-0.000005,0.027548,16.464361,0.048952,14.850069,0.236179,1.680585,2.610518,2.610518,2.610518,48.091106,36.32576,29.284214,-1.971771,-427.859009,28.29998,-30.271751,1.536278,6668.976563,1715.323853,2.258736,5.875977,1.007118,654.972717,47.774647,0,112,48,-0.000587,0.000009,-0,0,0.131222,11.45989,0.0006,11.332387,0.005868,1.602419,2.56802,2.56802,2.56802,49.443218,28.445423,12.378443,8.94442,-39.387852,15.370697,-6.426277,1.415424,19004.953125,237.554047,0.906624,4.523865,-0.344994,-1.352112,1355.058472,51.696896,0,224,48,-0.000045,-0,-0,-0,0.066937,8.101136,0.000015,8.046171,0.000147,1.821486,2.768606,3.043088,3.043088,48.725147,53.777779,44.444443,487.251465,3.634599,48.210526,48,16,48,48,112,64,80,16,80,48,16,32,48,80,48,48,16,32,48,16,48,112,64,48,16,32,16,32,32,64,64,64,0,0,32,16,64,112,128,64,No
48,23,24,23,24,220,229,234,239,244,21.369566,34.184212,72.847824,131.939377,612.196045,-576,-23552,173.510559,-749.510559,-1.472099,141331267584,425984,49.729652,118.928459,546.828491,-535.727661,-7814.248047,131.047913,-666.775574,-1.463452,91342266368,318261.15625,707.950623,49.777779,16,112,48,3.671982,9.047964,-23.991474,215.425552,-8.074717,39.587208,6.948233,33.439816,12.694057,0.863121,1.657743,1.657743,1.657743,51.252937,63.791405,251.962357,-319.872314,19038.339844,-45.557552,-274.314758,-1.397289,2677150976,26164.929688,-1.523285,485.297058,46.476189,16,112,48,0.129869,-0.084089,0.108504,-0.199517,-0.742175,24.118868,0.622118,17.511118,1.829486,1.260772,2.008806,2.008806,2.008806,46.294415,42.789288,70.141647,-68.991058,-106.899895,16.432684,-85.423744,1.468321,24690648,5187.365723,3.435238,4.958523,557.069885,44.350876,0,112,48,-0.001255,-0.000647,0.0001,0.000019,0.107653,14.151164,0.037502,13.237615,0.173983,1.662293,2.482898,2.482898,2.482898,44.845928,32.813637,32.816921,3.507118,-537.314819,34.628769,-31.121653,-1.50264,26586.914063,2161.559082,4.883724,6.407009,1.448486,593.592285,45.521126,0,112,48,-0.000526,0.000008,-0,-0,0.142795,10.633284,0.000293,10.572085,0.003864,1.635157,2.532834,2.532834,2.532834,46.925228,27.129614,12.394053,10.128555,-28.079754,15.430247,-5.301692,1.413651,22046.763672,214.906647,2.804424,4.327709,-0.630814,-2.0793,1239.429077,49.331676,0,192,48,-0.000045,-0,-0,-0,0.070047,7.816738,0.00001,7.773997,0.000103,1.809582,2.740128,2.980929,2.980929,45.480701,54.736843,38.666668,454.807007,5.544743,45.111111,48,64,16,16,48,48,112,48,32,32,32,48,48,64,16,64,32,16,64,16,64,16,96,48,16,32,32,32,16,48,96,96,16,16,32,48,64,144,192,112,No
48,24,24,24,24,218,233,240,247,254,22.394737,34.184212,75.630432,115.37764,199.198395,-224,-1024,52.730083,-276.730072,-0.924548,2723151872,54272,46.968426,104.776009,178.771561,-209.841431,2002.37207,29.287954,-239.129379,-0.949573,1586257152,36023.933594,575.2099,55.111111,16,112,48,3.504677,-20.24399,47.08453,-263.903809,-1.988549,34.752911,5.86768,32.161335,13.661774,0.650022,1.657743,1.657743,1.657743,48.44231,58.375381,112.587265,-152.686981,5289.376465,-43.512051,-109.174927,-1.402681,50259004,2155.806885,-1.473885,453.950104,44.952381,16,112,48,0.086358,0.013378,0.051218,-0.073473,-0.730002,21.843727,0.731376,16.612244,1.979448,1.3831,1.976648,1.976648,1.976648,46.977734,41.547424,63.240189,-57.540344,-381.757813,20.412766,-77.95311,-1.44489,16017836,4837.922852,-0.009308,1.464577,545.093262,46.315788,16,112,48,0.00008,-0.001116,0.000177,-0.000017,0.121313,13.798029,0.033722,13.238244,0.158016,1.615244,2.404445,2.404445,2.404445,45.502079,31.635815,33.473484,2.424301,-585.716248,35.481247,-33.056946,-1.412613,13804.112305,2348.742188,1.466347,2.940231,1.475655,601.017944,46.122066,0,128,48,-0.000453,0.000008,-0,-0,0.144577,10.800614,0.0002,10.722372,0.003712,1.637482,2.545265,2.575079,2.575079,47.728104,27.335688,11.845286,10.502922,-16.781734,14.670546,-4.167624,1.427101,19573.462891,177.438309,-0.759678,0.714207,-0.75037,-2.226025,1268.575684,50.027328,0,192,48,-0.000044,-0,-0,-0,0.069292,7.922718,0.000007,7.876566,0.000076,1.8153,2.755835,3.003687,3.003687,45.843269,56.421051,38.666668,458.432709,5.732386,43.555557,64,16,64,48,48,112,48,48,32,48,32,16,32,80,48,64,16,16,48,32,32,80,112,64,16,64,16,48,48,64,96,64,16,16,16,32,144,48,144,112,No
16,20,22,19,22,202,239,244,249,254,31.108696,34.184212,60.326088,67.882248,631.949341,768,93184,713.460144,54.539837,1.431646,128043712512,217088,19.746931,60.882515,587.970703,707.297974,76231.367188,666.174927,41.123039,1.466403,97725292544,195344.9375,233.876541,39.111111,16,64,32,-2.140406,4.361235,-8.962652,-21.874191,10.408802,31.575197,3.499283,26.267561,12.82249,1.148835,1.657743,1.657743,1.657743,34.930111,34.035728,339.318085,358.291687,5929.625,407.897247,-49.605564,-1.455063,13434793984,104654.414063,-15.18318,255.419495,41.904762,16,80,48,-0.052248,-0.005853,-0.107113,0.104226,0.381923,11.977676,0.484783,12.37268,1.587704,1.459148,1.973556,1.973556,1.973556,41.079529,28.799603,95.000664,42.965836,-5007.455078,126.067528,-83.101692,-1.168828,40384260,21875.882813,-21.332598,-6.149418,407.204681,42.666668,16,112,48,0.001194,-0.001581,0.000152,-0.000082,0.258535,10.859855,0.011318,11.586806,0.111943,1.546887,2.168374,2.168374,2.168374,42.386723,25.639475,28.7995,16.19677,-337.721405,36.499275,-20.302504,-1.29833,423204.875,1613.220947,-22.639791,-7.456612,-1.307194,512.925415,43.19249,0,128,32,-0.00029,0.000008,-0,-0,0.159403,10.257606,0.000273,10.227933,0.004083,1.670005,2.441617,2.471891,2.471891,46.003826,26.328123,11.674501,12.681854,10.353168,14.068047,-1.386193,1.387662,19205.728516,119.416756,-26.256895,-11.073715,-4.924297,-3.617104,1123.19458,48.159008,0,176,48,-0.00004,-0,0,-0,0.071382,7.750573,0.000003,7.712337,0.000034,1.802169,2.739573,2.927439,2.927439,41.614033,48.444443,34.222221,416.14032,4.920764,41.309944,32,32,32,64,32,48,32,64,32,48,48,16,16,48,48,32,16,32,32,48,64,48,64,48,32,48,0,32,64,96,64,80,0,16,16,64,96,128,80,96,No
32,21,22,21,23,209,248,253,255,255,33.342106,33.342106,33.342106,50.596443,798.558716,736,-58368,990.562439,-254.562454,-1.404174,419905404928,775168,32.026413,45.111362,738.817444,676.035645,-53878.953125,917.905701,-241.870071,-1.399702,307367018496,672539.9375,195.950623,33.777779,16,64,32,-6.798195,0.066618,-9.102364,48.68885,9.875167,32.468006,3.951001,25.456896,13.581074,1.298795,1.657743,1.657743,1.657743,34.323647,25.378696,415.795837,373.077118,-22237.320313,524.277954,-151.200851,-1.34597,31753435136,228135.828125,-2.297234,233.36055,41.142857,16,80,32,-0.069606,-0.075823,-0.158475,0.006007,0.716843,8.766215,0.303292,11.705157,1.622524,1.382102,1.907517,1.907517,1.907517,40.168976,22.093599,101.499641,66.232529,-4576.558105,139.636169,-73.403633,-1.142632,99548376,22692.978516,-8.142563,-5.845329,269.631256,40.982456,16,80,32,0.001453,-0.001459,0.000168,-0.000095,0.338116,10.59314,0.008959,11.664868,0.131412,1.551327,2.186409,2.186409,2.186409,42.419022,24.313816,26.251181,24.62252,-77.508713,33.715736,-9.093218,-1.272844,555525.875,916.303345,-10.392609,-8.095375,-2.250046,511.774292,44.01878,0,128,48,-0.000197,0.000009,-0,0,0.162145,10.481798,0.000508,10.433721,0.005496,1.636734,2.450607,2.480841,2.480841,46.778378,26.622066,11.453644,13.478874,23.249462,13.398349,0.080526,1.351591,16111.786133,88.682198,-14.751965,-12.454731,-6.609402,-4.359356,1130.522705,49.132919,0,176,48,-0.000039,-0,0,-0,0.070547,7.8608,0.000001,7.81837,0.000023,1.809059,2.764828,2.970681,2.970681,41.569592,51.36842,35.111111,415.695923,4.473058,40.654968,32,32,48,16,16,32,64,32,48,48,16,64,32,48,80,32,48,16,64,64,32,48,32,48,48,16,32,16,48,80,80,112,0,0,16,48,112,96,112,96,No
48,21,21,22,22,218,255,255,255,255,35.86842,35.86842,43.447369,50.596443,373.180908,-320,-36864,193.451553,-513.451538,0.438029,25585254400,249856,46.191681,43.680103,332.661591,-287.743195,-28459.185547,169.682953,-457.426147,0.438436,16280446976,196632.90625,233.876541,40.888889,16,64,48,5.195653,7.356512,22.947596,58.40057,-4.688009,8.659665,2.630952,22.945845,12.632063,1.298795,1.657743,1.657743,1.657743,40.410889,12.395736,124.008575,-123.716217,-2006.059082,46.146378,-169.862595,0.482345,357081088,23329.9375,5.780792,174.149658,36.57143,16,64,32,0.115464,0.025938,0.125339,0.065376,0.479388,2.432224,0.170557,9.551644,1.399814,1.521928,1.725651,1.725651,1.725651,38.081409,3.88572,23.881355,29.209923,133.435974,27.243706,1.966218,-1.338545,272582.90625,319.475677,8.110271,2.329479,324.471527,39.85965,16,96,32,0.003122,-0.000544,0.000237,-0.000041,0.423599,9.003,0.021015,10.741229,0.169439,1.505777,2.135009,2.135009,2.135009,39.940754,20.438696,23.234291,31.674019,230.765488,22.168737,9.50528,1.41516,80441.640625,80.181572,6.250927,0.470135,-1.859344,495.692841,41.840374,0,128,32,-0.000032,0.000012,-0,0,0.172713,10.151454,0.00084,10.132978,0.006658,1.642619,2.382367,2.434525,2.434525,45.243675,26.031523,12.070901,15.30468,40.064423,13.734097,1.570583,1.201089,17327.53125,73.975548,0.948006,-4.832787,-7.162266,-5.302921,1118.540161,48.47702,0,176,48,-0.000034,-0,0,0,0.072241,7.702207,0,7.665453,0.00001,1.822336,2.771629,2.951986,2.951986,41.125145,45.052631,37.777779,411.251465,2.308346,40.631577,48,16,48,48,48,16,32,64,64,32,48,32,32,64,32,16,32,16,64,32,32,64,32,48,32,16,16,32,48,64,48,128,0,16,16,16,64,112,96,192,No
48,20,20,21,21,221,255,255,255,255,23.236841,33.195652,48.5,0,535.462402,-64,-159744,535.041443,-599.041443,-1.321123,2634022912,643072,45.57169,2.668292,479.267273,-61.104065,-127096,475.470551,-536.574646,-1.326401,1912097408,512117.71875,170.666672,37.333332,16,48,48,-0.230855,-4.446527,37.001717,22.796192,-0.984306,9.682126,6.684989,22.637901,11.290307,1.435521,1.435521,1.435521,1.435521,38.250809,11.549802,185.975174,-44.119568,-17590.320313,168.082047,-212.201614,-1.378664,140749808,72307.828125,7.320881,206.657593,38.095238,16,64,32,0.146157,-0.046494,-0.003623,-0.15168,-0.119255,1.867932,0.169446,8.566136,1.040137,1.529428,1.837485,1.837485,1.837485,37.374817,6.366553,24.147444,-15.626152,-237.161713,16.608467,-32.234619,1.201104,291259.625,1192.823486,8.196873,0.875992,303.039703,35.36842,16,96,32,0.004919,-0.000235,0.000296,-0.000012,0.391541,8.042953,0.021685,9.870728,0.157786,1.545805,2.052388,2.052388,2.052388,37.907593,18.994349,19.282858,25.581734,119.99527,22.130138,3.451595,0.861596,114160.523438,174.443985,7.664097,0.343216,-0.532776,470.064056,40.413147,0,128,32,0.000022,0.000013,-0,0,0.178817,9.599829,0.000783,9.627974,0.005823,1.670755,2.349594,2.380277,2.380277,43.045849,25.155085,12.608564,15.921204,40.70063,14.694182,1.227022,1.138848,22986.554688,90.682205,2.525841,-4.79504,-5.671032,-5.138256,1109.153809,46.986336,0,176,32,-0.000031,0,0,0,0.074565,7.431689,0,7.404815,0.000008,1.826053,2.754252,2.912138,2.912138,37.840935,43.36842,33.777779,378.409363,2.940637,37.625732,32,48,48,16,16,48,48,32,32,32,32,48,16,16,64,48,16,16,48,48,32,48,32,80,16,32,16,32,64,64,128,48,0,16,16,48,80,64,48,256,No
32,18,19,19,20,214,248,255,255,255,19.282608,29.131578,48.5,115.37764,446.855682,512,6144,600.650574,-88.650551,0.582952,62277025792,237568,31.405962,105.536194,414.24411,487.480713,12715.410156,549.334717,-61.853981,0.600723,44384923648,186775.796875,252.839508,30.222221,16,64,32,3.563706,17.141499,23.466795,262.837463,5.229084,28.428375,8.288297,25.617155,9.836754,1.405639,1.752715,1.752715,1.752715,30.432049,58.606506,236.671707,303.919678,13321.157227,291.749939,12.169741,0.824382,3609943808,39082.542969,0.973913,226.394562,34.285713,16,64,32,-0.048847,0.06021,0.036055,0.103028,0.919738,3.289819,0.410562,9.725194,0.742519,1.557432,1.862821,1.862821,1.862821,33.989204,12.311253,65.513832,81.933136,777.897522,83.401512,-1.468373,0.884889,24176664,3601.448486,-2.583242,-3.557156,357.092041,36.491226,16,96,32,0.001057,-0.000034,0.000092,-0.000026,0.408209,8.566551,0.02697,10.115814,0.139211,1.567632,2.054045,2.054045,2.054045,36.612816,20.573427,23.648823,27.738605,22.725464,32.288429,-4.549823,0.699832,522080.25,678.528381,-5.206854,-6.180767,-2.623611,417.452271,37.333332,0,112,32,0.0001,0.000013,-0,0,0.179774,9.451422,0.00063,9.482881,0.004728,1.708324,2.344785,2.344785,2.344785,41.929852,25.061306,13.043238,16.131355,33.996758,15.947098,0.184257,1.068855,32328.140625,124.233582,-10.52389,-11.497803,-7.940647,-5.317036,1082.4021,45.455902,0,176,32,-0.000027,0,0,0,0.075722,7.283806,0.000001,7.261315,0.000011,1.830345,2.734765,2.898559,2.898559,36.561405,42.526318,31.157894,365.614044,3.251603,36.549706,64,32,16,48,16,16,16,32,96,16,16,48,16,48,32,32,32,16,16,48,32,32,48,32,16,16,48,16,48,112,48,64,32,0,16,16,48,64,80,96,No
48,19,18,20,20,223,255,255,255,255,22.76087,28.326086,38.394737,64,106.131996,-64,-8192,103.764503,-167.764496,0.785398,150994944,36864,43.737484,58.933754,91.344101,-28.999683,-7711.469727,111.37085,-140.370529,0.778428,26648068,31686.861328,271.80246,28.444445,16,64,16,-0.661415,4.680663,28.912447,37.368176,0.578561,12.992402,4.51298,26.818575,8.651903,1.298795,1.657743,1.657743,1.657743,30.706621,32.017788,117.306122,145.533325,2197.970947,151.468842,-5.935512,0.707939,262378576,12388.064453,13.030863,168.344666,30.476191,16,64,32,-0.186063,0.037278,-0.094525,-0.015242,1.334161,5.120697,0.282583,11.441117,0.60579,1.440645,1.648239,1.648239,1.648239,32.12508,6.569331,84.332367,108.703171,1950.519531,99.152817,9.55035,0.553906,47434508,4014.30127,11.612404,-1.418459,408.938141,36.210526,0,96,32,-0.004162,-0.000014,-0.000072,-0.000022,0.420305,9.705498,0.020237,10.746689,0.095073,1.650176,2.230808,2.230808,2.230808,35.706009,23.27467,26.857952,32.146427,59.623779,36.009331,-3.862905,0.6986,821441.5,794.897644,8.031475,-4.999388,-3.580929,495.884674,37.633804,0,144,32,0.000103,0.000012,-0,0,0.175474,9.353089,0.000366,9.38001,0.003393,1.699521,2.331717,2.362479,2.362479,41.009369,25.13932,13.246359,15.411575,15.600151,17.063032,-1.651457,1.072658,41592.976563,175.116043,2.728115,-10.302748,-8.884289,-5.30336,1048.544189,44.720497,0,176,32,-0.000023,0,0,0,0.076683,7.141506,0.000002,7.123323,0.000021,1.830053,2.716078,2.874016,2.874016,35.525146,39.157894,31.157894,355.251465,2.564154,35.46199,64,16,32,16,32,16,16,16,16,48,48,32,48,16,32,16,16,0,16,32,16,64,64,48,16,16,16,32,96,64,96,48,0,0,16,16,80,80,64,128,No
